Time Elapsed/s,Agent Population,Predator Population,Food Population,Prey Births,Predator Births,Prey Deaths,Predator Deaths
5002,38,21,49,308,72,310,91
5003,38,21,49,308,72,310,91
5004,38,21,49,308,72,310,91
5005,39,21,48,309,72,310,91
5006,39,21,49,309,72,310,91
5007,39,21,49,309,72,310,91
5008,39,21,49,309,72,310,91
5009,39,21,48,309,72,310,91
5010,39,21,48,309,72,310,91
5011,39,21,49,309,72,310,91
5012,39,21,49,309,72,310,91
5013,39,21,49,309,72,310,91
5014,39,21,49,309,72,310,91
5015,39,21,49,309,72,310,91
5016,39,21,48,309,72,310,91
5017,39,21,48,309,72,310,91
5018,39,21,48,309,72,310,91
5019,39,21,47,309,72,310,91
5020,39,21,47,309,72,310,91
5021,39,21,48,309,72,310,91
5022,39,21,48,309,72,310,91
5023,39,21,48,309,72,310,91
5024,39,21,48,309,72,310,91
5025,39,21,48,309,72,310,91
5026,39,21,49,309,72,310,91
5027,39,21,49,309,72,310,91
5028,39,21,49,309,72,310,91
5029,39,21,49,309,72,310,91
5030,38,21,49,309,72,311,91
5031,38,21,50,309,72,311,91
5032,37,22,50,309,73,312,91
5033,37,22,50,309,73,312,91
5034,37,22,50,309,73,312,91
5035,37,22,50,309,73,312,91
5036,37,21,51,309,73,312,92
5037,37,21,50,309,73,312,92
5038,37,21,50,309,73,312,92
5039,36,21,50,309,73,313,92
5040,36,21,50,309,73,313,92
5041,36,21,51,309,73,313,92
5042,36,21,51,309,73,313,92
5043,36,21,51,309,73,313,92
5044,37,21,50,310,73,313,92
5045,37,21,49,310,73,313,92
5046,37,21,50,310,73,313,92
5047,37,21,50,310,73,313,92
5048,37,21,50,310,73,313,92
5049,36,21,50,310,73,314,92
5050,36,20,50,310,73,314,93
5051,36,20,51,310,73,314,93
5052,36,20,51,310,73,314,93
5053,35,20,51,310,73,315,93
5054,35,20,51,310,73,315,93
5055,33,21,51,310,74,317,93
5056,33,21,52,310,74,317,93
5057,33,21,52,310,74,317,93
5058,33,21,52,310,74,317,93
5059,33,21,50,311,74,318,93
5060,33,21,50,311,74,318,93
5061,33,21,51,311,74,318,93
5062,34,21,50,312,74,318,93
5063,34,21,50,312,74,318,93
5064,34,21,50,312,74,318,93
5065,34,21,50,312,74,318,93
5066,34,21,51,312,74,318,93
5067,34,21,51,312,74,318,93
5068,34,21,51,312,74,318,93
5069,34,21,51,312,74,318,93
5070,33,21,51,312,74,319,93
5071,33,21,52,312,74,319,93
5072,33,21,52,312,74,319,93
5073,33,21,52,312,74,319,93
5074,33,21,52,312,74,319,93
5075,32,21,52,312,74,320,93
5076,32,21,53,312,74,320,93
5077,31,21,53,312,74,321,93
5078,31,21,53,312,74,321,93
5079,32,21,52,313,74,321,93
5080,32,21,52,313,74,321,93
5081,32,21,52,313,74,321,93
5082,32,21,52,313,74,321,93
5083,31,21,51,313,74,322,93
5084,31,21,51,313,74,322,93
5085,31,21,51,313,74,322,93
5086,31,21,52,313,74,322,93
5087,31,21,51,313,74,322,93
5088,30,21,51,313,74,323,93
5089,29,22,51,313,75,324,93
5090,29,22,50,313,75,324,93
5091,29,22,51,313,75,324,93
5092,28,22,51,313,75,325,93
5093,28,22,51,313,75,325,93
5094,28,22,51,313,75,325,93
5095,28,22,51,313,75,325,93
5096,28,22,51,313,75,325,93
5097,28,22,51,313,75,325,93
5098,28,22,51,313,75,325,93
5099,29,22,50,314,75,325,93
5100,29,22,49,314,75,325,93
5101,29,22,50,314,75,325,93
5102,29,22,49,314,75,325,93
5103,29,22,48,314,75,325,93
5104,29,22,48,314,75,325,93
5105,29,22,47,314,75,325,93
5106,29,22,48,314,75,325,93
5107,29,22,48,314,75,325,93
5108,28,22,48,314,75,326,93
5109,28,22,48,314,75,326,93
5110,28,22,47,314,75,326,93
5111,28,22,48,314,75,326,93
5112,28,22,48,314,75,326,93
5113,28,22,48,314,75,326,93
5114,27,23,48,314,76,327,93
5115,26,23,48,314,76,328,93
5116,26,23,49,314,76,328,93
5117,26,23,49,314,76,328,93
5118,26,23,49,314,76,328,93
5119,26,23,49,314,76,328,93
5120,26,23,49,314,76,328,93
5121,26,23,50,314,76,328,93
5122,26,23,50,314,76,328,93
5123,25,23,50,314,76,329,93
5124,24,24,50,314,77,330,93
5125,24,24,50,314,77,330,93
5126,24,24,51,314,77,330,93
5127,24,24,51,314,77,330,93
5128,24,24,51,314,77,330,93
5129,24,24,50,314,77,330,93
5130,24,24,50,314,77,330,93
5131,24,24,51,314,77,330,93
5132,24,24,51,314,77,330,93
5133,23,24,51,314,77,331,93
5134,23,24,51,314,77,331,93
5135,23,24,51,314,77,331,93
5136,23,24,52,314,77,331,93
5137,22,24,52,314,77,332,93
5138,22,24,52,314,77,332,93
5139,23,24,51,315,77,332,93
5140,23,24,51,315,77,332,93
5141,23,24,52,315,77,332,93
5142,23,24,52,315,77,332,93
5143,23,24,52,315,77,332,93
5144,23,24,52,315,77,332,93
5145,23,24,52,315,77,332,93
5146,24,24,52,316,77,332,93
5147,24,24,52,316,77,332,93
5148,24,24,51,316,77,332,93
5149,23,25,51,316,78,333,93
5150,23,25,51,316,78,333,93
5151,23,25,52,316,78,333,93
5152,23,25,52,316,78,333,93
5153,23,25,51,316,78,333,93
5154,23,25,51,316,78,333,93
5155,23,25,51,316,78,333,93
5156,22,26,52,316,79,334,93
5157,22,26,52,316,79,334,93
5158,22,26,51,316,79,334,93
5159,22,26,51,316,79,334,93
5160,22,26,51,316,79,334,93
5161,22,26,52,316,79,334,93
5162,22,26,52,316,79,334,93
5163,22,26,52,316,79,334,93
5164,22,26,52,316,79,334,93
5165,22,26,52,316,79,334,93
5166,21,26,53,316,79,335,93
5167,21,26,53,316,79,335,93
5168,21,26,53,316,79,335,93
5169,21,26,52,316,79,335,93
5170,21,26,52,316,79,335,93
5171,21,26,53,316,79,335,93
5172,21,26,53,316,79,335,93
5173,21,26,53,316,79,335,93
5174,21,26,53,316,79,335,93
5175,21,26,53,316,79,335,93
5176,21,26,54,316,79,335,93
5177,21,26,54,316,79,335,93
5178,21,26,54,316,79,335,93
5179,21,26,54,316,79,335,93
5180,21,26,54,316,79,335,93
5181,21,26,55,316,79,335,93
5182,22,26,54,317,79,335,93
5183,22,26,54,317,79,335,93
5184,22,26,54,317,79,335,93
5185,22,26,54,317,79,335,93
5186,23,26,54,318,79,335,93
5187,23,26,54,318,79,335,93
5188,23,26,54,318,79,335,93
5189,23,26,54,318,79,335,93
5190,23,26,54,318,79,335,93
5191,23,26,55,318,79,335,93
5192,23,26,55,318,79,335,93
5193,23,26,55,318,79,335,93
5194,23,26,55,318,79,335,93
5195,23,26,55,318,79,335,93
5196,22,26,56,318,79,336,93
5197,22,26,56,318,79,336,93
5198,22,26,56,318,79,336,93
5199,22,26,56,318,79,336,93
5200,22,26,55,318,79,336,93
5201,22,26,56,318,79,336,93
5202,22,26,56,318,79,336,93
5203,22,26,56,318,79,336,93
5204,22,26,56,318,79,336,93
5205,22,25,56,318,79,336,94
5206,22,25,57,318,79,336,94
5207,22,25,57,318,79,336,94
5208,22,25,57,318,79,336,94
5209,22,25,57,318,79,336,94
5210,22,25,56,318,79,336,94
5211,21,25,57,318,79,337,94
5212,21,25,57,318,79,337,94
5213,21,25,57,318,79,337,94
5214,21,25,57,318,79,337,94
5215,21,25,57,318,79,337,94
5216,21,25,58,318,79,337,94
5217,21,25,58,318,79,337,94
5218,21,25,58,318,79,337,94
5219,21,25,58,318,79,337,94
5220,21,25,58,318,79,337,94
5221,21,25,59,318,79,337,94
5222,21,25,59,318,79,337,94
5223,21,25,59,318,79,337,94
5224,21,25,59,318,79,337,94
5225,21,25,59,318,79,337,94
5226,21,25,60,318,79,337,94
5227,21,25,59,318,79,337,94
5228,21,25,59,318,79,337,94
5229,21,25,59,318,79,337,94
5230,21,25,59,318,79,337,94
5231,21,25,60,318,79,337,94
5232,21,25,60,318,79,337,94
5233,21,25,60,318,79,337,94
5234,21,25,60,318,79,337,94
5235,21,25,60,318,79,337,94
5236,21,25,61,318,79,337,94
5237,21,25,61,318,79,337,94
5238,21,25,61,318,79,337,94
5239,21,25,61,318,79,337,94
5240,21,25,61,318,79,337,94
5241,20,25,62,318,79,338,94
5242,20,25,62,318,79,338,94
5243,20,25,62,318,79,338,94
5244,20,25,62,318,79,338,94
5245,20,25,62,318,79,338,94
5246,20,25,63,318,79,338,94
5247,20,25,63,318,79,338,94
5248,20,25,63,318,79,338,94
5249,20,25,63,318,79,338,94
5250,20,25,63,318,79,338,94
5251,20,25,62,318,79,338,94
5252,20,25,62,318,79,338,94
5253,20,25,62,318,79,338,94
5254,20,25,61,318,79,338,94
5255,20,25,61,318,79,338,94
5256,20,25,62,318,79,338,94
5257,20,24,62,318,79,338,95
5258,20,24,62,318,79,338,95
5259,20,24,62,318,79,338,95
5260,20,24,62,318,79,338,95
5261,20,24,62,318,79,338,95
5262,20,24,62,318,79,338,95
5263,20,24,62,318,79,338,95
5264,20,24,62,318,79,338,95
5265,20,24,62,318,79,338,95
5266,20,24,63,318,79,338,95
5267,20,24,62,318,79,338,95
5268,19,24,62,318,79,339,95
5269,19,24,62,318,79,339,95
5270,19,24,62,318,79,339,95
5271,20,24,62,319,79,339,95
5272,20,24,62,319,79,339,95
5273,20,24,62,319,79,339,95
5274,19,24,62,319,79,340,95
5275,19,24,62,319,79,340,95
5276,19,24,63,319,79,340,95
5277,19,24,63,319,79,340,95
5278,19,24,63,319,79,340,95
5279,19,24,62,319,79,340,95
5280,19,24,62,319,79,340,95
5281,19,24,63,319,79,340,95
5282,19,24,63,319,79,340,95
5283,18,24,63,319,79,341,95
5284,18,24,62,319,79,341,95
5285,18,24,62,319,79,341,95
5286,18,24,63,319,79,341,95
5287,18,24,63,319,79,341,95
5288,18,24,63,319,79,341,95
5289,18,24,63,319,79,341,95
5290,18,24,63,319,79,341,95
5291,18,24,63,319,79,341,95
5292,18,24,63,319,79,341,95
5293,18,24,63,319,79,341,95
5294,17,24,63,319,79,342,95
5295,17,24,62,319,79,342,95
5296,17,24,63,319,79,342,95
5297,17,24,62,319,79,342,95
5298,17,24,62,319,79,342,95
5299,17,24,62,319,79,342,95
5300,17,24,62,319,79,342,95
5301,17,24,63,319,79,342,95
5302,17,24,63,319,79,342,95
5303,17,24,63,319,79,342,95
5304,17,24,63,319,79,342,95
5305,17,24,63,319,79,342,95
5306,17,24,64,319,79,342,95
5307,17,24,64,319,79,342,95
5308,17,24,64,319,79,342,95
5309,17,24,64,319,79,342,95
5310,17,24,64,319,79,342,95
5311,17,24,64,319,79,342,95
5312,17,24,64,319,79,342,95
5313,17,24,64,319,79,342,95
5314,17,24,64,319,79,342,95
5315,16,24,64,319,79,343,95
5316,16,24,65,319,79,343,95
5317,16,24,65,319,79,343,95
5318,16,24,65,319,79,343,95
5319,16,24,63,319,79,343,95
5320,16,24,63,319,79,343,95
5321,16,24,64,319,79,343,95
5322,16,24,64,319,79,343,95
5323,15,25,64,319,80,344,95
5324,15,25,64,319,80,344,95
5325,15,25,64,319,80,344,95
5326,15,25,65,319,80,344,95
5327,15,25,65,319,80,344,95
5328,15,25,65,319,80,344,95
5329,15,25,65,319,80,344,95
5330,15,25,65,319,80,344,95
5331,15,25,65,319,80,344,95
5332,16,25,64,320,80,344,95
5333,16,25,64,320,80,344,95
5334,16,25,64,320,80,344,95
5335,16,25,64,320,80,344,95
5336,16,25,65,320,80,344,95
5337,15,25,65,320,80,345,95
5338,15,25,65,320,80,345,95
5339,15,25,65,320,80,345,95
5340,15,25,65,320,80,345,95
5341,15,25,66,320,80,345,95
5342,15,25,66,320,80,345,95
5343,15,25,66,320,80,345,95
5344,15,25,66,320,80,345,95
5345,15,25,66,320,80,345,95
5346,16,25,66,321,80,345,95
5347,16,25,66,321,80,345,95
5348,16,25,66,321,80,345,95
5349,16,25,66,321,80,345,95
5350,16,25,66,321,80,345,95
5351,16,25,67,321,80,345,95
5352,16,25,67,321,80,345,95
5353,16,25,67,321,80,345,95
5354,16,25,67,321,80,345,95
5355,16,25,67,321,80,345,95
5356,16,25,67,321,80,345,95
5357,16,25,67,321,80,345,95
5358,16,25,67,321,80,345,95
5359,16,25,67,321,80,345,95
5360,16,25,66,321,80,345,95
5361,16,25,67,321,80,345,95
5362,16,25,67,321,80,345,95
5363,16,25,67,321,80,345,95
5364,16,25,67,321,80,345,95
5365,16,25,67,321,80,345,95
5366,16,25,68,321,80,345,95
5367,16,25,68,321,80,345,95
5368,16,25,68,321,80,345,95
5369,16,25,68,321,80,345,95
5370,16,25,68,321,80,345,95
5371,16,25,69,321,80,345,95
5372,16,25,69,321,80,345,95
5373,16,25,69,321,80,345,95
5374,16,25,69,321,80,345,95
5375,16,25,69,321,80,345,95
5376,16,25,70,321,80,345,95
5377,16,25,70,321,80,345,95
5378,16,25,70,321,80,345,95
5379,16,25,70,321,80,345,95
5380,16,25,70,321,80,345,95
5381,16,25,69,321,80,345,95
5382,16,25,69,321,80,345,95
5383,16,25,69,321,80,345,95
5384,17,25,68,322,80,345,95
5385,17,25,68,322,80,345,95
5386,17,25,69,322,80,345,95
5387,18,25,68,323,80,345,95
5388,18,25,68,323,80,345,95
5389,17,25,68,323,80,346,95
5390,18,25,67,324,80,346,95
5391,18,25,68,324,80,346,95
5392,18,25,68,324,80,346,95
5393,18,25,68,324,80,346,95
5394,18,25,68,324,80,346,95
5395,18,25,68,324,80,346,95
5396,18,25,69,324,80,346,95
5397,18,25,69,324,80,346,95
5398,18,25,69,324,80,346,95
5399,18,25,69,324,80,346,95
5400,18,25,69,324,80,346,95
5401,18,25,70,324,80,346,95
5402,17,25,70,324,80,347,95
5403,17,25,70,324,80,347,95
5404,17,25,70,324,80,347,95
5405,17,25,70,324,80,347,95
5406,17,25,71,324,80,347,95
5407,17,25,71,324,80,347,95
5408,17,25,71,324,80,347,95
5409,17,25,71,324,80,347,95
5410,17,25,71,324,80,347,95
5411,17,25,72,324,80,347,95
5412,17,25,72,324,80,347,95
5413,17,25,72,324,80,347,95
5414,17,25,72,324,80,347,95
5415,17,25,72,324,80,347,95
5416,17,25,73,324,80,347,95
5417,17,25,73,324,80,347,95
5418,17,25,72,324,80,347,95
5419,17,25,72,324,80,347,95
5420,17,25,72,324,80,347,95
5421,17,25,73,324,80,347,95
5422,17,25,73,324,80,347,95
5423,17,24,73,324,80,347,96
5424,17,24,73,324,80,347,96
5425,17,24,73,324,80,347,96
5426,17,24,74,324,80,347,96
5427,16,24,74,324,80,348,96
5428,16,24,74,324,80,348,96
5429,16,24,74,324,80,348,96
5430,16,24,74,324,80,348,96
5431,16,24,75,324,80,348,96
5432,16,24,75,324,80,348,96
5433,16,24,75,324,80,348,96
5434,15,24,75,324,80,349,96
5435,14,24,74,324,80,350,96
5436,14,24,75,324,80,350,96
5437,14,24,75,324,80,350,96
5438,14,24,75,324,80,350,96
5439,14,24,75,324,80,350,96
5440,14,24,75,324,80,350,96
5441,14,24,76,324,80,350,96
5442,14,24,76,324,80,350,96
5443,14,24,76,324,80,350,96
5444,14,24,76,324,80,350,96
5445,14,24,76,324,80,350,96
5446,14,24,77,324,80,350,96
5447,14,24,77,324,80,350,96
5448,14,24,77,324,80,350,96
5449,14,24,77,324,80,350,96
5450,14,24,77,324,80,350,96
5451,14,24,78,324,80,350,96
5452,14,24,78,324,80,350,96
5453,14,24,78,324,80,350,96
5454,14,24,78,324,80,350,96
5455,14,24,78,324,80,350,96
5456,14,24,79,324,80,350,96
5457,14,23,79,324,80,350,97
5458,14,23,79,324,80,350,97
5459,14,23,79,324,80,350,97
5460,14,23,79,324,80,350,97
5461,14,23,80,324,80,350,97
5462,14,23,80,324,80,350,97
5463,14,23,80,324,80,350,97
5464,14,23,80,324,80,350,97
5465,14,23,80,324,80,350,97
5466,14,23,81,324,80,350,97
5467,14,23,81,324,80,350,97
5468,14,23,81,324,80,350,97
5469,14,23,81,324,80,350,97
5470,15,23,80,325,80,350,97
5471,14,24,80,325,81,351,97
5472,14,23,80,325,81,351,98
5473,14,23,80,325,81,351,98
5474,14,23,80,325,81,351,98
5475,14,23,80,325,81,351,98
5476,14,23,81,325,81,351,98
5477,14,23,81,325,81,351,98
5478,14,23,81,325,81,351,98
5479,14,23,81,325,81,351,98
5480,14,23,81,325,81,351,98
5481,14,23,82,325,81,351,98
5482,14,23,82,325,81,351,98
5483,14,23,82,325,81,351,98
5484,14,23,82,325,81,351,98
5485,14,23,82,325,81,351,98
5486,14,23,83,325,81,351,98
5487,14,23,83,325,81,351,98
5488,14,23,83,325,81,351,98
5489,14,23,82,325,81,351,98
5490,14,23,82,325,81,351,98
5491,14,23,83,325,81,351,98
5492,14,23,83,325,81,351,98
5493,13,24,83,325,82,352,98
5494,13,24,83,325,82,352,98
5495,13,24,83,325,82,352,98
5496,13,24,84,325,82,352,98
5497,13,24,83,325,82,352,98
5498,13,23,83,325,82,352,99
5499,13,23,83,325,82,352,99
5500,13,23,83,325,82,352,99
5501,13,23,84,325,82,352,99
5502,13,23,84,325,82,352,99
5503,13,23,84,325,82,352,99
5504,13,23,84,325,82,352,99
5505,13,23,84,325,82,352,99
5506,13,23,85,325,82,352,99
5507,13,23,85,325,82,352,99
5508,14,23,84,326,82,352,99
5509,14,23,84,326,82,352,99
5510,14,23,84,326,82,352,99
5511,14,23,85,326,82,352,99
5512,14,23,85,326,82,352,99
5513,14,23,85,326,82,352,99
5514,14,23,85,326,82,352,99
5515,14,23,85,326,82,352,99
5516,14,23,86,326,82,352,99
5517,14,22,86,326,82,352,100
5518,14,22,85,326,82,352,100
5519,14,22,85,326,82,352,100
5520,14,22,85,326,82,352,100
5521,14,22,86,326,82,352,100
5522,14,22,86,326,82,352,100
5523,14,22,86,326,82,352,100
5524,14,21,86,326,82,352,101
5525,14,21,86,326,82,352,101
5526,14,21,87,326,82,352,101
5527,14,21,87,326,82,352,101
5528,14,21,87,326,82,352,101
5529,14,21,87,326,82,352,101
5530,14,21,87,326,82,352,101
5531,14,21,88,326,82,352,101
5532,14,21,88,326,82,352,101
5533,13,21,88,326,82,353,101
5534,12,22,88,326,83,354,101
5535,12,22,88,326,83,354,101
5536,11,23,88,326,84,355,101
5537,11,23,88,326,84,355,101
5538,11,23,87,326,84,355,101
5539,11,23,87,326,84,355,101
5540,11,23,87,326,84,355,101
5541,11,23,88,326,84,355,101
5542,11,23,88,326,84,355,101
5543,12,23,87,327,84,355,101
5544,12,22,87,327,84,355,102
5545,12,22,87,327,84,355,102
5546,12,22,88,327,84,355,102
5547,12,22,88,327,84,355,102
5548,12,22,88,327,84,355,102
5549,11,23,88,327,85,356,102
5550,11,23,88,327,85,356,102
5551,12,23,88,328,85,356,102
5552,12,23,88,328,85,356,102
5553,12,23,88,328,85,356,102
5554,12,23,88,328,85,356,102
5555,12,23,88,328,85,356,102
5556,12,23,89,328,85,356,102
5557,12,23,89,328,85,356,102
5558,12,23,89,328,85,356,102
5559,12,23,89,328,85,356,102
5560,12,23,89,328,85,356,102
5561,12,23,90,328,85,356,102
5562,12,23,90,328,85,356,102
5563,12,23,90,328,85,356,102
5564,12,23,90,328,85,356,102
5565,12,23,90,328,85,356,102
5566,12,23,91,328,85,356,102
5567,12,23,91,328,85,356,102
5568,12,23,91,328,85,356,102
5569,12,23,90,328,85,356,102
5570,12,23,90,328,85,356,102
5571,12,23,91,328,85,356,102
5572,12,23,91,328,85,356,102
5573,12,23,91,328,85,356,102
5574,12,23,91,328,85,356,102
5575,12,23,91,328,85,356,102
5576,12,23,92,328,85,356,102
5577,12,23,92,328,85,356,102
5578,12,23,92,328,85,356,102
5579,12,23,92,328,85,356,102
5580,12,23,92,328,85,356,102
5581,12,23,93,328,85,356,102
5582,12,23,93,328,85,356,102
5583,12,23,93,328,85,356,102
5584,12,23,93,328,85,356,102
5585,12,23,93,328,85,356,102
5586,12,23,94,328,85,356,102
5587,12,23,94,328,85,356,102
5588,12,23,94,328,85,356,102
5589,12,23,94,328,85,356,102
5590,12,23,94,328,85,356,102
5591,12,23,95,328,85,356,102
5592,12,23,95,328,85,356,102
5593,12,23,95,328,85,356,102
5594,12,23,95,328,85,356,102
5595,12,23,95,328,85,356,102
5596,12,23,96,328,85,356,102
5597,12,23,96,328,85,356,102
5598,13,23,95,329,85,356,102
5599,13,23,95,329,85,356,102
5600,13,23,95,329,85,356,102
5601,13,23,96,329,85,356,102
5602,13,23,96,329,85,356,102
5603,14,23,94,330,85,356,102
5604,14,23,94,330,85,356,102
5605,14,23,94,330,85,356,102
5606,14,23,95,330,85,356,102
5607,14,23,95,330,85,356,102
5608,14,23,95,330,85,356,102
5609,14,23,95,330,85,356,102
5610,14,23,95,330,85,356,102
5611,14,23,96,330,85,356,102
5612,13,23,96,330,85,357,102
5613,13,23,96,330,85,357,102
5614,13,23,96,330,85,357,102
5615,13,23,96,330,85,357,102
5616,13,23,97,330,85,357,102
5617,13,23,97,330,85,357,102
5618,13,23,97,330,85,357,102
5619,13,23,97,330,85,357,102
5620,13,23,97,330,85,357,102
5621,13,23,98,330,85,357,102
5622,12,23,98,330,85,358,102
5623,12,23,97,330,85,358,102
5624,12,23,97,330,85,358,102
5625,12,23,97,330,85,358,102
5626,12,23,98,330,85,358,102
5627,12,23,98,330,85,358,102
5628,12,23,98,330,85,358,102
5629,12,23,98,330,85,358,102
5630,12,23,98,330,85,358,102
5631,12,23,99,330,85,358,102
5632,12,23,98,330,85,358,102
5633,12,23,98,330,85,358,102
5634,12,22,98,330,85,358,103
5635,12,22,98,330,85,358,103
5636,12,22,99,330,85,358,103
5637,12,22,99,330,85,358,103
5638,12,22,99,330,85,358,103
5639,12,22,99,330,85,358,103
5640,12,22,99,330,85,358,103
5641,12,22,100,330,85,358,103
5642,12,22,99,330,85,358,103
5643,13,22,98,331,85,358,103
5644,13,22,98,331,85,358,103
5645,13,22,98,331,85,358,103
5646,13,22,99,331,85,358,103
5647,13,22,99,331,85,358,103
5648,13,22,99,331,85,358,103
5649,14,22,98,332,85,358,103
5650,14,22,98,332,85,358,103
5651,14,22,98,332,85,358,103
5652,14,22,98,332,85,358,103
5653,14,22,98,332,85,358,103
5654,14,22,98,332,85,358,103
5655,14,22,98,332,85,358,103
5656,14,22,99,332,85,358,103
5657,14,22,99,332,85,358,103
5658,14,22,99,332,85,358,103
5659,14,22,99,332,85,358,103
5660,14,22,99,332,85,358,103
5661,14,22,100,332,85,358,103
5662,14,22,100,332,85,358,103
5663,14,22,100,332,85,358,103
5664,14,22,99,332,85,358,103
5665,14,22,99,332,85,358,103
5666,14,22,100,332,85,358,103
5667,14,22,99,332,85,358,103
5668,14,22,99,332,85,358,103
5669,14,22,99,332,85,358,103
5670,14,22,99,332,85,358,103
5671,14,22,100,332,85,358,103
5672,14,22,100,332,85,358,103
5673,14,22,100,332,85,358,103
5674,13,22,100,332,85,359,103
5675,13,22,99,332,85,359,103
5676,13,22,100,332,85,359,103
5677,13,22,100,332,85,359,103
5678,13,22,100,332,85,359,103
5679,13,22,100,332,85,359,103
5680,13,22,100,332,85,359,103
5681,13,22,101,332,85,359,103
5682,13,22,101,332,85,359,103
5683,13,22,100,332,85,359,103
5684,13,22,100,332,85,359,103
5685,13,22,100,332,85,359,103
5686,13,22,101,332,85,359,103
5687,13,22,101,332,85,359,103
5688,13,22,101,332,85,359,103
5689,13,22,101,332,85,359,103
5690,13,22,101,332,85,359,103
5691,13,22,102,332,85,359,103
5692,13,22,102,332,85,359,103
5693,14,22,101,333,85,359,103
5694,14,22,101,333,85,359,103
5695,14,22,101,333,85,359,103
5696,14,22,102,333,85,359,103
5697,14,21,102,333,85,359,104
5698,14,21,102,333,85,359,104
5699,14,21,102,333,85,359,104
5700,14,21,102,333,85,359,104
5701,14,21,103,333,85,359,104
5702,14,21,103,333,85,359,104
5703,14,21,103,333,85,359,104
5704,14,21,103,333,85,359,104
5705,14,21,103,333,85,359,104
5706,14,21,104,333,85,359,104
5707,13,21,104,333,85,360,104
5708,13,21,104,333,85,360,104
5709,13,21,104,333,85,360,104
5710,13,21,104,333,85,360,104
5711,13,21,105,333,85,360,104
5712,13,21,105,333,85,360,104
5713,13,21,105,333,85,360,104
5714,13,21,105,333,85,360,104
5715,13,21,105,333,85,360,104
5716,13,21,105,333,85,360,104
5717,13,21,104,333,85,360,104
5718,13,21,104,333,85,360,104
5719,13,21,104,333,85,360,104
5720,13,21,104,333,85,360,104
5721,13,21,105,333,85,360,104
5722,12,21,105,333,85,361,104
5723,12,20,105,333,85,361,105
5724,12,20,105,333,85,361,105
5725,12,20,105,333,85,361,105
5726,12,20,106,333,85,361,105
5727,12,20,106,333,85,361,105
5728,12,20,106,333,85,361,105
5729,12,20,106,333,85,361,105
5730,11,20,105,333,85,362,105
5731,12,20,105,334,85,362,105
5732,12,20,105,334,85,362,105
5733,12,20,105,334,85,362,105
5734,13,20,104,335,85,362,105
5735,13,20,104,335,85,362,105
5736,13,20,105,335,85,362,105
5737,13,20,105,335,85,362,105
5738,13,20,105,335,85,362,105
5739,13,20,105,335,85,362,105
5740,13,20,105,335,85,362,105
5741,13,20,106,335,85,362,105
5742,13,20,106,335,85,362,105
5743,13,20,106,335,85,362,105
5744,13,20,106,335,85,362,105
5745,13,20,105,335,85,362,105
5746,14,20,105,336,85,362,105
5747,14,20,105,336,85,362,105
5748,14,20,105,336,85,362,105
5749,14,20,105,336,85,362,105
5750,14,20,104,336,85,362,105
5751,14,20,105,336,85,362,105
5752,13,20,105,336,85,363,105
5753,13,20,105,336,85,363,105
5754,13,20,104,336,85,363,105
5755,13,20,104,336,85,363,105
5756,13,20,105,336,85,363,105
5757,13,20,105,336,85,363,105
5758,13,19,105,336,85,363,106
5759,13,19,105,336,85,363,106
5760,13,19,105,336,85,363,106
5761,13,19,106,336,85,363,106
5762,13,19,106,336,85,363,106
5763,13,19,105,336,85,363,106
5764,13,19,105,336,85,363,106
5765,13,19,104,336,85,363,106
5766,13,19,105,336,85,363,106
5767,13,19,105,336,85,363,106
5768,13,19,105,336,85,363,106
5769,13,19,105,336,85,363,106
5770,13,19,104,336,85,363,106
5771,13,19,105,336,85,363,106
5772,13,19,105,336,85,363,106
5773,13,19,105,336,85,363,106
5774,13,19,105,336,85,363,106
5775,13,19,105,336,85,363,106
5776,13,19,106,336,85,363,106
5777,13,19,106,336,85,363,106
5778,13,19,106,336,85,363,106
5779,13,19,106,336,85,363,106
5780,13,19,106,336,85,363,106
5781,13,19,107,336,85,363,106
5782,13,19,107,336,85,363,106
5783,13,19,107,336,85,363,106
5784,13,19,107,336,85,363,106
5785,13,19,107,336,85,363,106
5786,14,19,107,337,85,363,106
5787,14,19,107,337,85,363,106
5788,14,19,107,337,85,363,106
5789,14,19,107,337,85,363,106
5790,14,19,107,337,85,363,106
5791,14,19,108,337,85,363,106
5792,14,18,107,337,85,363,107
5793,14,18,107,337,85,363,107
5794,14,18,107,337,85,363,107
5795,14,18,107,337,85,363,107
5796,14,18,108,337,85,363,107
5797,14,18,108,337,85,363,107
5798,13,18,107,337,85,364,107
5799,13,18,107,337,85,364,107
5800,13,18,107,337,85,364,107
5801,13,18,108,337,85,364,107
5802,13,18,108,337,85,364,107
5803,13,18,108,337,85,364,107
5804,13,18,108,337,85,364,107
5805,13,18,108,337,85,364,107
5806,13,18,109,337,85,364,107
5807,13,18,109,337,85,364,107
5808,13,18,109,337,85,364,107
5809,12,18,109,337,85,365,107
5810,12,18,109,337,85,365,107
5811,12,18,110,337,85,365,107
5812,12,18,110,337,85,365,107
5813,12,18,110,337,85,365,107
5814,12,18,110,337,85,365,107
5815,12,18,110,337,85,365,107
5816,12,18,111,337,85,365,107
5817,12,18,111,337,85,365,107
5818,12,18,111,337,85,365,107
5819,12,18,111,337,85,365,107
5820,12,18,111,337,85,365,107
5821,12,18,112,337,85,365,107
