Time Elapsed/s,Agent Population,Predator Population,Food Population,Prey Births,Predator Births,Prey Deaths,Predator Deaths
5062,23,17,73,290,68,307,91
5063,23,17,73,290,68,307,91
5064,23,17,73,290,68,307,91
5065,23,17,73,290,68,307,91
5066,22,18,74,290,69,308,91
5067,22,18,74,290,69,308,91
5068,22,18,74,290,69,308,91
5069,22,18,74,290,69,308,91
5070,22,18,74,290,69,308,91
5071,22,18,75,290,69,308,91
5072,21,18,75,290,69,309,91
5073,21,18,75,290,69,309,91
5074,21,18,75,290,69,309,91
5075,21,18,75,290,69,309,91
5076,20,18,76,290,69,310,91
5077,20,18,76,290,69,310,91
5078,20,18,76,290,69,310,91
5079,21,18,75,291,69,310,91
5080,21,18,75,291,69,310,91
5081,21,18,76,291,69,310,91
5082,21,18,76,291,69,310,91
5083,21,18,76,291,69,310,91
5084,21,18,76,291,69,310,91
5085,21,18,76,291,69,310,91
5086,21,18,77,291,69,310,91
5087,21,18,77,291,69,310,91
5088,21,18,77,291,69,310,91
5089,21,18,77,291,69,310,91
5090,21,18,77,291,69,310,91
5091,21,18,78,291,69,310,91
5092,20,18,78,291,69,311,91
5093,20,18,78,291,69,311,91
5094,20,18,78,291,69,311,91
5095,20,18,78,291,69,311,91
5096,20,18,79,291,69,311,91
5097,20,18,78,291,69,311,91
5098,20,18,78,291,69,311,91
5099,20,18,78,291,69,311,91
5100,20,18,78,291,69,311,91
5101,20,18,79,291,69,311,91
5102,20,18,79,291,69,311,91
5103,20,18,79,291,69,311,91
5104,20,18,79,291,69,311,91
5105,20,18,79,291,69,311,91
5106,20,18,80,291,69,311,91
5107,20,18,80,291,69,311,91
5108,20,18,80,291,69,311,91
5109,21,18,78,292,69,311,91
5110,21,18,78,292,69,311,91
5111,21,18,79,292,69,311,91
5112,20,18,78,292,69,312,91
5113,20,18,78,292,69,312,91
5114,21,18,77,293,69,312,91
5115,21,18,77,293,69,312,91
5116,21,18,78,293,69,312,91
5117,22,18,77,294,69,312,91
5118,22,18,77,294,69,312,91
5119,22,18,77,294,69,312,91
5120,22,18,77,294,69,312,91
5121,23,18,77,295,69,312,91
5122,24,18,76,296,69,312,91
5123,25,18,75,297,69,312,91
5124,25,18,75,297,69,312,91
5125,25,18,75,297,69,312,91
5126,25,18,75,297,69,312,91
5127,25,18,75,297,69,312,91
5128,25,18,75,297,69,312,91
5129,25,18,75,297,69,312,91
5130,25,18,75,297,69,312,91
5131,25,18,76,297,69,312,91
5132,25,17,76,297,69,312,92
5133,25,17,75,297,69,312,92
5134,25,17,75,297,69,312,92
5135,25,17,75,297,69,312,92
5136,25,17,76,297,69,312,92
5137,25,17,75,297,69,312,92
5138,25,17,75,297,69,312,92
5139,25,17,75,297,69,312,92
5140,25,17,75,297,69,312,92
5141,25,17,76,297,69,312,92
5142,25,17,76,297,69,312,92
5143,25,17,76,297,69,312,92
5144,25,17,76,297,69,312,92
5145,25,17,76,297,69,312,92
5146,25,17,77,297,69,312,92
5147,25,17,77,297,69,312,92
5148,25,17,77,297,69,312,92
5149,25,17,76,297,69,312,92
5150,25,17,76,297,69,312,92
5151,25,17,77,297,69,312,92
5152,25,17,77,297,69,312,92
5153,24,17,77,297,69,313,92
5154,24,17,77,297,69,313,92
5155,24,17,77,297,69,313,92
5156,24,17,78,297,69,313,92
5157,24,17,78,297,69,313,92
5158,24,17,78,297,69,313,92
5159,24,17,78,297,69,313,92
5160,24,17,78,297,69,313,92
5161,24,17,79,297,69,313,92
5162,24,17,79,297,69,313,92
5163,24,17,79,297,69,313,92
5164,24,17,77,297,69,313,92
5165,23,17,76,297,69,314,92
5166,23,17,77,297,69,314,92
5167,23,17,77,297,69,314,92
5168,23,17,77,297,69,314,92
5169,23,17,77,297,69,314,92
5170,23,17,77,297,69,314,92
5171,23,17,78,297,69,314,92
5172,24,17,77,298,69,314,92
5173,24,16,77,298,69,314,93
5174,24,16,77,298,69,314,93
5175,24,16,77,298,69,314,93
5176,24,16,78,298,69,314,93
5177,24,16,78,298,69,314,93
5178,24,16,78,298,69,314,93
5179,24,16,78,298,69,314,93
5180,24,16,78,298,69,314,93
5181,24,16,79,298,69,314,93
5182,24,16,79,298,69,314,93
5183,24,16,79,298,69,314,93
5184,24,16,79,298,69,314,93
5185,24,16,78,298,69,314,93
5186,24,16,79,298,69,314,93
5187,24,16,78,298,69,314,93
5188,24,16,78,298,69,314,93
5189,24,15,78,298,69,314,94
5190,24,15,78,298,69,314,94
5191,24,15,79,298,69,314,94
5192,25,15,78,299,69,314,94
5193,25,15,78,299,69,314,94
5194,25,15,78,299,69,314,94
5195,25,15,78,299,69,314,94
5196,25,15,79,299,69,314,94
5197,25,15,79,299,69,314,94
5198,25,15,78,299,69,314,94
5199,25,15,78,299,69,314,94
5200,25,15,78,299,69,314,94
5201,25,15,79,299,69,314,94
5202,25,15,79,299,69,314,94
5203,25,15,79,299,69,314,94
5204,25,15,79,299,69,314,94
5205,25,15,79,299,69,314,94
5206,25,15,80,299,69,314,94
5207,25,15,80,299,69,314,94
5208,25,15,80,299,69,314,94
5209,25,15,80,299,69,314,94
5210,25,15,79,300,69,315,94
5211,25,15,80,300,69,315,94
5212,25,15,80,300,69,315,94
5213,24,15,80,300,69,316,94
5214,24,15,80,300,69,316,94
5215,24,15,80,300,69,316,94
5216,24,15,81,300,69,316,94
5217,24,15,81,300,69,316,94
5218,24,15,81,300,69,316,94
5219,24,15,81,300,69,316,94
5220,24,15,81,300,69,316,94
5221,24,15,82,300,69,316,94
5222,24,15,82,300,69,316,94
5223,24,15,82,300,69,316,94
5224,24,15,82,300,69,316,94
5225,24,15,82,300,69,316,94
5226,24,15,83,300,69,316,94
5227,24,15,83,300,69,316,94
5228,24,15,83,300,69,316,94
5229,24,15,83,300,69,316,94
5230,24,15,83,300,69,316,94
5231,24,15,84,300,69,316,94
5232,24,15,84,300,69,316,94
5233,24,15,84,300,69,316,94
5234,24,15,84,300,69,316,94
5235,24,15,84,300,69,316,94
5236,24,15,85,300,69,316,94
5237,24,15,84,300,69,316,94
5238,24,15,84,300,69,316,94
5239,24,15,84,300,69,316,94
5240,24,15,84,300,69,316,94
5241,24,15,85,300,69,316,94
5242,24,15,85,300,69,316,94
5243,24,15,85,300,69,316,94
5244,25,15,84,301,69,316,94
5245,25,15,84,301,69,316,94
5246,25,15,85,301,69,316,94
5247,25,15,85,301,69,316,94
5248,25,15,85,301,69,316,94
5249,25,15,85,301,69,316,94
5250,25,15,85,301,69,316,94
5251,25,15,85,301,69,316,94
5252,25,15,85,301,69,316,94
5253,25,15,85,301,69,316,94
5254,25,15,85,301,69,316,94
5255,25,15,85,301,69,316,94
5256,24,15,86,301,69,317,94
5257,24,15,86,301,69,317,94
5258,24,15,86,301,69,317,94
5259,24,15,86,301,69,317,94
5260,24,15,85,301,69,317,94
5261,24,15,86,301,69,317,94
5262,24,15,86,301,69,317,94
5263,24,15,86,301,69,317,94
5264,24,15,85,301,69,317,94
5265,24,15,85,301,69,317,94
5266,24,15,86,301,69,317,94
5267,25,15,85,302,69,317,94
5268,25,15,85,302,69,317,94
5269,25,15,85,302,69,317,94
5270,25,15,85,302,69,317,94
5271,25,15,85,302,69,317,94
5272,25,15,85,302,69,317,94
5273,25,15,85,302,69,317,94
5274,25,15,84,302,69,317,94
5275,25,15,83,302,69,317,94
5276,25,15,84,302,69,317,94
5277,25,15,84,302,69,317,94
5278,25,15,84,302,69,317,94
5279,25,15,84,302,69,317,94
5280,25,15,84,302,69,317,94
5281,25,15,85,302,69,317,94
5282,25,15,85,302,69,317,94
5283,25,15,84,302,69,317,94
5284,25,15,84,302,69,317,94
5285,26,15,83,303,69,317,94
5286,26,15,84,303,69,317,94
5287,25,15,84,303,69,318,94
5288,25,15,84,303,69,318,94
5289,25,15,84,303,69,318,94
5290,25,15,84,303,69,318,94
5291,25,15,85,303,69,318,94
5292,25,15,85,303,69,318,94
5293,25,15,85,303,69,318,94
5294,25,15,85,303,69,318,94
5295,26,15,84,304,69,318,94
5296,26,15,85,304,69,318,94
5297,26,15,85,304,69,318,94
5298,26,15,84,304,69,318,94
5299,26,15,83,304,69,318,94
5300,26,15,83,304,69,318,94
5301,26,15,84,304,69,318,94
5302,26,15,84,304,69,318,94
5303,26,15,84,304,69,318,94
5304,26,15,84,304,69,318,94
5305,26,15,84,304,69,318,94
5306,26,15,85,304,69,318,94
5307,26,15,85,304,69,318,94
5308,26,15,85,304,69,318,94
5309,26,15,85,304,69,318,94
5310,26,15,85,304,69,318,94
5311,26,15,86,304,69,318,94
5312,26,15,86,304,69,318,94
5313,26,15,86,304,69,318,94
5314,26,15,86,304,69,318,94
5315,26,15,86,304,69,318,94
5316,26,15,87,304,69,318,94
5317,26,15,87,304,69,318,94
5318,26,15,87,304,69,318,94
5319,26,15,87,304,69,318,94
5320,26,15,87,304,69,318,94
5321,26,15,88,304,69,318,94
5322,25,15,87,304,69,319,94
5323,25,15,87,304,69,319,94
5324,23,16,87,304,70,321,94
5325,23,16,87,304,70,321,94
5326,23,16,88,304,70,321,94
5327,23,16,87,304,70,321,94
5328,23,16,87,304,70,321,94
5329,23,16,87,304,70,321,94
5330,23,16,87,304,70,321,94
5331,23,16,88,304,70,321,94
5332,23,16,88,304,70,321,94
5333,23,16,87,304,70,321,94
5334,23,16,87,304,70,321,94
5335,23,16,87,304,70,321,94
5336,23,16,88,304,70,321,94
5337,23,16,88,304,70,321,94
5338,23,16,88,304,70,321,94
5339,23,16,87,304,70,321,94
5340,23,16,87,304,70,321,94
5341,21,17,88,304,71,323,94
5342,21,17,87,304,71,323,94
5343,23,17,85,306,71,323,94
5344,23,17,84,306,71,323,94
5345,23,17,84,306,71,323,94
5346,23,17,85,306,71,323,94
5347,22,17,85,306,71,324,94
5348,22,17,85,306,71,324,94
5349,21,17,84,306,71,325,94
5350,21,17,84,306,71,325,94
5351,21,17,85,306,71,325,94
5352,22,17,84,307,71,325,94
5353,22,17,84,307,71,325,94
5354,22,17,84,307,71,325,94
5355,22,17,84,307,71,325,94
5356,22,17,85,307,71,325,94
5357,22,17,85,307,71,325,94
5358,22,17,85,307,71,325,94
5359,22,17,85,307,71,325,94
5360,22,17,85,307,71,325,94
5361,22,17,86,307,71,325,94
5362,23,17,85,308,71,325,94
5363,24,17,84,309,71,325,94
5364,24,17,84,309,71,325,94
5365,23,17,84,309,71,326,94
5366,23,17,85,309,71,326,94
5367,23,17,85,309,71,326,94
5368,23,17,85,309,71,326,94
5369,23,17,85,309,71,326,94
5370,23,17,85,309,71,326,94
5371,22,17,86,309,71,327,94
5372,22,17,86,309,71,327,94
5373,22,17,86,309,71,327,94
5374,22,17,86,309,71,327,94
5375,22,17,85,309,71,327,94
5376,22,17,86,309,71,327,94
5377,22,17,86,309,71,327,94
5378,22,17,86,309,71,327,94
5379,22,17,86,309,71,327,94
5380,22,17,86,309,71,327,94
5381,22,17,87,309,71,327,94
5382,22,17,87,309,71,327,94
5383,22,17,87,309,71,327,94
5384,22,17,87,309,71,327,94
5385,22,17,85,309,71,327,94
5386,22,17,86,309,71,327,94
5387,22,17,86,309,71,327,94
5388,22,17,86,309,71,327,94
5389,22,17,86,309,71,327,94
5390,22,17,86,309,71,327,94
5391,22,17,87,309,71,327,94
5392,21,16,87,309,71,328,95
5393,21,16,87,309,71,328,95
5394,21,16,87,309,71,328,95
5395,21,16,87,309,71,328,95
5396,21,16,88,309,71,328,95
5397,21,16,88,309,71,328,95
5398,22,16,87,310,71,328,95
5399,22,16,87,310,71,328,95
5400,22,16,87,310,71,328,95
5401,22,16,88,310,71,328,95
5402,22,16,88,310,71,328,95
5403,22,16,87,310,71,328,95
5404,22,16,87,310,71,328,95
5405,22,16,87,310,71,328,95
5406,22,16,88,310,71,328,95
5407,22,16,88,310,71,328,95
5408,23,16,87,311,71,328,95
5409,22,16,87,311,71,329,95
5410,22,16,87,311,71,329,95
5411,22,16,88,311,71,329,95
5412,22,16,88,311,71,329,95
5413,22,16,88,311,71,329,95
5414,22,16,88,311,71,329,95
5415,23,16,86,312,71,329,95
5416,23,16,86,312,71,329,95
5417,23,16,86,312,71,329,95
5418,23,16,86,312,71,329,95
5419,23,16,86,312,71,329,95
5420,23,16,86,312,71,329,95
5421,23,16,87,312,71,329,95
5422,23,16,87,312,71,329,95
5423,23,16,87,312,71,329,95
5424,23,16,86,312,71,329,95
5425,23,16,86,312,71,329,95
5426,23,16,87,312,71,329,95
5427,23,16,87,312,71,329,95
5428,23,16,87,312,71,329,95
5429,23,16,86,312,71,329,95
5430,23,16,86,312,71,329,95
5431,22,17,87,312,72,330,95
5432,22,17,87,312,72,330,95
5433,22,17,87,312,72,330,95
5434,22,17,87,312,72,330,95
5435,22,17,87,312,72,330,95
5436,22,17,88,312,72,330,95
5437,22,17,88,312,72,330,95
5438,22,17,88,312,72,330,95
5439,22,17,88,312,72,330,95
5440,22,17,88,312,72,330,95
5441,22,17,89,312,72,330,95
5442,22,17,89,312,72,330,95
5443,21,17,89,312,72,331,95
5444,21,17,89,312,72,331,95
5445,21,17,89,312,72,331,95
5446,21,17,90,312,72,331,95
5447,21,17,90,312,72,331,95
5448,21,17,90,312,72,331,95
5449,21,17,90,312,72,331,95
5450,21,17,89,312,72,331,95
5451,21,17,90,312,72,331,95
5452,21,17,90,312,72,331,95
5453,20,17,90,312,72,332,95
5454,20,17,90,312,72,332,95
5455,20,17,90,312,72,332,95
5456,20,17,91,312,72,332,95
5457,20,17,91,312,72,332,95
5458,20,17,90,312,72,332,95
5459,20,17,89,312,72,332,95
5460,21,17,87,313,72,332,95
5461,21,17,88,313,72,332,95
5462,21,17,88,313,72,332,95
5463,21,17,88,313,72,332,95
5464,21,17,88,313,72,332,95
5465,21,17,87,313,72,332,95
5466,20,17,88,313,72,333,95
5467,20,16,88,313,72,333,96
5468,20,16,88,313,72,333,96
5469,20,16,88,313,72,333,96
5470,20,16,87,313,72,333,96
5471,20,16,88,313,72,333,96
5472,20,16,88,313,72,333,96
5473,18,17,88,313,73,335,96
5474,18,17,88,313,73,335,96
5475,18,17,88,313,73,335,96
5476,18,17,89,313,73,335,96
5477,18,17,89,313,73,335,96
5478,18,17,89,313,73,335,96
5479,18,17,89,313,73,335,96
5480,18,17,89,313,73,335,96
5481,18,17,90,313,73,335,96
5482,18,17,89,313,73,335,96
5483,18,17,89,313,73,335,96
5484,18,17,89,313,73,335,96
5485,18,17,89,313,73,335,96
5486,18,17,90,313,73,335,96
5487,18,17,90,313,73,335,96
5488,19,17,89,314,73,335,96
5489,18,18,89,314,74,336,96
5490,18,18,89,314,74,336,96
5491,18,18,90,314,74,336,96
5492,18,18,90,314,74,336,96
5493,18,18,89,314,74,336,96
5494,18,18,89,314,74,336,96
5495,17,18,89,314,74,337,96
5496,17,18,90,314,74,337,96
5497,17,18,89,314,74,337,96
5498,17,18,89,314,74,337,96
5499,16,18,89,314,74,338,96
5500,16,18,89,314,74,338,96
5501,16,18,90,314,74,338,96
5502,16,18,90,314,74,338,96
5503,16,18,90,314,74,338,96
5504,16,18,90,314,74,338,96
5505,16,18,90,314,74,338,96
5506,16,18,91,314,74,338,96
5507,16,18,91,314,74,338,96
5508,16,18,91,314,74,338,96
5509,16,18,91,314,74,338,96
5510,16,18,91,314,74,338,96
5511,16,18,92,314,74,338,96
5512,16,18,92,314,74,338,96
5513,16,18,91,314,74,338,96
5514,16,18,91,314,74,338,96
5515,16,18,91,314,74,338,96
5516,16,18,92,314,74,338,96
5517,15,18,92,314,74,339,96
5518,15,18,92,314,74,339,96
5519,16,18,91,315,74,339,96
5520,16,18,91,315,74,339,96
5521,16,18,92,315,74,339,96
5522,16,18,92,315,74,339,96
5523,16,18,92,315,74,339,96
5524,16,18,92,315,74,339,96
5525,16,18,92,315,74,339,96
5526,16,18,93,315,74,339,96
5527,16,18,93,315,74,339,96
5528,16,18,93,315,74,339,96
5529,16,18,93,315,74,339,96
5530,17,18,92,316,74,339,96
5531,17,18,93,316,74,339,96
5532,17,18,92,316,74,339,96
5533,17,18,92,316,74,339,96
5534,18,18,91,317,74,339,96
5535,16,19,91,317,75,341,96
5536,16,19,92,317,75,341,96
5537,16,19,91,317,75,341,96
5538,16,19,91,317,75,341,96
5539,15,19,91,317,75,342,96
5540,15,19,91,317,75,342,96
5541,15,19,92,317,75,342,96
5542,15,19,92,317,75,342,96
5543,15,19,92,317,75,342,96
5544,15,19,92,317,75,342,96
5545,15,19,92,317,75,342,96
5546,15,19,93,317,75,342,96
5547,15,19,93,317,75,342,96
5548,15,19,93,317,75,342,96
5549,15,19,93,317,75,342,96
5550,15,19,93,317,75,342,96
5551,14,19,93,317,75,343,96
5552,14,19,93,317,75,343,96
5553,14,19,93,317,75,343,96
5554,13,19,93,317,75,344,96
5555,13,19,93,317,75,344,96
5556,13,19,94,317,75,344,96
5557,13,19,94,317,75,344,96
5558,13,19,94,317,75,344,96
5559,13,19,94,317,75,344,96
5560,13,19,94,317,75,344,96
5561,13,19,95,317,75,344,96
5562,13,19,94,317,75,344,96
5563,13,19,94,317,75,344,96
5564,13,19,94,317,75,344,96
5565,13,19,94,317,75,344,96
5566,13,19,95,317,75,344,96
5567,13,19,95,317,75,344,96
5568,13,19,95,317,75,344,96
5569,13,19,95,317,75,344,96
5570,13,19,95,317,75,344,96
5571,13,19,96,317,75,344,96
5572,13,19,96,317,75,344,96
5573,13,19,96,317,75,344,96
5574,13,19,96,317,75,344,96
5575,13,19,96,317,75,344,96
5576,14,19,96,318,75,344,96
5577,14,19,96,318,75,344,96
5578,14,19,96,318,75,344,96
5579,14,19,96,318,75,344,96
5580,14,19,96,318,75,344,96
5581,14,19,97,318,75,344,96
5582,14,19,97,318,75,344,96
5583,14,19,97,318,75,344,96
5584,14,19,97,318,75,344,96
5585,14,19,97,318,75,344,96
5586,14,19,98,318,75,344,96
5587,14,19,98,318,75,344,96
5588,14,19,98,318,75,344,96
5589,14,19,98,318,75,344,96
5590,14,19,98,318,75,344,96
5591,14,19,99,318,75,344,96
5592,14,19,99,318,75,344,96
5593,14,19,99,318,75,344,96
5594,15,19,98,319,75,344,96
5595,15,19,98,319,75,344,96
5596,15,19,99,319,75,344,96
5597,15,19,99,319,75,344,96
5598,15,19,99,319,75,344,96
5599,15,19,99,319,75,344,96
5600,15,19,99,319,75,344,96
5601,15,19,100,319,75,344,96
5602,15,19,99,319,75,344,96
5603,15,19,99,319,75,344,96
5604,15,19,99,319,75,344,96
5605,15,19,99,319,75,344,96
5606,15,19,100,319,75,344,96
5607,15,19,100,319,75,344,96
5608,15,19,100,319,75,344,96
5609,15,19,100,319,75,344,96
5610,15,19,100,319,75,344,96
5611,15,19,101,319,75,344,96
5612,15,19,101,319,75,344,96
5613,13,20,101,319,76,346,96
5614,13,20,101,319,76,346,96
5615,13,20,101,319,76,346,96
5616,14,20,101,320,76,346,96
5617,14,20,101,320,76,346,96
5618,14,20,101,320,76,346,96
5619,14,20,101,320,76,346,96
5620,14,20,101,320,76,346,96
5621,14,20,102,320,76,346,96
5622,14,20,102,320,76,346,96
5623,14,20,102,320,76,346,96
5624,14,20,102,320,76,346,96
5625,14,20,102,320,76,346,96
5626,14,20,103,320,76,346,96
5627,14,20,103,320,76,346,96
5628,14,20,103,320,76,346,96
5629,14,20,103,320,76,346,96
5630,14,20,103,320,76,346,96
5631,14,20,104,320,76,346,96
5632,14,20,104,320,76,346,96
5633,14,20,104,320,76,346,96
5634,14,20,104,320,76,346,96
5635,14,20,104,320,76,346,96
5636,14,20,105,320,76,346,96
5637,14,20,105,320,76,346,96
5638,14,20,105,320,76,346,96
5639,14,20,105,320,76,346,96
5640,14,20,105,320,76,346,96
5641,14,20,105,320,76,346,96
5642,14,20,105,320,76,346,96
5643,14,20,105,320,76,346,96
5644,14,20,105,320,76,346,96
5645,14,20,105,320,76,346,96
5646,14,20,106,320,76,346,96
5647,14,20,106,320,76,346,96
5648,13,20,106,320,76,347,96
5649,13,20,106,320,76,347,96
5650,13,20,105,320,76,347,96
5651,13,20,106,320,76,347,96
5652,13,20,106,320,76,347,96
5653,13,20,106,320,76,347,96
5654,13,20,106,320,76,347,96
5655,13,19,106,320,76,347,97
5656,13,19,107,320,76,347,97
5657,13,19,107,320,76,347,97
5658,13,19,107,320,76,347,97
5659,13,19,107,320,76,347,97
5660,13,19,107,320,76,347,97
5661,13,19,108,320,76,347,97
5662,13,19,108,320,76,347,97
5663,13,19,107,320,76,347,97
5664,13,19,107,320,76,347,97
5665,13,19,107,320,76,347,97
5666,13,19,108,320,76,347,97
5667,13,19,108,320,76,347,97
5668,13,19,108,320,76,347,97
5669,13,19,108,320,76,347,97
5670,13,19,108,320,76,347,97
5671,13,19,108,320,76,347,97
5672,13,19,108,320,76,347,97
5673,13,19,108,320,76,347,97
5674,13,19,108,320,76,347,97
5675,13,19,108,320,76,347,97
5676,13,19,109,320,76,347,97
5677,13,19,109,320,76,347,97
5678,13,19,109,320,76,347,97
5679,13,19,109,320,76,347,97
5680,13,19,109,320,76,347,97
5681,13,19,109,320,76,347,97
5682,13,19,109,320,76,347,97
5683,13,19,109,320,76,347,97
5684,13,19,109,320,76,347,97
5685,13,19,109,320,76,347,97
5686,12,19,110,320,76,348,97
5687,12,19,110,320,76,348,97
5688,12,19,110,320,76,348,97
5689,12,19,110,320,76,348,97
5690,12,19,110,320,76,348,97
5691,12,19,111,320,76,348,97
5692,12,18,111,320,76,348,98
5693,12,18,111,320,76,348,98
5694,12,18,111,320,76,348,98
5695,12,18,111,320,76,348,98
5696,12,18,112,320,76,348,98
5697,12,18,111,320,76,348,98
5698,12,18,111,320,76,348,98
5699,12,18,110,320,76,348,98
5700,12,18,110,320,76,348,98
5701,12,18,110,320,76,348,98
5702,12,18,109,320,76,348,98
5703,12,18,109,320,76,348,98
5704,12,18,109,320,76,348,98
5705,12,18,109,320,76,348,98
5706,12,18,110,320,76,348,98
5707,12,18,110,320,76,348,98
5708,12,18,110,320,76,348,98
5709,12,17,110,320,76,348,99
5710,12,16,110,320,76,348,100
5711,13,16,110,321,76,348,100
5712,14,16,109,322,76,348,100
5713,14,16,109,322,76,348,100
5714,14,16,109,322,76,348,100
5715,14,16,109,322,76,348,100
5716,14,16,110,322,76,348,100
5717,14,16,110,322,76,348,100
5718,14,16,110,322,76,348,100
5719,14,16,110,322,76,348,100
5720,14,16,110,322,76,348,100
5721,14,16,111,322,76,348,100
5722,14,16,111,322,76,348,100
5723,14,16,111,322,76,348,100
5724,14,16,111,322,76,348,100
5725,14,16,111,322,76,348,100
5726,14,16,112,322,76,348,100
5727,14,16,112,322,76,348,100
5728,14,16,112,322,76,348,100
5729,14,16,112,322,76,348,100
5730,14,16,111,322,76,348,100
5731,14,16,112,322,76,348,100
5732,14,16,112,322,76,348,100
5733,14,16,112,322,76,348,100
5734,14,16,112,322,76,348,100
5735,14,16,112,322,76,348,100
5736,14,16,113,322,76,348,100
5737,15,16,112,323,76,348,100
5738,15,16,112,323,76,348,100
5739,15,16,112,323,76,348,100
5740,15,16,112,323,76,348,100
5741,15,16,113,323,76,348,100
5742,15,16,113,323,76,348,100
5743,15,16,113,323,76,348,100
5744,15,16,113,323,76,348,100
5745,15,16,113,323,76,348,100
5746,15,16,114,323,76,348,100
5747,15,16,113,323,76,348,100
5748,15,16,113,323,76,348,100
5749,15,16,113,323,76,348,100
5750,15,16,112,323,76,348,100
5751,15,16,113,323,76,348,100
5752,15,16,113,323,76,348,100
5753,15,16,113,323,76,348,100
5754,15,16,113,323,76,348,100
5755,15,16,113,323,76,348,100
5756,15,16,114,323,76,348,100
5757,15,16,113,323,76,348,100
5758,15,16,113,323,76,348,100
5759,15,16,113,323,76,348,100
5760,15,16,113,323,76,348,100
5761,15,16,114,323,76,348,100
5762,15,16,114,323,76,348,100
5763,16,16,113,324,76,348,100
5764,17,16,112,325,76,348,100
5765,17,16,111,325,76,348,100
5766,17,16,112,325,76,348,100
5767,17,16,112,325,76,348,100
5768,17,16,112,325,76,348,100
5769,17,16,112,325,76,348,100
5770,17,16,112,325,76,348,100
5771,18,16,112,326,76,348,100
5772,18,16,112,326,76,348,100
5773,18,16,112,326,76,348,100
5774,18,16,112,326,76,348,100
5775,18,16,112,326,76,348,100
5776,18,16,113,326,76,348,100
5777,18,16,113,326,76,348,100
5778,18,16,113,326,76,348,100
5779,18,16,112,326,76,348,100
5780,18,16,112,326,76,348,100
5781,19,16,112,327,76,348,100
5782,19,16,112,327,76,348,100
5783,19,16,112,327,76,348,100
5784,19,16,112,327,76,348,100
5785,19,15,112,327,76,348,101
5786,20,15,112,328,76,348,101
5787,20,15,112,328,76,348,101
5788,20,15,111,328,76,348,101
5789,20,15,111,328,76,348,101
5790,21,15,110,329,76,348,101
5791,21,15,111,329,76,348,101
5792,21,15,111,329,76,348,101
5793,21,15,111,329,76,348,101
5794,21,15,111,329,76,348,101
5795,21,15,111,329,76,348,101
5796,22,15,111,330,76,348,101
5797,22,15,111,330,76,348,101
5798,22,15,111,330,76,348,101
5799,21,14,111,330,76,349,102
5800,21,14,111,330,76,349,102
5801,21,14,112,330,76,349,102
5802,21,14,112,330,76,349,102
5803,21,14,112,330,76,349,102
5804,21,14,112,330,76,349,102
5805,21,14,112,330,76,349,102
5806,21,14,113,330,76,349,102
5807,21,14,113,330,76,349,102
5808,21,14,113,330,76,349,102
5809,21,14,113,330,76,349,102
5810,21,14,113,330,76,349,102
5811,21,14,114,330,76,349,102
5812,21,14,114,330,76,349,102
5813,21,14,113,330,76,349,102
5814,20,14,113,330,76,350,102
5815,20,14,113,330,76,350,102
5816,20,14,114,330,76,350,102
5817,20,14,114,330,76,350,102
5818,20,14,114,330,76,350,102
