Time Elapsed/s,Agent Population,Predator Population,Food Population,Prey Births,Predator Births,Prey Deaths,Predator Deaths
5136,35,17,65,313,76,318,99
5137,35,17,65,313,76,318,99
5138,35,17,65,313,76,318,99
5139,34,17,65,313,76,319,99
5140,35,17,63,314,76,319,99
5141,35,17,64,314,76,319,99
5142,35,17,63,314,76,319,99
5143,35,17,63,314,76,319,99
5144,35,16,63,314,76,319,100
5145,35,16,63,314,76,319,100
5146,35,16,64,314,76,319,100
5147,35,16,64,314,76,319,100
5148,35,16,64,314,76,319,100
5149,34,16,64,314,76,320,100
5150,34,16,64,314,76,320,100
5151,34,16,65,314,76,320,100
5152,34,16,65,314,76,320,100
5153,34,16,65,314,76,320,100
5154,34,16,64,314,76,320,100
5155,34,16,64,314,76,320,100
5156,34,16,65,314,76,320,100
5157,34,16,65,314,76,320,100
5158,33,16,65,314,76,321,100
5159,33,16,65,314,76,321,100
5160,33,16,65,314,76,321,100
5161,33,16,66,314,76,321,100
5162,34,16,65,315,76,321,100
5163,34,16,65,315,76,321,100
5164,34,16,65,315,76,321,100
5165,34,16,65,315,76,321,100
5166,34,16,66,315,76,321,100
5167,35,16,65,316,76,321,100
5168,35,16,65,316,76,321,100
5169,35,16,65,316,76,321,100
5170,35,16,65,316,76,321,100
5171,35,16,66,316,76,321,100
5172,35,16,66,316,76,321,100
5173,34,16,66,316,76,322,100
5174,33,16,66,316,76,323,100
5175,33,16,66,316,76,323,100
5176,34,16,66,317,76,323,100
5177,34,16,65,317,76,323,100
5178,34,16,65,317,76,323,100
5179,34,16,65,317,76,323,100
5180,34,16,65,317,76,323,100
5181,33,17,66,317,77,324,100
5182,33,17,66,317,77,324,100
5183,32,17,66,317,77,325,100
5184,32,17,66,317,77,325,100
5185,32,17,66,317,77,325,100
5186,31,17,67,317,77,326,100
5187,31,17,67,317,77,326,100
5188,30,18,67,317,78,327,100
5189,30,18,67,317,78,327,100
5190,30,18,67,317,78,327,100
5191,30,18,68,317,78,327,100
5192,30,18,67,317,78,327,100
5193,30,18,67,317,78,327,100
5194,30,18,67,317,78,327,100
5195,30,18,66,317,78,327,100
5196,30,18,67,317,78,327,100
5197,30,18,67,317,78,327,100
5198,30,18,67,317,78,327,100
5199,30,18,67,317,78,327,100
5200,30,18,66,317,78,327,100
5201,30,18,67,317,78,327,100
5202,30,18,67,317,78,327,100
5203,29,18,67,317,78,328,100
5204,29,18,67,317,78,328,100
5205,29,18,67,317,78,328,100
5206,29,18,68,317,78,328,100
5207,29,18,68,317,78,328,100
5208,29,18,68,317,78,328,100
5209,29,18,68,317,78,328,100
5210,28,18,68,317,78,329,100
5211,28,18,69,317,78,329,100
5212,28,18,69,317,78,329,100
5213,27,18,69,317,78,330,100
5214,27,18,69,317,78,330,100
5215,27,18,69,317,78,330,100
5216,27,18,70,317,78,330,100
5217,27,18,70,317,78,330,100
5218,27,18,70,317,78,330,100
5219,27,18,70,317,78,330,100
5220,27,18,70,317,78,330,100
5221,27,18,71,317,78,330,100
5222,27,18,71,317,78,330,100
5223,27,18,71,317,78,330,100
5224,27,18,71,317,78,330,100
5225,27,18,71,317,78,330,100
5226,27,18,72,317,78,330,100
5227,27,18,72,317,78,330,100
5228,27,18,72,317,78,330,100
5229,26,19,72,317,79,331,100
5230,26,19,72,317,79,331,100
5231,26,19,73,317,79,331,100
5232,26,19,73,317,79,331,100
5233,26,19,73,317,79,331,100
5234,26,19,73,317,79,331,100
5235,26,19,73,317,79,331,100
5236,26,19,74,317,79,331,100
5237,26,19,74,317,79,331,100
5238,26,19,74,317,79,331,100
5239,26,19,74,317,79,331,100
5240,25,19,74,317,79,332,100
5241,25,19,75,317,79,332,100
5242,25,19,75,317,79,332,100
5243,25,19,75,317,79,332,100
5244,25,19,75,317,79,332,100
5245,25,19,75,317,79,332,100
5246,25,19,76,317,79,332,100
5247,24,19,76,317,79,333,100
5248,24,19,76,317,79,333,100
5249,24,18,76,317,79,333,101
5250,24,18,76,317,79,333,101
5251,24,18,77,317,79,333,101
5252,24,18,76,317,79,333,101
5253,25,18,74,318,79,333,101
5254,25,18,74,318,79,333,101
5255,25,18,74,318,79,333,101
5256,25,18,75,318,79,333,101
5257,25,18,75,318,79,333,101
5258,25,18,75,318,79,333,101
5259,25,18,75,318,79,333,101
5260,25,18,75,318,79,333,101
5261,25,18,76,318,79,333,101
5262,25,18,76,318,79,333,101
5263,25,18,76,318,79,333,101
5264,25,18,76,318,79,333,101
5265,23,19,76,318,80,335,101
5266,23,19,77,318,80,335,101
5267,23,19,77,318,80,335,101
5268,23,19,77,318,80,335,101
5269,23,19,76,318,80,335,101
5270,24,19,75,319,80,335,101
5271,24,19,76,319,80,335,101
5272,24,19,76,319,80,335,101
5273,24,19,76,319,80,335,101
5274,24,19,76,319,80,335,101
5275,24,19,76,319,80,335,101
5276,24,19,77,319,80,335,101
5277,23,19,77,319,80,336,101
5278,23,19,77,319,80,336,101
5279,23,19,77,319,80,336,101
5280,23,19,76,319,80,336,101
5281,23,19,77,319,80,336,101
5282,24,19,76,320,80,336,101
5283,24,19,76,320,80,336,101
5284,24,19,76,320,80,336,101
5285,25,19,75,321,80,336,101
5286,25,19,76,321,80,336,101
5287,25,19,76,321,80,336,101
5288,25,19,76,321,80,336,101
5289,25,19,76,321,80,336,101
5290,25,19,76,321,80,336,101
5291,24,19,77,321,80,337,101
5292,24,19,77,321,80,337,101
5293,23,19,77,321,80,338,101
5294,23,19,76,321,80,338,101
5295,23,19,76,321,80,338,101
5296,23,19,77,321,80,338,101
5297,23,19,77,321,80,338,101
5298,23,19,77,321,80,338,101
5299,23,19,77,321,80,338,101
5300,22,19,76,321,80,339,101
5301,22,19,77,321,80,339,101
5302,22,19,77,321,80,339,101
5303,22,19,77,321,80,339,101
5304,22,19,77,321,80,339,101
5305,22,19,77,321,80,339,101
5306,22,19,78,321,80,339,101
5307,22,19,78,321,80,339,101
5308,22,19,78,321,80,339,101
5309,22,19,78,321,80,339,101
5310,22,19,78,321,80,339,101
5311,21,20,79,321,81,340,101
5312,21,20,78,321,81,340,101
5313,21,20,77,321,81,340,101
5314,21,20,77,321,81,340,101
5315,21,20,77,321,81,340,101
5316,21,20,78,321,81,340,101
5317,21,20,78,321,81,340,101
5318,21,20,78,321,81,340,101
5319,21,20,78,321,81,340,101
5320,21,20,78,321,81,340,101
5321,21,20,79,321,81,340,101
5322,20,20,78,321,81,341,101
5323,20,20,78,321,81,341,101
5324,20,20,77,321,81,341,101
5325,21,20,76,322,81,341,101
5326,21,20,76,322,81,341,101
5327,21,20,76,322,81,341,101
5328,21,20,76,322,81,341,101
5329,21,20,76,322,81,341,101
5330,21,20,76,322,81,341,101
5331,21,20,77,322,81,341,101
5332,21,20,77,322,81,341,101
5333,21,20,77,322,81,341,101
5334,22,20,76,323,81,341,101
5335,22,20,76,323,81,341,101
5336,22,20,76,323,81,341,101
5337,22,20,76,323,81,341,101
5338,22,20,76,323,81,341,101
5339,22,20,76,323,81,341,101
5340,22,20,76,323,81,341,101
5341,22,20,77,323,81,341,101
5342,22,20,77,323,81,341,101
5343,23,20,76,324,81,341,101
5344,23,20,76,324,81,341,101
5345,23,20,75,324,81,341,101
5346,23,20,76,324,81,341,101
5347,23,20,76,324,81,341,101
5348,23,20,76,324,81,341,101
5349,23,20,75,324,81,341,101
5350,23,20,75,324,81,341,101
5351,23,20,76,324,81,341,101
5352,23,20,76,324,81,341,101
5353,23,20,76,324,81,341,101
5354,23,20,76,324,81,341,101
5355,23,20,76,324,81,341,101
5356,23,20,77,324,81,341,101
5357,23,20,77,324,81,341,101
5358,23,20,77,324,81,341,101
5359,23,20,77,324,81,341,101
5360,23,20,77,324,81,341,101
5361,23,20,78,324,81,341,101
5362,24,20,77,325,81,341,101
5363,24,20,77,325,81,341,101
5364,24,20,77,325,81,341,101
5365,25,20,76,326,81,341,101
5366,25,20,77,326,81,341,101
5367,25,20,77,326,81,341,101
5368,26,20,76,327,81,341,101
5369,26,20,76,327,81,341,101
5370,25,20,76,327,81,342,101
5371,25,20,77,327,81,342,101
5372,25,20,77,327,81,342,101
5373,25,20,76,327,81,342,101
5374,24,20,76,327,81,343,101
5375,23,21,76,327,82,344,101
5376,23,21,77,327,82,344,101
5377,23,21,77,327,82,344,101
5378,23,21,77,327,82,344,101
5379,23,21,77,327,82,344,101
5380,23,21,77,327,82,344,101
5381,24,21,77,328,82,344,101
5382,24,21,77,328,82,344,101
5383,24,21,77,328,82,344,101
5384,24,21,77,328,82,344,101
5385,24,21,77,328,82,344,101
5386,24,21,78,328,82,344,101
5387,25,21,77,329,82,344,101
5388,25,21,77,329,82,344,101
5389,25,21,77,329,82,344,101
5390,25,21,77,329,82,344,101
5391,25,21,78,329,82,344,101
5392,25,21,77,329,82,344,101
5393,25,21,77,329,82,344,101
5394,25,21,77,329,82,344,101
5395,25,21,77,329,82,344,101
5396,25,21,78,329,82,344,101
5397,25,21,78,329,82,344,101
5398,24,21,78,329,82,345,101
5399,24,21,78,329,82,345,101
5400,24,21,78,329,82,345,101
5401,24,21,79,329,82,345,101
5402,24,21,78,329,82,345,101
5403,24,21,78,329,82,345,101
5404,24,21,78,329,82,345,101
5405,24,21,78,329,82,345,101
5406,24,21,79,329,82,345,101
5407,24,21,79,329,82,345,101
5408,24,21,79,329,82,345,101
5409,24,21,79,329,82,345,101
5410,24,21,78,329,82,345,101
5411,24,21,78,329,82,345,101
5412,24,21,77,329,82,345,101
5413,24,21,77,329,82,345,101
5414,24,21,77,329,82,345,101
5415,24,21,77,329,82,345,101
5416,24,21,78,329,82,345,101
5417,24,21,78,329,82,345,101
5418,24,21,78,329,82,345,101
5419,23,21,78,329,82,346,101
5420,23,21,78,329,82,346,101
5421,23,21,79,329,82,346,101
5422,23,21,79,329,82,346,101
5423,23,21,79,329,82,346,101
5424,23,21,79,329,82,346,101
5425,23,21,79,329,82,346,101
5426,23,21,80,329,82,346,101
5427,21,23,80,329,84,348,101
5428,21,23,80,329,84,348,101
5429,21,23,80,329,84,348,101
5430,21,23,80,329,84,348,101
5431,21,23,81,329,84,348,101
5432,21,23,81,329,84,348,101
5433,21,23,81,329,84,348,101
5434,21,23,80,329,84,348,101
5435,21,23,80,329,84,348,101
5436,21,23,81,329,84,348,101
5437,21,23,81,329,84,348,101
5438,21,23,81,329,84,348,101
5439,21,23,81,329,84,348,101
5440,21,23,81,329,84,348,101
5441,21,23,82,329,84,348,101
5442,20,23,82,329,84,349,101
5443,20,23,81,329,84,349,101
5444,20,23,81,329,84,349,101
5445,20,23,81,329,84,349,101
5446,20,23,82,329,84,349,101
5447,20,23,82,329,84,349,101
5448,20,23,82,329,84,349,101
5449,20,23,82,329,84,349,101
5450,20,23,82,329,84,349,101
5451,20,23,83,329,84,349,101
5452,20,23,83,329,84,349,101
5453,20,23,83,329,84,349,101
5454,20,23,83,329,84,349,101
5455,20,23,83,329,84,349,101
5456,19,23,84,329,84,350,101
5457,19,23,84,329,84,350,101
5458,19,23,84,329,84,350,101
5459,18,23,84,329,84,351,101
5460,18,23,84,329,84,351,101
5461,18,23,85,329,84,351,101
5462,18,23,85,329,84,351,101
5463,18,23,84,329,84,351,101
5464,18,23,84,329,84,351,101
5465,18,23,84,329,84,351,101
5466,18,23,85,329,84,351,101
5467,17,23,85,329,84,352,101
5468,17,23,85,329,84,352,101
5469,17,23,85,329,84,352,101
5470,17,23,85,329,84,352,101
5471,18,23,85,330,84,352,101
5472,18,23,85,330,84,352,101
5473,18,23,85,330,84,352,101
5474,18,23,85,330,84,352,101
5475,17,24,85,330,85,353,101
5476,17,24,86,330,85,353,101
5477,17,24,86,330,85,353,101
5478,17,24,86,330,85,353,101
5479,17,24,86,330,85,353,101
5480,17,24,85,330,85,353,101
5481,17,24,86,330,85,353,101
5482,17,24,86,330,85,353,101
5483,17,24,86,330,85,353,101
5484,17,24,86,330,85,353,101
5485,17,24,86,330,85,353,101
5486,17,24,87,330,85,353,101
5487,17,24,87,330,85,353,101
5488,17,24,87,330,85,353,101
5489,17,24,87,330,85,353,101
5490,17,24,87,330,85,353,101
5491,17,24,88,330,85,353,101
5492,17,24,88,330,85,353,101
5493,17,24,88,330,85,353,101
5494,17,24,88,330,85,353,101
5495,17,24,87,330,85,353,101
5496,18,24,87,331,85,353,101
5497,18,24,87,331,85,353,101
5498,18,24,87,331,85,353,101
5499,18,24,87,331,85,353,101
5500,18,24,87,331,85,353,101
5501,18,24,88,331,85,353,101
5502,18,24,88,331,85,353,101
5503,18,24,88,331,85,353,101
5504,18,24,87,331,85,353,101
5505,18,24,87,331,85,353,101
5506,17,24,88,331,85,354,101
5507,17,24,88,331,85,354,101
5508,17,24,88,331,85,354,101
5509,17,24,88,331,85,354,101
5510,17,24,88,331,85,354,101
5511,17,24,89,331,85,354,101
5512,17,24,89,331,85,354,101
5513,17,24,89,331,85,354,101
5514,17,24,89,331,85,354,101
5515,16,24,89,331,85,355,101
5516,16,24,90,331,85,355,101
5517,16,24,89,331,85,355,101
5518,16,24,88,331,85,355,101
5519,16,24,88,331,85,355,101
5520,16,24,88,331,85,355,101
5521,16,24,89,331,85,355,101
5522,16,24,89,331,85,355,101
5523,16,23,89,331,85,355,102
5524,16,23,89,331,85,355,102
5525,16,23,89,331,85,355,102
5526,16,23,90,331,85,355,102
5527,16,23,90,331,85,355,102
5528,16,23,90,331,85,355,102
5529,16,23,90,331,85,355,102
5530,16,23,90,331,85,355,102
5531,16,23,91,331,85,355,102
5532,16,23,91,331,85,355,102
5533,16,23,91,331,85,355,102
5534,16,23,91,331,85,355,102
5535,16,23,91,331,85,355,102
5536,16,23,92,331,85,355,102
5537,16,23,92,331,85,355,102
5538,16,23,92,331,85,355,102
5539,16,23,92,331,85,355,102
5540,16,23,92,331,85,355,102
5541,16,23,92,331,85,355,102
5542,16,23,92,331,85,355,102
5543,16,23,92,331,85,355,102
5544,16,23,92,331,85,355,102
5545,16,23,92,331,85,355,102
5546,16,23,93,331,85,355,102
5547,16,23,93,331,85,355,102
5548,16,23,93,331,85,355,102
5549,16,23,93,331,85,355,102
5550,16,23,93,331,85,355,102
5551,16,23,94,331,85,355,102
5552,16,23,93,331,85,355,102
5553,16,23,93,331,85,355,102
5554,15,24,93,331,86,356,102
5555,15,24,93,331,86,356,102
5556,15,23,94,331,86,356,103
5557,15,23,94,331,86,356,103
5558,15,23,94,331,86,356,103
5559,15,23,94,331,86,356,103
5560,15,23,94,331,86,356,103
5561,15,23,95,331,86,356,103
5562,15,23,95,331,86,356,103
5563,15,23,95,331,86,356,103
5564,15,23,95,331,86,356,103
5565,15,23,95,331,86,356,103
5566,15,23,96,331,86,356,103
5567,15,23,96,331,86,356,103
5568,15,23,96,331,86,356,103
5569,15,23,96,331,86,356,103
5570,15,23,96,331,86,356,103
5571,15,23,97,331,86,356,103
5572,15,23,97,331,86,356,103
5573,15,23,97,331,86,356,103
5574,15,23,97,331,86,356,103
5575,14,24,97,331,87,357,103
5576,14,24,97,331,87,357,103
5577,14,24,97,331,87,357,103
5578,14,24,97,331,87,357,103
5579,14,24,97,331,87,357,103
5580,14,24,97,331,87,357,103
5581,15,24,97,332,87,357,103
5582,15,24,97,332,87,357,103
5583,15,24,97,332,87,357,103
5584,15,24,97,332,87,357,103
5585,15,24,97,332,87,357,103
5586,15,24,98,332,87,357,103
5587,14,24,98,332,87,358,103
5588,14,24,98,332,87,358,103
5589,14,24,98,332,87,358,103
5590,14,24,98,332,87,358,103
5591,14,24,99,332,87,358,103
5592,14,24,99,332,87,358,103
5593,14,24,99,332,87,358,103
5594,14,24,99,332,87,358,103
5595,14,24,99,332,87,358,103
5596,14,23,100,332,87,358,104
5597,14,23,99,332,87,358,104
5598,14,23,99,332,87,358,104
5599,14,23,99,332,87,358,104
5600,14,23,99,332,87,358,104
5601,14,23,100,332,87,358,104
5602,14,22,100,332,87,358,105
5603,14,22,100,332,87,358,105
5604,14,22,100,332,87,358,105
5605,14,22,100,332,87,358,105
5606,14,22,101,332,87,358,105
5607,14,22,101,332,87,358,105
5608,14,22,101,332,87,358,105
5609,14,22,101,332,87,358,105
5610,14,22,101,332,87,358,105
5611,14,22,102,332,87,358,105
5612,14,22,102,332,87,358,105
5613,14,22,102,332,87,358,105
5614,14,22,102,332,87,358,105
5615,14,22,102,332,87,358,105
5616,14,22,103,332,87,358,105
5617,14,22,103,332,87,358,105
5618,14,22,103,332,87,358,105
5619,14,22,103,332,87,358,105
5620,14,22,103,332,87,358,105
5621,14,22,104,332,87,358,105
5622,14,22,104,332,87,358,105
5623,14,22,103,332,87,358,105
5624,14,22,103,332,87,358,105
5625,14,22,103,332,87,358,105
5626,14,22,104,332,87,358,105
5627,14,22,104,332,87,358,105
5628,14,22,104,332,87,358,105
5629,14,22,104,332,87,358,105
5630,14,22,104,332,87,358,105
5631,14,22,105,332,87,358,105
5632,14,22,104,332,87,358,105
5633,14,21,104,332,87,358,106
5634,14,21,104,332,87,358,106
5635,14,21,104,332,87,358,106
5636,14,21,105,332,87,358,106
5637,14,21,105,332,87,358,106
5638,14,21,105,332,87,358,106
5639,14,21,105,332,87,358,106
5640,14,21,105,332,87,358,106
5641,14,21,106,332,87,358,106
5642,14,21,106,332,87,358,106
5643,14,21,106,332,87,358,106
5644,14,21,106,332,87,358,106
5645,14,21,106,332,87,358,106
5646,13,21,107,332,87,359,106
5647,13,21,107,332,87,359,106
5648,13,21,107,332,87,359,106
5649,13,21,107,332,87,359,106
5650,13,21,107,332,87,359,106
5651,13,21,107,332,87,359,106
5652,13,21,107,332,87,359,106
5653,13,21,107,332,87,359,106
5654,13,21,106,332,87,359,106
5655,13,21,105,332,87,359,106
5656,13,21,106,332,87,359,106
5657,13,21,106,332,87,359,106
5658,13,21,106,332,87,359,106
5659,13,21,106,332,87,359,106
5660,13,21,106,332,87,359,106
5661,13,21,106,332,87,359,106
5662,13,21,106,332,87,359,106
5663,13,21,106,332,87,359,106
5664,13,21,106,332,87,359,106
5665,13,21,106,332,87,359,106
5666,13,21,107,332,87,359,106
5667,13,21,107,332,87,359,106
5668,13,21,107,332,87,359,106
5669,13,21,107,332,87,359,106
5670,13,21,107,332,87,359,106
5671,13,21,108,332,87,359,106
5672,13,21,108,332,87,359,106
5673,13,21,108,332,87,359,106
5674,13,21,108,332,87,359,106
5675,13,21,108,332,87,359,106
5676,13,21,109,332,87,359,106
5677,13,20,109,332,87,359,107
5678,13,20,108,332,87,359,107
5679,13,19,107,332,87,359,108
5680,12,19,107,332,87,360,108
5681,12,19,108,332,87,360,108
5682,13,19,107,333,87,360,108
5683,13,19,107,333,87,360,108
5684,13,19,107,333,87,360,108
5685,13,19,107,333,87,360,108
5686,13,19,108,333,87,360,108
5687,12,19,108,333,87,361,108
5688,12,19,108,333,87,361,108
5689,12,19,108,333,87,361,108
5690,11,20,108,333,88,362,108
5691,11,20,109,333,88,362,108
5692,11,20,109,333,88,362,108
5693,11,20,109,333,88,362,108
5694,11,20,109,333,88,362,108
5695,11,20,109,333,88,362,108
5696,11,20,110,333,88,362,108
5697,11,20,110,333,88,362,108
5698,11,20,110,333,88,362,108
5699,10,20,110,333,88,363,108
5700,10,20,110,333,88,363,108
5701,10,20,111,333,88,363,108
5702,10,20,111,333,88,363,108
5703,10,20,111,333,88,363,108
5704,10,20,111,333,88,363,108
5705,10,20,111,333,88,363,108
5706,10,20,112,333,88,363,108
5707,10,20,112,333,88,363,108
5708,10,20,112,333,88,363,108
5709,10,20,112,333,88,363,108
5710,10,20,112,333,88,363,108
5711,10,20,113,333,88,363,108
5712,10,20,113,333,88,363,108
5713,10,20,113,333,88,363,108
5714,9,21,113,333,89,364,108
5715,9,21,113,333,89,364,108
5716,9,21,114,333,89,364,108
5717,9,21,114,333,89,364,108
5718,9,21,114,333,89,364,108
5719,9,21,114,333,89,364,108
5720,9,21,114,333,89,364,108
5721,9,21,115,333,89,364,108
5722,9,21,115,333,89,364,108
5723,9,21,115,333,89,364,108
5724,9,21,115,333,89,364,108
5725,9,21,115,333,89,364,108
5726,9,21,116,333,89,364,108
5727,9,21,116,333,89,364,108
5728,9,21,116,333,89,364,108
5729,8,21,116,333,89,365,108
5730,8,21,116,333,89,365,108
5731,8,21,117,333,89,365,108
5732,8,21,117,333,89,365,108
5733,8,21,117,333,89,365,108
5734,8,21,117,333,89,365,108
5735,7,21,117,333,89,366,108
5736,7,21,118,333,89,366,108
5737,7,21,118,333,89,366,108
5738,7,21,118,333,89,366,108
5739,7,21,118,333,89,366,108
5740,7,21,118,333,89,366,108
5741,7,21,119,333,89,366,108
5742,7,21,119,333,89,366,108
5743,7,20,119,333,89,366,109
5744,8,20,118,334,89,366,109
5745,8,20,118,334,89,366,109
5746,7,21,119,334,90,367,109
5747,7,21,119,334,90,367,109
5748,7,21,119,334,90,367,109
5749,7,21,119,334,90,367,109
5750,7,21,119,334,90,367,109
5751,7,21,120,334,90,367,109
5752,7,21,120,334,90,367,109
5753,7,21,120,334,90,367,109
5754,7,21,120,334,90,367,109
5755,7,21,120,334,90,367,109
5756,7,21,121,334,90,367,109
5757,7,21,121,334,90,367,109
5758,7,21,121,334,90,367,109
5759,7,21,121,334,90,367,109
5760,7,21,121,334,90,367,109
5761,7,21,122,334,90,367,109
5762,7,21,121,334,90,367,109
5763,7,21,121,334,90,367,109
5764,7,21,121,334,90,367,109
5765,7,21,121,334,90,367,109
5766,7,21,122,334,90,367,109
5767,7,21,122,334,90,367,109
5768,7,21,122,334,90,367,109
5769,7,21,122,334,90,367,109
5770,7,21,122,334,90,367,109
5771,7,20,123,334,90,367,110
5772,7,20,123,334,90,367,110
5773,7,20,123,334,90,367,110
5774,7,20,123,334,90,367,110
5775,7,20,123,334,90,367,110
5776,7,20,124,334,90,367,110
5777,7,20,124,334,90,367,110
5778,7,20,124,334,90,367,110
5779,7,20,124,334,90,367,110
5780,7,20,124,334,90,367,110
5781,7,20,125,334,90,367,110
5782,7,20,125,334,90,367,110
5783,7,20,125,334,90,367,110
5784,7,20,125,334,90,367,110
5785,7,20,125,334,90,367,110
5786,7,20,126,334,90,367,110
5787,7,20,126,334,90,367,110
5788,7,20,126,334,90,367,110
5789,7,20,126,334,90,367,110
5790,7,20,126,334,90,367,110
5791,7,20,127,334,90,367,110
5792,7,20,127,334,90,367,110
5793,7,20,127,334,90,367,110
5794,7,20,127,334,90,367,110
5795,7,18,126,334,90,367,112
5796,7,18,127,334,90,367,112
5797,7,18,127,334,90,367,112
5798,7,18,127,334,90,367,112
5799,7,18,127,334,90,367,112
5800,7,18,127,334,90,367,112
5801,7,18,128,334,90,367,112
5802,7,18,128,334,90,367,112
5803,7,18,128,334,90,367,112
5804,7,18,128,334,90,367,112
5805,7,18,128,334,90,367,112
5806,7,18,129,334,90,367,112
5807,7,18,129,334,90,367,112
5808,7,18,129,334,90,367,112
5809,7,18,129,334,90,367,112
5810,7,18,129,334,90,367,112
5811,7,18,130,334,90,367,112
5812,7,18,130,334,90,367,112
5813,7,18,130,334,90,367,112
5814,7,18,130,334,90,367,112
5815,7,18,130,334,90,367,112
5816,7,18,131,334,90,367,112
5817,7,18,131,334,90,367,112
5818,7,18,131,334,90,367,112
