Time Elapsed/s,Agent Population,Predator Population,Food Population,Prey Births,Predator Births,Prey Deaths,Predator Deaths
5068,43,26,54,311,74,308,88
5069,43,26,54,311,74,308,88
5070,43,26,54,311,74,308,88
5071,43,26,55,311,74,308,88
5072,43,26,55,311,74,308,88
5073,42,26,55,311,74,309,88
5074,42,26,55,311,74,309,88
5075,42,26,54,311,74,309,88
5076,41,26,55,311,74,310,88
5077,41,26,55,311,74,310,88
5078,41,26,55,311,74,310,88
5079,41,26,55,311,74,310,88
5080,41,25,55,311,74,310,89
5081,41,25,56,311,74,310,89
5082,41,25,56,311,74,310,89
5083,41,25,56,311,74,310,89
5084,41,25,56,311,74,310,89
5085,41,25,55,311,74,310,89
5086,41,25,56,311,74,310,89
5087,41,25,55,311,74,310,89
5088,41,25,55,311,74,310,89
5089,41,25,55,311,74,310,89
5090,41,25,55,311,74,310,89
5091,41,25,56,311,74,310,89
5092,40,25,56,311,74,311,89
5093,40,25,56,311,74,311,89
5094,40,25,56,311,74,311,89
5095,40,25,55,311,74,311,89
5096,41,25,55,312,74,311,89
5097,40,26,55,312,75,312,89
5098,40,26,55,312,75,312,89
5099,40,26,55,312,75,312,89
5100,39,26,55,312,75,313,89
5101,39,26,56,312,75,313,89
5102,39,26,56,312,75,313,89
5103,39,26,56,312,75,313,89
5104,39,26,56,312,75,313,89
5105,39,26,56,312,75,313,89
5106,39,26,57,312,75,313,89
5107,38,26,57,312,75,314,89
5108,38,26,57,312,75,314,89
5109,38,26,57,312,75,314,89
5110,39,26,56,313,75,314,89
5111,39,26,57,313,75,314,89
5112,39,26,57,313,75,314,89
5113,39,26,57,313,75,314,89
5114,39,26,57,313,75,314,89
5115,39,26,57,313,75,314,89
5116,39,26,58,313,75,314,89
5117,39,26,58,313,75,314,89
5118,39,26,58,313,75,314,89
5119,39,26,58,313,75,314,89
5120,39,26,58,313,75,314,89
5121,39,26,59,313,75,314,89
5122,39,26,59,313,75,314,89
5123,38,26,59,313,75,315,89
5124,37,26,59,313,75,316,89
5125,37,26,59,313,75,316,89
5126,37,26,60,313,75,316,89
5127,37,26,60,313,75,316,89
5128,37,26,60,313,75,316,89
5129,37,26,60,313,75,316,89
5130,37,26,60,313,75,316,89
5131,37,26,61,313,75,316,89
5132,37,26,61,313,75,316,89
5133,37,26,61,313,75,316,89
5134,37,26,61,313,75,316,89
5135,37,26,61,313,75,316,89
5136,37,26,62,313,75,316,89
5137,38,26,61,314,75,316,89
5138,38,26,60,314,75,316,89
5139,38,26,60,314,75,316,89
5140,38,26,60,314,75,316,89
5141,38,26,61,314,75,316,89
5142,38,26,61,314,75,316,89
5143,38,26,60,314,75,316,89
5144,38,26,60,314,75,316,89
5145,38,26,60,314,75,316,89
5146,38,26,61,314,75,316,89
5147,38,26,61,314,75,316,89
5148,38,26,61,314,75,316,89
5149,39,26,60,315,75,316,89
5150,39,26,60,315,75,316,89
5151,39,26,61,315,75,316,89
5152,39,26,61,315,75,316,89
5153,38,26,61,315,75,317,89
5154,38,26,61,315,75,317,89
5155,38,26,61,315,75,317,89
5156,38,26,62,315,75,317,89
5157,38,26,62,315,75,317,89
5158,38,26,61,315,75,317,89
5159,38,26,60,315,75,317,89
5160,38,26,60,315,75,317,89
5161,38,26,61,315,75,317,89
5162,38,26,61,315,75,317,89
5163,38,26,61,315,75,317,89
5164,38,26,61,315,75,317,89
5165,37,26,61,315,75,318,89
5166,37,26,62,315,75,318,89
5167,37,26,62,315,75,318,89
5168,37,26,62,315,75,318,89
5169,37,26,62,315,75,318,89
5170,37,26,62,315,75,318,89
5171,37,26,63,315,75,318,89
5172,37,26,63,315,75,318,89
5173,37,26,63,315,75,318,89
5174,37,26,63,315,75,318,89
5175,37,26,63,315,75,318,89
5176,36,27,64,315,76,319,89
5177,36,27,64,315,76,319,89
5178,36,27,64,315,76,319,89
5179,36,27,64,315,76,319,89
5180,36,27,64,315,76,319,89
5181,35,27,65,315,76,320,89
5182,33,28,65,315,77,322,89
5183,33,28,64,315,77,322,89
5184,33,28,63,315,77,322,89
5185,34,28,62,316,77,322,89
5186,34,28,62,316,77,322,89
5187,34,28,62,316,77,322,89
5188,34,28,62,316,77,322,89
5189,34,28,61,316,77,322,89
5190,34,28,61,316,77,322,89
5191,34,28,62,316,77,322,89
5192,34,28,62,316,77,322,89
5193,34,28,61,316,77,322,89
5194,34,28,61,316,77,322,89
5195,34,28,61,316,77,322,89
5196,33,28,62,316,77,323,89
5197,32,28,61,316,77,324,89
5198,32,28,61,316,77,324,89
5199,32,28,61,316,77,324,89
5200,32,28,61,316,77,324,89
5201,31,28,62,316,77,325,89
5202,31,28,62,316,77,325,89
5203,31,28,62,316,77,325,89
5204,31,28,62,316,77,325,89
5205,31,28,62,316,77,325,89
5206,31,28,63,316,77,325,89
5207,31,28,63,316,77,325,89
5208,31,28,63,316,77,325,89
5209,31,28,63,316,77,325,89
5210,31,28,63,316,77,325,89
5211,31,28,64,316,77,325,89
5212,31,28,64,316,77,325,89
5213,31,28,64,316,77,325,89
5214,31,28,64,316,77,325,89
5215,31,28,64,316,77,325,89
5216,31,28,65,316,77,325,89
5217,31,28,65,316,77,325,89
5218,31,28,65,316,77,325,89
5219,31,28,65,316,77,325,89
5220,31,28,65,316,77,325,89
5221,31,28,66,316,77,325,89
5222,31,28,66,316,77,325,89
5223,31,28,66,316,77,325,89
5224,31,28,66,316,77,325,89
5225,31,28,66,316,77,325,89
5226,31,28,67,316,77,325,89
5227,31,28,67,316,77,325,89
5228,31,28,67,316,77,325,89
5229,31,28,67,316,77,325,89
5230,31,28,67,316,77,325,89
5231,31,28,68,316,77,325,89
5232,31,28,68,316,77,325,89
5233,31,28,68,316,77,325,89
5234,31,28,68,316,77,325,89
5235,31,28,68,316,77,325,89
5236,31,28,69,316,77,325,89
5237,31,28,69,316,77,325,89
5238,31,27,69,316,77,325,90
5239,31,27,69,316,77,325,90
5240,31,27,69,316,77,325,90
5241,31,27,69,316,77,325,90
5242,31,27,69,316,77,325,90
5243,31,27,69,316,77,325,90
5244,31,27,69,316,77,325,90
5245,31,27,69,316,77,325,90
5246,31,27,70,316,77,325,90
5247,30,27,70,316,78,326,91
5248,30,27,70,316,78,326,91
5249,29,27,70,316,78,327,91
5250,29,27,70,316,78,327,91
5251,28,27,71,316,78,328,91
5252,28,27,71,316,78,328,91
5253,28,27,71,316,78,328,91
5254,28,27,71,316,78,328,91
5255,28,27,71,316,78,328,91
5256,27,27,72,316,78,329,91
5257,27,27,72,316,78,329,91
5258,27,27,72,316,78,329,91
5259,27,27,72,316,78,329,91
5260,27,27,72,316,78,329,91
5261,27,27,73,316,78,329,91
5262,27,27,73,316,78,329,91
5263,27,27,73,316,78,329,91
5264,27,27,73,316,78,329,91
5265,27,27,73,316,78,329,91
5266,27,27,74,316,78,329,91
5267,27,27,74,316,78,329,91
5268,27,27,74,316,78,329,91
5269,27,27,74,316,78,329,91
5270,27,27,74,316,78,329,91
5271,27,27,75,316,78,329,91
5272,27,27,75,316,78,329,91
5273,27,27,75,316,78,329,91
5274,27,27,74,316,78,329,91
5275,27,27,74,316,78,329,91
5276,26,27,75,316,78,330,91
5277,26,27,75,316,78,330,91
5278,26,27,75,316,78,330,91
5279,26,27,75,316,78,330,91
5280,26,27,75,316,78,330,91
5281,26,27,76,316,78,330,91
5282,26,27,76,316,78,330,91
5283,25,27,76,316,78,331,91
5284,25,27,76,316,78,331,91
5285,25,27,76,316,78,331,91
5286,25,27,77,316,78,331,91
5287,25,27,76,316,78,331,91
5288,24,27,76,316,78,332,91
5289,23,27,76,316,78,333,91
5290,23,27,76,316,78,333,91
5291,23,27,77,316,78,333,91
5292,23,27,77,316,78,333,91
5293,23,27,77,316,78,333,91
5294,23,27,76,316,78,333,91
5295,23,27,76,316,78,333,91
5296,23,27,77,316,78,333,91
5297,23,27,77,316,78,333,91
5298,23,27,77,316,78,333,91
5299,23,27,77,316,78,333,91
5300,23,26,77,316,78,333,92
5301,23,26,78,316,78,333,92
5302,23,26,78,316,78,333,92
5303,23,26,78,316,78,333,92
5304,23,26,78,316,78,333,92
5305,23,26,78,316,78,333,92
5306,23,26,79,316,78,333,92
5307,22,26,79,316,79,334,93
5308,22,26,79,316,79,334,93
5309,22,26,79,316,79,334,93
5310,22,26,79,316,79,334,93
5311,22,26,80,316,79,334,93
5312,21,26,79,316,79,335,93
5313,21,26,79,316,79,335,93
5314,21,26,79,316,79,335,93
5315,21,26,79,316,79,335,93
5316,21,26,80,316,79,335,93
5317,21,26,79,316,79,335,93
5318,21,26,79,316,79,335,93
5319,21,26,79,316,79,335,93
5320,21,26,79,316,79,335,93
5321,19,26,80,316,79,337,93
5322,19,26,80,316,79,337,93
5323,19,26,80,316,79,337,93
5324,19,26,80,316,79,337,93
5325,19,26,80,316,79,337,93
5326,19,26,81,316,79,337,93
5327,19,26,81,316,79,337,93
5328,19,26,81,316,79,337,93
5329,18,26,81,316,79,338,93
5330,18,26,81,316,79,338,93
5331,18,26,82,316,79,338,93
5332,18,26,81,316,79,338,93
5333,18,26,81,316,79,338,93
5334,17,26,80,316,79,339,93
5335,17,26,80,316,79,339,93
5336,17,26,81,316,79,339,93
5337,17,26,81,316,79,339,93
5338,17,26,80,316,79,339,93
5339,18,26,79,317,79,339,93
5340,18,26,79,317,79,339,93
5341,18,26,80,317,79,339,93
5342,18,26,80,317,79,339,93
5343,18,26,80,317,79,339,93
5344,18,26,80,317,79,339,93
5345,18,26,80,317,79,339,93
5346,18,26,81,317,79,339,93
5347,18,26,81,317,79,339,93
5348,18,25,81,317,79,339,94
5349,18,25,81,317,79,339,94
5350,19,25,80,318,79,339,94
5351,19,25,81,318,79,339,94
5352,19,25,81,318,79,339,94
5353,19,25,81,318,79,339,94
5354,19,25,81,318,79,339,94
5355,19,25,81,318,79,339,94
5356,19,25,82,318,79,339,94
5357,19,25,81,318,79,339,94
5358,19,25,81,318,79,339,94
5359,19,25,81,318,79,339,94
5360,19,25,81,318,79,339,94
5361,19,25,82,318,79,339,94
5362,19,25,81,318,79,339,94
5363,19,25,81,318,79,339,94
5364,19,25,81,318,79,339,94
5365,19,25,81,318,79,339,94
5366,19,25,82,318,79,339,94
5367,19,25,82,318,79,339,94
5368,19,25,82,318,79,339,94
5369,19,25,82,318,79,339,94
5370,19,25,82,318,79,339,94
5371,18,26,83,318,80,340,94
5372,18,25,83,318,80,340,95
5373,18,25,83,318,80,340,95
5374,18,25,83,318,80,340,95
5375,18,25,83,318,80,340,95
5376,18,25,84,318,80,340,95
5377,18,25,84,318,80,340,95
5378,18,25,84,318,80,340,95
5379,18,25,84,318,80,340,95
5380,18,25,84,318,80,340,95
5381,18,25,85,318,80,340,95
5382,18,25,85,318,80,340,95
5383,18,25,85,318,80,340,95
5384,18,25,85,318,80,340,95
5385,18,25,85,318,80,340,95
5386,18,25,86,318,80,340,95
5387,18,25,86,318,80,340,95
5388,18,25,86,318,80,340,95
5389,18,25,86,318,80,340,95
5390,18,25,86,318,80,340,95
5391,18,25,87,318,80,340,95
5392,18,25,87,318,80,340,95
5393,17,25,87,318,80,341,95
5394,17,25,87,318,80,341,95
5395,17,25,87,318,80,341,95
5396,17,25,88,318,80,341,95
5397,17,25,88,318,80,341,95
5398,17,25,88,318,80,341,95
5399,17,24,88,318,80,341,96
5400,17,24,88,318,80,341,96
5401,17,24,89,318,80,341,96
5402,18,24,88,319,80,341,96
5403,18,24,88,319,80,341,96
5404,18,24,88,319,80,341,96
5405,18,24,88,319,80,341,96
5406,17,24,89,319,80,342,96
5407,17,24,89,319,80,342,96
5408,17,24,89,319,80,342,96
5409,17,24,89,319,80,342,96
5410,17,24,89,319,80,342,96
5411,17,24,90,319,80,342,96
5412,17,24,89,319,80,342,96
5413,17,24,89,319,80,342,96
5414,17,24,89,319,80,342,96
5415,17,24,89,319,80,342,96
5416,17,24,90,319,80,342,96
5417,17,24,90,319,80,342,96
5418,17,24,90,319,80,342,96
5419,17,24,90,319,80,342,96
5420,17,24,90,319,80,342,96
5421,17,24,91,319,80,342,96
5422,17,24,91,319,80,342,96
5423,16,24,91,319,80,343,96
5424,16,24,90,319,80,343,96
5425,16,24,90,319,80,343,96
5426,16,24,91,319,80,343,96
5427,16,24,91,319,80,343,96
5428,16,24,91,319,80,343,96
5429,16,22,91,319,80,343,98
5430,16,22,90,319,80,343,98
5431,15,22,91,319,80,344,98
5432,15,22,91,319,80,344,98
5433,15,22,91,319,80,344,98
5434,15,22,91,319,80,344,98
5435,15,22,91,319,80,344,98
5436,15,22,92,319,80,344,98
5437,15,22,92,319,80,344,98
5438,15,22,92,319,80,344,98
5439,15,22,92,319,80,344,98
5440,15,22,91,319,80,344,98
5441,15,22,92,319,80,344,98
5442,15,22,92,319,80,344,98
5443,15,22,92,319,80,344,98
5444,15,22,92,319,80,344,98
5445,15,22,92,319,80,344,98
5446,14,22,93,319,80,345,98
5447,14,22,93,319,80,345,98
5448,14,22,93,319,80,345,98
5449,15,22,92,320,80,345,98
5450,15,22,92,320,80,345,98
5451,15,22,93,320,80,345,98
5452,15,22,93,320,80,345,98
5453,15,22,93,320,80,345,98
5454,15,22,93,320,80,345,98
5455,15,22,93,320,80,345,98
5456,15,22,94,320,80,345,98
5457,15,22,94,320,80,345,98
5458,15,22,94,320,80,345,98
5459,15,22,94,320,80,345,98
5460,15,22,94,320,80,345,98
5461,15,22,95,320,80,345,98
5462,15,22,95,320,80,345,98
5463,15,22,95,320,80,345,98
5464,16,22,94,321,80,345,98
5465,16,22,94,321,80,345,98
5466,16,22,94,321,80,345,98
5467,16,22,94,321,80,345,98
5468,16,22,94,321,80,345,98
5469,16,22,94,321,80,345,98
5470,16,22,94,321,80,345,98
5471,16,22,95,321,80,345,98
5472,16,22,95,321,80,345,98
5473,16,22,95,321,80,345,98
5474,16,22,95,321,80,345,98
5475,16,22,95,321,80,345,98
5476,16,22,96,321,80,345,98
5477,16,22,96,321,80,345,98
5478,16,22,96,321,80,345,98
5479,16,22,96,321,80,345,98
5480,16,22,96,321,80,345,98
5481,16,22,97,321,80,345,98
5482,15,22,97,321,80,346,98
5483,15,22,97,321,80,346,98
5484,15,22,97,321,80,346,98
5485,15,22,97,321,80,346,98
5486,15,22,98,321,80,346,98
5487,15,22,98,321,80,346,98
5488,15,22,98,321,80,346,98
5489,15,22,98,321,80,346,98
5490,15,22,98,321,80,346,98
5491,15,22,99,321,80,346,98
5492,15,22,99,321,80,346,98
5493,15,22,98,321,80,346,98
5494,15,22,98,321,80,346,98
5495,15,22,98,321,80,346,98
5496,15,22,99,321,80,346,98
5497,15,22,98,321,80,346,98
5498,15,22,98,321,80,346,98
5499,15,22,98,321,80,346,98
5500,15,22,98,321,80,346,98
5501,15,22,99,321,80,346,98
5502,15,22,99,321,80,346,98
5503,15,22,99,321,80,346,98
5504,15,22,99,321,80,346,98
5505,15,22,99,321,80,346,98
5506,15,22,100,321,80,346,98
5507,15,22,100,321,80,346,98
5508,15,22,100,321,80,346,98
5509,15,22,100,321,80,346,98
5510,15,22,100,321,80,346,98
5511,15,22,101,321,80,346,98
5512,15,22,101,321,80,346,98
5513,15,22,101,321,80,346,98
5514,15,22,101,321,80,346,98
5515,15,22,101,321,80,346,98
5516,15,22,102,321,80,346,98
5517,15,22,102,321,80,346,98
5518,15,22,102,321,80,346,98
5519,15,22,102,321,80,346,98
5520,15,22,102,321,80,346,98
5521,15,22,103,321,80,346,98
5522,15,22,103,321,80,346,98
5523,15,22,101,321,80,346,98
5524,15,22,101,321,80,346,98
5525,15,22,101,321,80,346,98
5526,15,22,102,321,80,346,98
5527,15,22,102,321,80,346,98
5528,14,22,102,321,80,347,98
5529,13,22,102,321,80,348,98
5530,13,22,102,321,80,348,98
5531,13,22,103,321,80,348,98
5532,13,22,103,321,80,348,98
5533,13,22,103,321,80,348,98
5534,13,22,103,321,80,348,98
5535,13,22,103,321,80,348,98
5536,13,22,103,321,80,348,98
5537,13,22,103,321,80,348,98
5538,13,22,103,321,80,348,98
5539,13,22,103,321,80,348,98
5540,13,22,103,321,80,348,98
5541,13,22,104,321,80,348,98
5542,13,22,104,321,80,348,98
5543,13,22,104,321,80,348,98
5544,13,22,104,321,80,348,98
5545,13,22,104,321,80,348,98
5546,13,22,105,321,80,348,98
5547,13,22,105,321,80,348,98
5548,13,22,105,321,80,348,98
5549,13,22,105,321,80,348,98
5550,13,22,105,321,80,348,98
5551,13,22,106,321,80,348,98
5552,13,22,106,321,80,348,98
5553,13,22,106,321,80,348,98
5554,13,22,106,321,80,348,98
5555,13,22,106,321,80,348,98
5556,13,22,107,321,80,348,98
5557,13,22,107,321,80,348,98
5558,13,22,107,321,80,348,98
5559,13,22,107,321,80,348,98
5560,13,22,106,321,80,348,98
5561,13,22,107,321,80,348,98
5562,13,22,107,321,80,348,98
5563,12,22,107,321,80,349,98
5564,12,22,107,321,80,349,98
5565,12,22,107,321,80,349,98
5566,12,22,108,321,80,349,98
5567,12,22,108,321,80,349,98
5568,12,22,108,321,80,349,98
5569,12,22,108,321,80,349,98
5570,12,22,108,321,80,349,98
5571,12,22,109,321,80,349,98
5572,11,22,108,321,80,350,98
5573,11,22,108,321,80,350,98
5574,11,22,108,321,80,350,98
5575,11,22,108,321,80,350,98
5576,12,22,108,322,80,350,98
5577,12,22,108,322,80,350,98
5578,11,22,108,322,80,351,98
5579,11,22,108,322,80,351,98
5580,11,22,108,322,80,351,98
5581,11,22,109,322,80,351,98
5582,11,22,109,322,80,351,98
5583,11,22,109,322,80,351,98
5584,11,22,109,322,80,351,98
5585,11,22,109,322,80,351,98
5586,11,22,110,322,80,351,98
5587,11,22,110,322,80,351,98
5588,11,22,109,322,80,351,98
5589,11,22,109,322,80,351,98
5590,11,22,109,322,80,351,98
5591,11,22,110,322,80,351,98
5592,11,22,110,322,80,351,98
5593,10,22,110,322,80,352,98
5594,10,22,110,322,80,352,98
5595,10,22,110,322,80,352,98
5596,10,22,111,322,80,352,98
5597,10,22,111,322,80,352,98
5598,9,22,110,322,80,353,98
5599,9,22,110,322,80,353,98
5600,9,22,109,322,80,353,98
5601,9,22,110,322,80,353,98
5602,9,22,109,322,80,353,98
5603,9,22,109,322,80,353,98
5604,9,22,109,322,80,353,98
5605,9,22,109,322,80,353,98
5606,9,22,110,322,80,353,98
5607,9,22,110,322,80,353,98
5608,9,22,110,322,80,353,98
5609,9,22,110,322,80,353,98
5610,9,22,110,322,80,353,98
5611,9,22,110,322,80,353,98
5612,9,22,110,322,80,353,98
5613,10,22,109,323,80,353,98
5614,10,22,109,323,80,353,98
5615,10,22,109,323,80,353,98
5616,10,22,110,323,80,353,98
5617,10,22,110,323,80,353,98
5618,10,22,110,323,80,353,98
5619,10,22,110,323,80,353,98
5620,11,22,109,324,80,353,98
5621,11,22,110,324,80,353,98
5622,11,22,110,324,80,353,98
5623,11,22,110,324,80,353,98
5624,11,22,110,324,80,353,98
5625,11,22,110,324,80,353,98
5626,11,22,110,324,80,353,98
5627,11,22,110,324,80,353,98
5628,11,22,109,324,80,353,98
5629,11,22,109,324,80,353,98
5630,11,22,109,324,80,353,98
5631,11,22,110,324,80,353,98
5632,12,22,109,325,80,353,98
5633,12,22,109,325,80,353,98
5634,13,22,108,326,80,353,98
5635,13,22,108,326,80,353,98
5636,13,22,109,326,80,353,98
5637,13,22,109,326,80,353,98
5638,13,22,109,326,80,353,98
5639,13,22,109,326,80,353,98
5640,13,22,108,326,80,353,98
5641,13,22,109,326,80,353,98
5642,13,22,109,326,80,353,98
5643,13,22,109,326,80,353,98
5644,13,22,109,326,80,353,98
5645,13,22,109,326,80,353,98
5646,13,22,110,326,80,353,98
5647,13,22,110,326,80,353,98
5648,13,22,109,326,80,353,98
5649,13,22,108,326,80,353,98
5650,13,22,108,326,80,353,98
5651,13,21,109,326,80,353,99
5652,13,21,109,326,80,353,99
5653,13,21,109,326,80,353,99
5654,13,21,109,326,80,353,99
5655,13,21,109,326,80,353,99
5656,13,21,110,326,80,353,99
5657,13,21,110,326,80,353,99
5658,13,21,110,326,80,353,99
5659,13,21,110,326,80,353,99
5660,13,21,110,326,80,353,99
5661,13,21,111,326,80,353,99
5662,13,21,111,326,80,353,99
5663,13,21,111,326,80,353,99
5664,13,21,111,326,80,353,99
5665,13,21,111,326,80,353,99
5666,13,21,112,326,80,353,99
5667,13,21,112,326,80,353,99
5668,13,21,112,326,80,353,99
5669,13,21,112,326,80,353,99
5670,13,21,112,326,80,353,99
5671,13,21,113,326,80,353,99
5672,13,21,113,326,80,353,99
5673,13,21,113,326,80,353,99
5674,13,21,113,326,80,353,99
5675,13,20,113,326,80,353,100
5676,13,20,114,326,80,353,100
5677,13,20,114,326,80,353,100
5678,13,20,114,326,80,353,100
5679,13,20,114,326,80,353,100
5680,13,20,114,326,80,353,100
5681,12,20,115,326,80,354,100
5682,12,20,115,326,80,354,100
5683,12,20,115,326,80,354,100
5684,12,20,115,326,80,354,100
5685,12,20,115,326,80,354,100
5686,12,20,116,326,80,354,100
5687,12,19,116,326,80,354,101
5688,11,19,116,326,80,355,101
5689,11,19,116,326,80,355,101
5690,11,19,116,326,80,355,101
5691,11,19,117,326,80,355,101
5692,11,19,117,326,80,355,101
5693,11,19,117,326,80,355,101
5694,12,19,116,327,80,355,101
5695,12,19,116,327,80,355,101
5696,12,19,117,327,80,355,101
5697,12,18,117,327,80,355,102
5698,12,18,117,327,80,355,102
5699,12,18,117,327,80,355,102
5700,12,18,117,327,80,355,102
5701,12,18,118,327,80,355,102
5702,12,18,118,327,80,355,102
5703,12,18,118,327,80,355,102
5704,12,18,118,327,80,355,102
5705,12,18,118,327,80,355,102
5706,12,18,119,327,80,355,102
5707,12,18,119,327,80,355,102
5708,12,18,118,327,80,355,102
5709,12,18,118,327,80,355,102
5710,11,18,118,327,80,356,102
5711,11,18,119,327,80,356,102
5712,12,18,118,328,80,356,102
5713,12,18,118,328,80,356,102
5714,12,18,118,328,80,356,102
5715,12,18,118,328,80,356,102
5716,12,18,119,328,80,356,102
5717,12,18,119,328,80,356,102
5718,12,18,119,328,80,356,102
5719,12,18,119,328,80,356,102
5720,12,18,119,328,80,356,102
5721,12,18,120,328,80,356,102
5722,12,18,120,328,80,356,102
5723,12,18,120,328,80,356,102
5724,12,18,120,328,80,356,102
5725,12,18,120,328,80,356,102
5726,12,18,121,328,80,356,102
5727,12,18,121,328,80,356,102
5728,12,18,121,328,80,356,102
5729,12,18,121,328,80,356,102
5730,11,18,121,328,80,357,102
5731,11,18,122,328,80,357,102
5732,11,18,122,328,80,357,102
5733,11,18,122,328,80,357,102
5734,11,18,122,328,80,357,102
5735,11,18,122,328,80,357,102
5736,11,18,123,328,80,357,102
5737,11,18,123,328,80,357,102
5738,11,18,123,328,80,357,102
5739,11,18,123,328,80,357,102
5740,11,18,123,328,80,357,102
5741,11,18,124,328,80,357,102
5742,11,18,123,328,80,357,102
5743,11,18,123,328,80,357,102
5744,11,18,123,328,80,357,102
5745,11,18,123,328,80,357,102
5746,11,18,124,328,80,357,102
5747,11,18,124,328,80,357,102
5748,11,18,124,328,80,357,102
5749,11,18,124,328,80,357,102
5750,11,18,124,328,80,357,102
5751,11,18,124,328,80,357,102
5752,11,18,124,328,80,357,102
5753,11,18,124,328,80,357,102
5754,11,18,124,328,80,357,102
5755,12,18,123,329,80,357,102
5756,12,18,124,329,80,357,102
5757,12,18,124,329,80,357,102
5758,12,18,123,329,80,357,102
5759,12,18,123,329,80,357,102
5760,12,18,123,329,80,357,102
5761,12,18,124,329,80,357,102
5762,12,18,124,329,80,357,102
5763,12,18,124,329,80,357,102
5764,12,18,123,330,80,358,102
5765,12,18,123,330,80,358,102
5766,12,18,124,330,80,358,102
5767,12,18,123,330,80,358,102
5768,12,18,122,330,80,358,102
5769,12,18,122,330,80,358,102
5770,12,18,122,330,80,358,102
5771,12,18,123,330,80,358,102
5772,12,18,123,330,80,358,102
5773,12,18,123,330,80,358,102
5774,12,18,123,330,80,358,102
5775,12,18,123,330,80,358,102
5776,12,18,124,330,80,358,102
5777,12,18,124,330,80,358,102
5778,12,18,124,330,80,358,102
5779,12,18,124,330,80,358,102
5780,12,18,124,330,80,358,102
5781,12,18,125,330,80,358,102
5782,12,18,125,330,80,358,102
5783,12,18,125,330,80,358,102
5784,12,18,125,330,80,358,102
5785,12,17,125,330,80,358,103
5786,11,17,126,330,80,359,103
5787,11,17,126,330,80,359,103
5788,11,17,126,330,80,359,103
5789,11,17,126,330,80,359,103
5790,11,17,126,330,80,359,103
5791,11,17,127,330,80,359,103
5792,11,17,127,330,80,359,103
5793,11,17,127,330,80,359,103
5794,11,17,127,330,80,359,103
5795,12,17,126,331,80,359,103
5796,12,17,127,331,80,359,103
5797,12,17,126,331,80,359,103
5798,12,17,126,331,80,359,103
5799,12,17,126,331,80,359,103
5800,12,16,126,331,80,359,104
5801,12,16,127,331,80,359,104
5802,12,16,127,331,80,359,104
5803,13,16,126,332,80,359,104
5804,13,16,126,332,80,359,104
5805,13,16,125,332,80,359,104
5806,13,16,126,332,80,359,104
5807,13,16,126,332,80,359,104
5808,13,16,126,332,80,359,104
5809,13,16,126,332,80,359,104
5810,12,16,126,332,80,360,104
5811,12,16,127,332,80,360,104
5812,12,16,127,332,80,360,104
5813,12,16,127,332,80,360,104
5814,12,16,127,332,80,360,104
5815,12,16,127,332,80,360,104
5816,12,16,128,332,80,360,104
5817,12,16,128,332,80,360,104
5818,12,16,128,332,80,360,104
