Time Elapsed/s,Agent Population,Food Population
283.0,18,73
284.0,18,74
285.0,18,74
286.0,18,75
287.0,18,75
288.0,18,75
289.0,19,73
290.0,19,71
291.0,19,71
292.0,19,73
293.0,18,72
294.0,18,70
295.0,18,70
296.0,18,70
297.0,18,68
298.0,19,68
299.0,21,65
300.0,21,66
301.0,22,64
302.0,23,62
303.0,24,60
304.0,24,59
305.0,24,59
306.0,24,57
307.0,24,57
308.0,24,57
309.0,24,56
310.0,24,57
311.0,24,56
312.0,24,57
313.0,24,60
314.0,26,58
315.0,26,58
316.0,26,57
317.0,27,55
318.0,28,52
319.0,29,50
320.0,30,49
321.0,30,48
322.0,30,47
323.0,30,48
324.0,30,46
325.0,30,45
326.0,32,44
327.0,32,44
328.0,33,44
329.0,33,44
330.0,33,44
331.0,33,41
332.0,33,41
333.0,32,40
334.0,34,38
335.0,34,38
336.0,35,37
337.0,35,38
338.0,37,34
339.0,37,33
340.0,38,32
341.0,38,33
342.0,38,34
343.0,38,35
344.0,38,34
345.0,38,32
346.0,39,31
347.0,39,27
348.0,40,25
349.0,40,25
350.0,40,25
351.0,39,26
352.0,39,26
353.0,41,23
354.0,41,25
355.0,41,25
356.0,43,23
357.0,43,22
358.0,44,21
359.0,44,21
360.0,44,21
361.0,44,21
362.0,44,20
363.0,44,20
364.0,44,20
365.0,45,19
366.0,45,19
367.0,45,19
368.0,45,19
369.0,45,19
370.0,45,19
371.0,45,19
372.0,45,18
373.0,45,17
374.0,46,16
375.0,46,17
376.0,46,18
377.0,46,17
378.0,46,17
379.0,46,17
380.0,46,17
381.0,46,15
382.0,47,14
383.0,47,14
384.0,48,11
385.0,48,11
386.0,48,12
387.0,48,12
388.0,48,11
389.0,49,11
390.0,49,8
391.0,49,8
392.0,49,9
393.0,49,10
394.0,48,10
395.0,48,9
396.0,48,9
397.0,49,6
398.0,50,5
399.0,49,5
400.0,49,6
401.0,49,6
402.0,49,7
403.0,49,7
404.0,49,7
405.0,49,8
406.0,49,9
407.0,49,10
408.0,49,8
409.0,49,7
410.0,48,7
411.0,48,7
412.0,48,8
413.0,48,6
414.0,49,6
415.0,48,4
416.0,48,3
417.0,47,3
418.0,47,4
419.0,48,4
420.0,48,3
421.0,48,4
422.0,48,5
423.0,48,3
424.0,48,4
425.0,48,4
426.0,48,4
427.0,48,4
428.0,46,6
429.0,47,5
430.0,46,4
431.0,46,5
432.0,46,5
433.0,46,6
434.0,44,6
435.0,44,5
436.0,43,5
437.0,43,5
438.0,43,5
439.0,43,5
440.0,43,6
441.0,43,7
442.0,43,7
443.0,42,7
444.0,42,7
445.0,42,6
446.0,42,6
447.0,42,7
448.0,40,7
449.0,40,7
450.0,40,8
451.0,39,9
452.0,39,8
453.0,37,7
454.0,37,7
455.0,37,8
456.0,38,6
457.0,38,5
458.0,38,6
459.0,38,6
460.0,38,6
461.0,38,6
462.0,38,8
463.0,38,7
464.0,38,7
465.0,37,7
466.0,37,7
467.0,36,7
468.0,36,6
469.0,34,6
470.0,34,6
471.0,34,6
472.0,34,7
473.0,34,8
474.0,34,9
475.0,34,9
476.0,34,12
477.0,34,11
478.0,34,12
479.0,34,12
480.0,34,12
481.0,33,12
482.0,32,13
483.0,32,14
484.0,32,13
485.0,32,14
486.0,32,14
487.0,32,14
488.0,30,14
489.0,28,14
490.0,27,14
491.0,27,16
492.0,27,15
493.0,27,15
494.0,27,15
495.0,27,15
496.0,27,14
497.0,26,15
498.0,26,16
499.0,26,16
500.0,26,17
501.0,26,17
502.0,27,16
503.0,26,16
504.0,26,15
505.0,26,15
506.0,25,15
507.0,25,15
508.0,24,15
509.0,24,15
510.0,24,15
511.0,23,15
512.0,23,15
513.0,23,15
514.0,23,14
515.0,22,14
516.0,22,14
517.0,21,14
518.0,20,14
519.0,20,15
520.0,19,15
521.0,19,15
522.0,19,15
523.0,19,15
524.0,18,14
525.0,18,14
526.0,18,14
527.0,18,14
528.0,18,14
529.0,18,14
530.0,18,16
531.0,18,16
532.0,18,16
533.0,18,16
534.0,18,16
535.0,18,17
536.0,18,17
537.0,18,18
538.0,18,18
539.0,18,17
540.0,18,17
541.0,18,18
542.0,18,17
543.0,18,17
544.0,18,17
545.0,18,18
546.0,18,18
547.0,18,20
548.0,18,20
549.0,17,20
550.0,17,19
551.0,17,19
552.0,16,20
553.0,16,21
554.0,16,21
555.0,16,20
556.0,16,21
557.0,16,21
558.0,16,21
559.0,16,21
560.0,16,21
561.0,16,20
562.0,16,20
563.0,16,21
564.0,14,22
565.0,14,22
566.0,14,24
567.0,14,24
568.0,14,26
569.0,14,26
570.0,14,26
571.0,14,26
572.0,14,26
573.0,14,28
574.0,14,28
575.0,14,26
576.0,13,27
577.0,13,28
578.0,13,31
579.0,11,32
580.0,11,32
581.0,11,32
582.0,11,32
583.0,11,31
584.0,11,31
585.0,11,32
586.0,11,33
587.0,11,33
588.0,11,33
589.0,11,31
590.0,12,29
591.0,12,30
592.0,12,30
593.0,12,32
594.0,12,32
595.0,12,32
596.0,12,33
597.0,12,33
598.0,12,33
599.0,12,34
600.0,12,34
601.0,12,32
602.0,12,33
603.0,12,33
604.0,12,34
605.0,12,34
606.0,12,34
607.0,12,35
608.0,12,36
609.0,12,35
610.0,12,34
611.0,12,34
612.0,12,36
613.0,12,35
614.0,11,35
615.0,11,35
616.0,11,35
617.0,11,35
618.0,11,37
619.0,11,39
620.0,11,36
621.0,11,37
622.0,11,37
623.0,11,37
624.0,11,37
625.0,11,35
626.0,11,36
627.0,11,38
628.0,11,38
629.0,11,38
630.0,11,38
631.0,11,38
632.0,11,40
633.0,11,40
634.0,12,38
635.0,12,39
636.0,12,39
637.0,12,39
638.0,12,39
639.0,13,40
640.0,13,40
641.0,13,38
642.0,13,39
643.0,13,39
644.0,13,39
645.0,13,39
646.0,13,39
647.0,14,39
648.0,15,38
649.0,16,35
650.0,16,36
651.0,16,36
652.0,16,36
653.0,16,36
654.0,16,38
655.0,16,38
656.0,16,39
657.0,17,38
658.0,17,38
659.0,17,38
660.0,17,38
661.0,17,38
662.0,17,38
663.0,17,38
664.0,17,38
665.0,17,38
666.0,17,39
667.0,17,39
668.0,17,39
669.0,17,39
670.0,17,39
671.0,17,39
672.0,17,39
673.0,17,39
674.0,17,40
675.0,17,40
676.0,17,41
677.0,17,41
678.0,18,42
679.0,18,42
680.0,18,42
681.0,18,42
682.0,18,42
683.0,18,42
684.0,19,40
685.0,19,40
686.0,19,41
687.0,19,40
688.0,19,41
689.0,19,41
690.0,19,42
691.0,19,42
692.0,19,41
693.0,20,41
694.0,22,39
695.0,22,39
696.0,22,38
697.0,22,36
698.0,22,36
699.0,22,37
700.0,23,34
701.0,24,33
702.0,24,33
703.0,25,32
704.0,25,32
705.0,25,32
706.0,25,33
707.0,25,33
708.0,25,33
709.0,25,33
710.0,25,34
711.0,25,34
712.0,25,33
713.0,25,33
714.0,25,32
715.0,25,34
716.0,25,34
717.0,27,31
718.0,27,30
719.0,27,31
720.0,27,30
721.0,27,29
722.0,27,30
723.0,27,29
724.0,27,29
725.0,27,29
726.0,27,28
727.0,27,28
728.0,28,27
729.0,30,25
730.0,30,27
731.0,30,26
732.0,30,25
733.0,30,26
734.0,30,26
735.0,30,26
736.0,30,26
737.0,30,26
738.0,31,23
739.0,31,23
740.0,31,24
741.0,31,24
742.0,31,24
743.0,31,24
744.0,31,25
745.0,31,24
746.0,31,25
747.0,30,24
748.0,30,23
749.0,30,22
750.0,30,22
751.0,30,22
752.0,29,23
753.0,29,23
754.0,29,23
755.0,29,23
756.0,30,22
757.0,31,21
758.0,31,21
759.0,31,22
760.0,31,22
761.0,31,22
762.0,33,19
763.0,33,19
764.0,33,19
765.0,34,16
766.0,34,16
767.0,34,13
768.0,34,13
769.0,34,11
770.0,34,11
771.0,34,13
772.0,34,13
773.0,34,11
774.0,34,12
775.0,34,12
776.0,34,11
777.0,34,11
778.0,35,10
779.0,36,9
780.0,37,8
781.0,37,6
782.0,37,6
783.0,37,7
784.0,37,7
785.0,37,7
786.0,37,7
787.0,37,8
788.0,37,8
789.0,36,7
790.0,36,7
791.0,36,7
792.0,36,8
793.0,35,8
794.0,34,8
795.0,34,7
796.0,34,7
797.0,34,7
798.0,34,8
799.0,34,10
800.0,34,10
801.0,32,10
802.0,32,10
803.0,32,10
804.0,32,10
805.0,32,9
806.0,32,9
807.0,32,10
808.0,32,10
809.0,32,10
810.0,32,10
811.0,32,9
812.0,32,9
813.0,32,9
814.0,32,9
815.0,33,8
816.0,33,8
817.0,32,7
818.0,32,7
819.0,32,6
820.0,32,4
821.0,32,4
822.0,32,4
823.0,32,4
824.0,32,4
825.0,32,4
826.0,31,6
827.0,31,7
828.0,30,7
829.0,30,7
830.0,30,7
831.0,30,7
832.0,30,8
833.0,30,8
834.0,29,9
835.0,29,10
836.0,29,12
837.0,29,12
838.0,29,12
839.0,29,12
840.0,28,12
841.0,28,12
842.0,28,12
843.0,28,12
844.0,28,12
845.0,28,13
846.0,27,14
847.0,27,14
848.0,27,14
849.0,26,14
850.0,26,13
851.0,26,13
852.0,26,12
853.0,27,11
854.0,27,11
855.0,27,11
856.0,26,13
857.0,26,13
858.0,26,13
859.0,26,12
860.0,26,11
861.0,26,11
862.0,24,11
863.0,24,13
864.0,24,13
865.0,24,14
866.0,24,15
867.0,24,15
868.0,24,15
869.0,24,15
870.0,25,14
871.0,26,13
872.0,26,12
873.0,26,12
874.0,26,13
875.0,26,13
876.0,26,13
877.0,26,12
878.0,26,12
879.0,25,12
880.0,25,12
881.0,25,12
882.0,25,13
883.0,25,15
884.0,24,15
885.0,24,16
886.0,24,16
887.0,24,15
888.0,24,14
889.0,24,14
890.0,24,13
891.0,25,12
892.0,26,11
893.0,26,12
894.0,25,12
895.0,25,12
896.0,25,13
897.0,25,13
898.0,24,13
899.0,24,13
900.0,24,13
901.0,23,16
902.0,24,15
903.0,24,15
904.0,24,17
905.0,24,18
906.0,23,17
907.0,23,17
908.0,23,16
909.0,23,16
910.0,23,16
911.0,23,16
912.0,24,15
913.0,24,16
914.0,24,15
915.0,23,16
916.0,23,15
917.0,22,17
918.0,23,16
919.0,22,17
920.0,22,16
921.0,22,16
922.0,22,18
923.0,22,19
924.0,22,20
925.0,22,21
926.0,22,21
927.0,22,22
928.0,21,23
929.0,20,23
930.0,20,24
931.0,20,24
932.0,20,24
933.0,20,24
934.0,20,25
935.0,20,25
936.0,20,25
937.0,20,24
938.0,19,25
939.0,19,25
940.0,19,26
941.0,19,26
942.0,19,25
943.0,19,25
944.0,19,25
945.0,19,24
946.0,19,25
947.0,19,25
948.0,18,25
949.0,18,25
950.0,19,23
951.0,20,23
952.0,20,24
953.0,18,24
954.0,18,26
955.0,18,26
956.0,18,26
957.0,18,27
958.0,18,27
959.0,18,27
960.0,18,27
961.0,18,27
962.0,18,27
963.0,18,29
964.0,18,29
965.0,18,30
966.0,18,30
967.0,18,32
968.0,18,32
969.0,18,32
970.0,18,33
971.0,17,34
972.0,17,35
973.0,17,36
974.0,16,34
975.0,16,35
976.0,16,35
977.0,16,35
978.0,16,35
979.0,17,35
980.0,17,34
981.0,17,34
982.0,17,34
983.0,17,34
984.0,16,35
985.0,16,35
986.0,16,35
987.0,16,35
988.0,16,34
989.0,16,34
990.0,16,36
991.0,16,36
992.0,16,37
993.0,16,37
994.0,16,37
995.0,16,37
996.0,16,37
997.0,16,39
998.0,16,38
999.0,16,37
1000.0,15,37
1001.0,15,36
1002.0,15,36
1003.0,15,37
1004.0,16,36
1005.0,17,35
1006.0,17,36
1007.0,17,35
1008.0,17,36
1009.0,17,36
1010.0,17,36
1011.0,17,36
1012.0,17,36
1013.0,18,35
1014.0,18,36
1015.0,17,37
1016.0,17,37
1017.0,17,36
1018.0,16,36
1019.0,16,36
1020.0,16,36
1021.0,16,35
1022.0,16,34
1023.0,16,34
1024.0,16,34
1025.0,16,34
1026.0,16,34
1027.0,16,34
1028.0,16,34
1029.0,16,34
1030.0,16,34
1031.0,16,34
1032.0,16,35
1033.0,17,34
1034.0,17,34
1035.0,17,33
1036.0,17,35
1037.0,17,35
1038.0,17,35
1039.0,17,35
1040.0,17,36
1041.0,17,36
1042.0,17,36
1043.0,17,36
1044.0,18,33
1045.0,18,34
1046.0,18,33
1047.0,18,33
1048.0,18,33
1049.0,18,32
1050.0,20,29
1051.0,19,29
1052.0,19,28
1053.0,19,29
1054.0,19,30
1055.0,19,31
1056.0,20,30
1057.0,21,27
1058.0,21,26
1059.0,21,26
1060.0,21,26
1061.0,21,27
1062.0,21,26
1063.0,22,27
1064.0,22,28
1065.0,22,28
1066.0,22,27
1067.0,22,27
1068.0,22,28
1069.0,22,28
1070.0,22,29
1071.0,22,29
1072.0,22,29
1073.0,22,30
1074.0,22,29
1075.0,22,30
1076.0,24,25
1077.0,24,23
1078.0,23,23
1079.0,26,21
1080.0,26,20
1081.0,26,19
1082.0,26,20
1083.0,26,20
1084.0,26,21
1085.0,26,19
1086.0,26,19
1087.0,26,19
1088.0,27,18
1089.0,28,17
1090.0,29,15
1091.0,29,14
1092.0,29,15
1093.0,29,15
1094.0,29,14
1095.0,29,15
1096.0,29,15
1097.0,29,15
1098.0,29,14
1099.0,29,14
1100.0,28,15
1101.0,28,15
1102.0,28,17
1103.0,29,16
1104.0,29,16
1105.0,30,15
1106.0,30,15
1107.0,30,15
1108.0,30,15
1109.0,30,15
1110.0,30,15
1111.0,30,16
1112.0,29,15
1113.0,29,15
1114.0,29,15
1115.0,30,14
1116.0,30,15
1117.0,30,15
1118.0,30,16
1119.0,30,16
1120.0,30,18
1121.0,30,19
1122.0,30,20
1123.0,30,21
1124.0,30,20
1125.0,31,19
1126.0,31,19
1127.0,31,20
1128.0,31,19
1129.0,30,20
1130.0,30,20
1131.0,30,20
1132.0,30,20
1133.0,30,20
1134.0,30,19
1135.0,30,17
1136.0,30,17
1137.0,31,15
1138.0,31,14
1139.0,31,14
1140.0,32,14
1141.0,32,15
1142.0,32,16
1143.0,32,15
1144.0,31,14
1145.0,31,14
1146.0,31,13
1147.0,31,13
1148.0,32,12
1149.0,32,13
1150.0,32,11
1151.0,32,11
1152.0,32,11
1153.0,32,11
1154.0,32,11
1155.0,32,12
1156.0,32,14
1157.0,32,15
1158.0,32,15
1159.0,32,15
1160.0,32,14
1161.0,32,13
1162.0,32,14
1163.0,32,13
1164.0,32,13
1165.0,32,14
1166.0,32,14
1167.0,32,13
1168.0,32,14
1169.0,32,14
1170.0,32,15
1171.0,32,15
1172.0,32,15
1173.0,32,16
1174.0,32,19
1175.0,32,19
1176.0,32,18
1177.0,32,18
1178.0,32,18
1179.0,31,18
1180.0,31,17
1181.0,31,17
1182.0,31,16
1183.0,31,16
1184.0,31,16
1185.0,31,16
1186.0,31,15
1187.0,31,15
1188.0,31,15
1189.0,31,16
1190.0,30,17
1191.0,29,17
1192.0,30,16
1193.0,30,16
1194.0,30,13
1195.0,30,13
1196.0,31,12
1197.0,31,14
1198.0,31,13
1199.0,31,14
1200.0,31,12
1201.0,31,13
1202.0,31,13
1203.0,31,13
1204.0,31,14
1205.0,30,14
1206.0,30,14
1207.0,28,13
1208.0,28,13
1209.0,28,13
1210.0,28,13
1211.0,28,13
1212.0,28,13
1213.0,28,13
1214.0,28,13
1215.0,27,11
1216.0,27,12
1217.0,28,11
1218.0,28,11
1219.0,28,11
1220.0,28,9
1221.0,28,9
1222.0,28,9
1223.0,28,10
1224.0,28,10
1225.0,28,9
1226.0,27,9
1227.0,27,9
1228.0,27,10
1229.0,26,10
1230.0,26,11
1231.0,26,11
1232.0,26,10
1233.0,26,10
1234.0,26,10
1235.0,26,10
1236.0,27,9
1237.0,27,9
1238.0,26,9
1239.0,26,10
1240.0,26,9
1241.0,26,9
1242.0,26,9
1243.0,26,8
1244.0,26,8
1245.0,26,8
1246.0,26,8
1247.0,26,9
1248.0,26,9
1249.0,26,9
1250.0,26,9
1251.0,25,8
1252.0,25,9
1253.0,24,8
1254.0,23,8
1255.0,24,6
1256.0,24,6
1257.0,24,6
1258.0,24,6
1259.0,24,6
1260.0,24,6
1261.0,24,6
1262.0,24,6
1263.0,24,8
1264.0,24,8
1265.0,24,10
1266.0,24,10
1267.0,24,9
1268.0,24,9
1269.0,24,7
1270.0,24,7
1271.0,24,7
1272.0,24,7
1273.0,24,8
1274.0,24,11
1275.0,23,11
1276.0,23,11
1277.0,23,10
1278.0,23,11
1279.0,23,12
1280.0,23,11
1281.0,23,13
1282.0,24,12
1283.0,24,12
1284.0,24,13
1285.0,24,12
1286.0,24,10
1287.0,24,11
1288.0,24,11
1289.0,24,12
1290.0,24,13
1291.0,24,14
1292.0,24,14
1293.0,24,14
1294.0,24,13
1295.0,25,13
1296.0,25,13
1297.0,25,12
1298.0,24,12
1299.0,24,12
1300.0,23,12
1301.0,23,13
1302.0,23,13
1303.0,23,13
1304.0,23,14
1305.0,23,14
1306.0,22,14
1307.0,22,14
1308.0,22,14
1309.0,22,14
1310.0,22,13
1311.0,22,13
1312.0,22,13
1313.0,21,13
1314.0,21,14
1315.0,21,15
1316.0,21,15
1317.0,20,15
1318.0,20,14
1319.0,20,14
1320.0,20,15
1321.0,20,16
1322.0,20,16
1323.0,20,16
1324.0,20,16
1325.0,20,17
1326.0,20,16
1327.0,20,16
1328.0,20,16
1329.0,18,16
1330.0,18,16
1331.0,18,17
1332.0,18,17
1333.0,18,17
1334.0,18,18
1335.0,18,18
1336.0,18,16
1337.0,18,16
1338.0,18,16
1339.0,17,17
1340.0,16,18
1341.0,16,19
1342.0,16,18
1343.0,16,18
1344.0,16,18
1345.0,16,18
1346.0,16,18
1347.0,16,18
1348.0,16,18
1349.0,16,18
1350.0,16,18
1351.0,16,18
1352.0,16,18
1353.0,16,20
1354.0,16,20
1355.0,16,19
1356.0,16,20
1357.0,16,19
1358.0,16,20
1359.0,16,21
1360.0,16,21
1361.0,16,21
1362.0,16,21
1363.0,16,20
1364.0,16,21
1365.0,16,22
1366.0,16,22
1367.0,16,23
1368.0,15,24
1369.0,15,24
1370.0,15,27
1371.0,15,26
1372.0,15,26
1373.0,15,26
1374.0,15,27
1375.0,15,27
1376.0,15,28
1377.0,15,26
1378.0,15,26
1379.0,15,26
1380.0,15,27
1381.0,15,26
1382.0,15,27
1383.0,14,27
1384.0,14,28
1385.0,14,28
1386.0,13,28
1387.0,12,30
1388.0,12,29
1389.0,12,29
1390.0,13,28
1391.0,13,26
1392.0,13,27
1393.0,13,28
1394.0,13,27
1395.0,12,28
1396.0,12,28
1397.0,12,28
1398.0,12,28
1399.0,12,27
1400.0,13,28
1401.0,13,26
1402.0,12,27
1403.0,12,27
1404.0,12,27
1405.0,11,25
1406.0,11,26
1407.0,11,26
1408.0,11,26
1409.0,11,26
1410.0,11,27
1411.0,11,27
1412.0,12,26
1413.0,12,28
1414.0,12,28
1415.0,12,29
1416.0,12,28
1417.0,13,27
1418.0,13,27
1419.0,13,27
1420.0,13,26
1421.0,13,25
1422.0,13,26
1423.0,13,26
1424.0,13,25
1425.0,13,25
1426.0,12,25
1427.0,12,24
1428.0,13,23
1429.0,13,24
1430.0,13,26
1431.0,13,27
1432.0,13,28
1433.0,13,28
1434.0,13,28
1435.0,13,28
1436.0,13,28
1437.0,13,28
1438.0,13,28
1439.0,13,29
1440.0,13,29
1441.0,14,28
1442.0,14,28
1443.0,14,27
1444.0,14,27
1445.0,14,28
1446.0,14,29
1447.0,14,31
1448.0,14,32
1449.0,14,32
1450.0,14,33
1451.0,14,31
1452.0,14,31
1453.0,14,30
1454.0,14,29
1455.0,14,27
1456.0,14,28
1457.0,14,27
1458.0,14,27
1459.0,14,27
1460.0,14,27
1461.0,14,27
1462.0,14,28
1463.0,15,27
1464.0,15,28
1465.0,15,28
1466.0,16,29
1467.0,16,29
1468.0,16,31
1469.0,16,31
1470.0,16,31
1471.0,16,32
1472.0,16,32
1473.0,16,32
1474.0,16,32
1475.0,16,32
1476.0,16,32
1477.0,16,32
1478.0,16,32
1479.0,16,32
1480.0,16,33
1481.0,16,32
1482.0,16,32
1483.0,16,30
1484.0,16,30
1485.0,16,29
1486.0,16,29
1487.0,17,27
1488.0,17,28
1489.0,18,28
1490.0,18,28
1491.0,18,28
1492.0,18,28
1493.0,18,28
1494.0,18,28
1495.0,19,26
1496.0,20,25
1497.0,20,27
1498.0,20,27
1499.0,20,28
1500.0,20,29
1501.0,20,29
1502.0,21,28
1503.0,21,28
1504.0,21,27
1505.0,21,26
1506.0,22,25
1507.0,22,24
1508.0,22,24
1509.0,22,23
1510.0,22,23
1511.0,22,25
1512.0,22,25
1513.0,22,22
1514.0,23,24
1515.0,23,24
1516.0,23,24
1517.0,23,23
1518.0,23,22
1519.0,24,21
1520.0,25,20
1521.0,25,19
1522.0,25,19
1523.0,26,18
1524.0,26,19
1525.0,26,18
1526.0,26,17
1527.0,26,17
1528.0,27,15
1529.0,27,14
1530.0,27,15
1531.0,28,13
1532.0,28,13
1533.0,28,14
1534.0,28,13
1535.0,28,14
1536.0,29,15
1537.0,29,15
1538.0,29,15
1539.0,29,14
1540.0,29,15
1541.0,29,15
1542.0,29,16
1543.0,29,16
1544.0,29,16
1545.0,29,16
1546.0,29,15
1547.0,29,15
1548.0,29,16
1549.0,29,16
1550.0,28,16
1551.0,28,15
1552.0,28,15
1553.0,28,15
1554.0,28,16
1555.0,28,15
1556.0,28,14
1557.0,29,12
1558.0,29,14
1559.0,29,12
1560.0,29,14
1561.0,29,14
1562.0,29,14
1563.0,29,15
1564.0,30,13
1565.0,30,13
1566.0,30,13
1567.0,30,13
1568.0,30,14
1569.0,31,14
1570.0,31,14
1571.0,31,14
1572.0,31,14
1573.0,31,14
1574.0,31,15
1575.0,31,15
1576.0,31,16
1577.0,31,16
1578.0,31,16
1579.0,31,16
1580.0,31,16
1581.0,31,17
1582.0,31,17
1583.0,32,14
1584.0,32,13
1585.0,32,13
1586.0,32,13
1587.0,32,13
1588.0,32,14
1589.0,32,15
1590.0,32,16
1591.0,32,15
1592.0,32,16
1593.0,32,16
1594.0,32,16
1595.0,32,16
1596.0,32,16
1597.0,32,16
1598.0,32,18
1599.0,32,16
1600.0,32,16
1601.0,32,16
1602.0,32,17
1603.0,32,17
1604.0,32,17
1605.0,31,17
1606.0,30,16
1607.0,31,16
1608.0,31,17
1609.0,31,18
1610.0,31,17
1611.0,31,17
1612.0,31,17
1613.0,31,15
1614.0,30,15
1615.0,30,15
1616.0,30,15
1617.0,30,15
1618.0,30,15
1619.0,30,15
1620.0,30,16
1621.0,30,17
1622.0,30,18
1623.0,29,18
1624.0,29,18
1625.0,29,17
1626.0,29,16
1627.0,29,16
1628.0,29,16
1629.0,30,15
1630.0,30,14
1631.0,29,14
1632.0,29,15
1633.0,29,15
1634.0,29,14
1635.0,29,14
1636.0,29,15
1637.0,29,16
1638.0,29,16
1639.0,28,16
1640.0,28,16
1641.0,28,14
1642.0,28,15
1643.0,28,15
1644.0,28,16
1645.0,28,16
1646.0,28,15
1647.0,28,15
1648.0,28,15
1649.0,28,13
1650.0,27,13
1651.0,27,13
1652.0,27,13
1653.0,27,14
1654.0,27,14
1655.0,27,14
1656.0,27,14
1657.0,28,14
1658.0,28,15
1659.0,28,15
1660.0,28,15
