Time Elapsed/s,Agent Population,Food Population
283.0,14,114
284.0,14,114
285.0,14,112
286.0,14,111
287.0,14,111
288.0,14,111
289.0,17,107
290.0,18,106
291.0,20,102
292.0,20,103
293.0,22,99
294.0,23,98
295.0,23,96
296.0,24,96
297.0,24,96
298.0,26,94
299.0,27,91
300.0,28,89
301.0,28,88
302.0,30,86
303.0,31,82
304.0,31,82
305.0,31,80
306.0,31,80
307.0,32,79
308.0,32,79
309.0,32,79
310.0,36,77
311.0,36,71
312.0,37,70
313.0,40,65
314.0,40,64
315.0,40,64
316.0,43,58
317.0,43,56
318.0,44,55
319.0,44,56
320.0,45,54
321.0,46,53
322.0,47,52
323.0,47,51
324.0,48,51
325.0,48,51
326.0,48,51
327.0,49,50
328.0,51,46
329.0,51,44
330.0,51,43
331.0,52,41
332.0,52,38
333.0,52,38
334.0,53,37
335.0,54,35
336.0,57,31
337.0,58,29
338.0,59,28
339.0,59,27
340.0,59,25
341.0,59,24
342.0,60,23
343.0,61,23
344.0,61,23
345.0,61,24
346.0,61,23
347.0,61,24
348.0,61,24
349.0,61,23
350.0,61,23
351.0,61,23
352.0,61,22
353.0,63,19
354.0,63,19
355.0,63,19
356.0,64,17
357.0,65,15
358.0,65,14
359.0,65,15
360.0,65,12
361.0,66,11
362.0,67,10
363.0,67,9
364.0,67,9
365.0,67,9
366.0,65,10
367.0,65,9
368.0,65,10
369.0,64,9
370.0,64,9
371.0,64,10
372.0,63,10
373.0,64,8
374.0,65,7
375.0,65,7
376.0,65,7
377.0,65,7
378.0,65,6
379.0,64,6
380.0,64,7
381.0,65,7
382.0,65,7
383.0,65,8
384.0,65,8
385.0,65,7
386.0,65,7
387.0,65,8
388.0,64,8
389.0,63,8
390.0,64,8
391.0,63,6
392.0,63,7
393.0,62,8
394.0,62,7
395.0,62,8
396.0,62,8
397.0,62,8
398.0,62,9
399.0,62,8
400.0,61,7
401.0,61,7
402.0,59,7
403.0,59,7
404.0,59,6
405.0,59,6
406.0,59,5
407.0,59,5
408.0,59,6
409.0,59,4
410.0,59,4
411.0,59,3
412.0,59,4
413.0,59,4
414.0,59,3
415.0,59,3
416.0,58,3
417.0,58,3
418.0,58,3
419.0,58,3
420.0,58,4
421.0,58,4
422.0,58,4
423.0,58,4
424.0,58,4
425.0,58,5
426.0,58,6
427.0,58,6
428.0,58,5
429.0,57,6
430.0,57,5
431.0,57,4
432.0,57,4
433.0,57,6
434.0,57,5
435.0,56,5
436.0,54,4
437.0,54,4
438.0,53,5
439.0,53,4
440.0,52,4
441.0,51,4
442.0,50,4
443.0,49,5
444.0,48,5
445.0,48,5
446.0,48,5
447.0,48,6
448.0,47,7
449.0,46,8
450.0,44,8
451.0,44,8
452.0,43,9
453.0,42,9
454.0,42,9
455.0,42,8
456.0,41,8
457.0,37,7
458.0,37,8
459.0,37,9
460.0,35,11
461.0,35,9
462.0,34,9
463.0,34,10
464.0,34,11
465.0,34,14
466.0,32,14
467.0,32,14
468.0,31,15
469.0,30,14
470.0,30,12
471.0,30,11
472.0,30,12
473.0,30,11
474.0,30,12
475.0,30,11
476.0,30,12
477.0,30,12
478.0,29,13
479.0,29,13
480.0,29,14
481.0,30,13
482.0,30,12
483.0,30,13
484.0,30,13
485.0,30,14
486.0,29,13
487.0,29,12
488.0,29,11
489.0,30,12
490.0,30,13
491.0,30,14
492.0,30,14
493.0,30,14
494.0,30,16
495.0,30,15
496.0,30,16
497.0,30,16
498.0,29,16
499.0,29,19
500.0,29,19
501.0,29,19
502.0,29,20
503.0,29,20
504.0,29,20
505.0,29,20
506.0,30,16
507.0,30,15
508.0,30,15
509.0,30,14
510.0,30,13
511.0,29,13
512.0,29,13
513.0,29,13
514.0,29,13
515.0,29,14
516.0,29,13
517.0,29,12
518.0,29,12
519.0,29,12
520.0,29,14
521.0,29,15
522.0,29,16
523.0,30,15
524.0,29,14
525.0,29,14
526.0,29,13
527.0,29,12
528.0,29,13
529.0,29,13
530.0,29,13
531.0,29,13
532.0,29,14
533.0,29,15
534.0,29,14
535.0,29,15
536.0,29,15
537.0,28,15
538.0,28,16
539.0,28,16
540.0,28,15
541.0,28,15
542.0,28,15
543.0,27,15
544.0,27,16
545.0,27,16
546.0,27,16
547.0,27,15
548.0,27,17
549.0,27,18
550.0,27,19
551.0,27,18
552.0,27,18
553.0,27,19
554.0,27,18
555.0,27,17
556.0,27,19
557.0,27,19
558.0,27,18
559.0,27,19
560.0,26,18
561.0,26,17
562.0,26,16
563.0,25,15
564.0,25,14
565.0,25,14
566.0,25,13
567.0,25,12
568.0,25,12
569.0,25,12
570.0,24,13
571.0,23,13
572.0,22,13
573.0,22,13
574.0,22,13
575.0,22,12
576.0,22,12
577.0,22,13
578.0,22,14
579.0,22,12
580.0,22,13
581.0,20,12
582.0,20,13
583.0,20,16
584.0,20,14
585.0,19,14
586.0,19,15
587.0,19,15
588.0,19,15
589.0,19,15
590.0,19,17
591.0,19,18
592.0,20,17
593.0,20,17
594.0,20,16
595.0,20,16
596.0,21,17
597.0,21,18
598.0,21,18
599.0,21,18
600.0,21,17
601.0,21,17
602.0,22,16
603.0,21,17
604.0,21,18
605.0,21,19
606.0,21,18
607.0,21,18
608.0,21,19
609.0,21,21
610.0,21,21
611.0,22,20
612.0,22,20
613.0,21,22
614.0,21,21
615.0,21,22
616.0,21,23
617.0,21,24
618.0,21,25
619.0,21,25
620.0,22,24
621.0,22,25
622.0,22,25
623.0,22,23
624.0,22,22
625.0,22,23
626.0,22,20
627.0,22,21
628.0,22,22
629.0,22,21
630.0,23,20
631.0,23,22
632.0,24,21
633.0,24,20
634.0,23,20
635.0,23,21
636.0,24,20
637.0,24,21
638.0,24,21
639.0,24,21
640.0,24,22
641.0,24,21
642.0,25,20
643.0,25,20
644.0,25,21
645.0,25,21
646.0,25,22
647.0,25,22
648.0,25,22
649.0,25,20
650.0,25,20
651.0,27,18
652.0,27,18
653.0,27,20
654.0,27,19
655.0,27,19
656.0,27,17
657.0,27,17
658.0,27,17
659.0,27,16
660.0,27,16
661.0,27,16
662.0,28,15
663.0,28,15
664.0,28,15
665.0,28,15
666.0,28,16
667.0,28,16
668.0,28,17
669.0,28,18
670.0,28,19
671.0,28,20
672.0,28,20
673.0,28,21
674.0,28,20
675.0,29,21
676.0,29,20
677.0,30,20
678.0,30,19
679.0,30,20
680.0,29,20
681.0,29,21
682.0,29,22
683.0,29,21
684.0,29,22
685.0,29,23
686.0,29,21
687.0,29,21
688.0,29,20
689.0,28,17
690.0,28,18
691.0,28,19
692.0,29,18
693.0,29,17
694.0,29,17
695.0,29,17
696.0,29,19
697.0,29,19
698.0,29,19
699.0,29,17
700.0,29,17
701.0,29,18
702.0,28,19
703.0,28,19
704.0,28,19
705.0,28,17
706.0,28,18
707.0,28,17
708.0,28,17
709.0,28,19
710.0,28,20
711.0,28,20
712.0,28,20
713.0,28,20
714.0,30,18
715.0,30,16
716.0,30,16
717.0,30,16
718.0,30,16
719.0,30,16
720.0,30,15
721.0,30,15
722.0,30,15
723.0,29,15
724.0,29,15
725.0,29,14
726.0,29,14
727.0,29,13
728.0,29,12
729.0,30,9
730.0,30,9
731.0,30,9
732.0,30,9
733.0,30,8
734.0,30,9
735.0,30,9
736.0,31,9
737.0,31,10
738.0,31,11
739.0,31,11
740.0,31,12
741.0,31,12
742.0,31,12
743.0,31,12
744.0,31,13
745.0,31,13
746.0,31,13
747.0,31,13
748.0,31,14
749.0,31,14
750.0,31,14
751.0,31,14
752.0,31,14
753.0,31,14
754.0,31,14
755.0,31,14
756.0,32,13
757.0,32,13
758.0,32,13
759.0,32,13
760.0,32,14
761.0,32,14
762.0,32,13
763.0,32,14
764.0,32,12
765.0,32,12
766.0,32,12
767.0,32,13
768.0,32,14
769.0,32,14
770.0,32,15
771.0,32,15
772.0,32,12
773.0,33,11
774.0,33,11
775.0,33,11
776.0,33,10
777.0,31,9
778.0,30,9
779.0,30,10
780.0,30,10
781.0,30,10
782.0,30,10
783.0,30,10
784.0,31,9
785.0,31,9
786.0,30,9
787.0,30,9
788.0,30,8
789.0,30,7
790.0,29,9
791.0,29,8
792.0,28,8
793.0,28,9
794.0,28,8
795.0,28,9
796.0,27,8
797.0,27,8
798.0,27,8
799.0,27,10
800.0,27,10
801.0,26,9
802.0,26,9
803.0,25,10
804.0,25,10
805.0,25,9
806.0,24,10
807.0,24,11
808.0,24,9
809.0,24,9
810.0,24,8
811.0,24,7
812.0,24,6
813.0,24,6
814.0,24,6
815.0,24,7
816.0,24,7
817.0,24,6
818.0,24,6
819.0,24,6
820.0,24,6
821.0,24,6
822.0,24,6
823.0,23,6
824.0,23,6
825.0,23,6
826.0,23,6
827.0,23,6
828.0,23,6
829.0,23,7
830.0,23,7
831.0,23,7
832.0,23,8
833.0,23,8
834.0,23,8
835.0,23,8
836.0,23,6
837.0,23,6
838.0,22,9
839.0,22,12
840.0,22,12
841.0,22,13
842.0,22,13
843.0,22,13
844.0,22,12
845.0,22,12
846.0,22,12
847.0,22,12
848.0,22,12
849.0,22,12
850.0,23,11
851.0,23,10
852.0,23,10
853.0,23,10
854.0,23,10
855.0,23,10
856.0,23,10
857.0,23,10
858.0,23,11
859.0,23,11
860.0,23,12
861.0,23,13
862.0,23,14
863.0,22,14
864.0,21,13
865.0,21,13
866.0,21,12
867.0,21,11
868.0,21,11
869.0,21,11
870.0,21,12
871.0,21,12
872.0,21,12
873.0,20,13
874.0,19,13
875.0,19,13
876.0,19,14
877.0,19,14
878.0,19,13
879.0,19,13
880.0,20,13
881.0,20,11
882.0,20,11
883.0,20,11
884.0,20,12
885.0,20,12
886.0,19,12
887.0,19,12
888.0,19,11
889.0,18,11
890.0,18,11
891.0,18,11
892.0,18,11
893.0,18,13
894.0,18,14
895.0,18,14
896.0,18,14
897.0,18,15
898.0,18,16
899.0,18,15
900.0,18,15
901.0,18,16
902.0,18,16
903.0,19,18
904.0,19,18
905.0,19,19
906.0,19,18
907.0,19,18
908.0,19,19
909.0,20,15
910.0,20,16
911.0,19,16
912.0,19,15
913.0,19,15
914.0,19,17
915.0,19,18
916.0,19,19
917.0,19,19
918.0,19,19
919.0,19,21
920.0,19,21
921.0,19,21
922.0,19,21
923.0,19,21
924.0,19,21
925.0,19,21
926.0,19,20
927.0,19,20
928.0,19,20
929.0,19,21
930.0,19,21
931.0,18,22
932.0,18,23
933.0,18,24
934.0,17,24
935.0,17,24
936.0,17,22
937.0,17,23
938.0,17,26
939.0,17,27
940.0,17,27
941.0,17,27
942.0,16,26
943.0,16,26
944.0,16,28
945.0,16,28
946.0,16,28
947.0,16,28
948.0,16,28
949.0,16,28
950.0,16,27
951.0,16,28
952.0,16,27
953.0,16,27
954.0,16,26
955.0,16,26
956.0,16,26
957.0,16,26
958.0,17,26
959.0,17,25
960.0,17,25
961.0,17,25
962.0,16,25
963.0,17,24
964.0,16,25
965.0,17,24
966.0,17,24
967.0,17,24
968.0,17,25
969.0,17,27
970.0,18,26
971.0,18,26
972.0,19,25
973.0,19,24
974.0,19,24
975.0,19,23
976.0,19,22
977.0,19,20
978.0,19,20
979.0,19,21
980.0,19,20
981.0,19,20
982.0,19,20
983.0,19,20
984.0,19,20
985.0,19,20
986.0,19,21
987.0,19,21
988.0,20,19
989.0,20,21
990.0,20,22
991.0,21,22
992.0,21,22
993.0,21,23
994.0,21,24
995.0,21,24
996.0,21,24
997.0,21,24
998.0,21,24
999.0,22,23
1000.0,22,23
1001.0,22,23
1002.0,22,23
1003.0,21,24
1004.0,21,26
1005.0,21,25
1006.0,21,27
1007.0,21,27
1008.0,21,27
1009.0,20,28
1010.0,20,27
1011.0,20,26
1012.0,20,25
1013.0,21,25
1014.0,21,25
1015.0,21,25
1016.0,21,24
1017.0,21,24
1018.0,21,24
1019.0,21,23
1020.0,21,23
1021.0,21,23
1022.0,21,24
1023.0,21,23
1024.0,21,23
1025.0,21,23
1026.0,21,23
1027.0,21,23
1028.0,21,22
1029.0,21,22
1030.0,20,23
1031.0,20,23
1032.0,20,22
1033.0,21,22
1034.0,21,22
1035.0,21,21
1036.0,22,21
1037.0,22,21
1038.0,23,19
1039.0,23,18
1040.0,23,19
1041.0,23,19
1042.0,23,18
1043.0,23,17
1044.0,23,19
1045.0,23,19
1046.0,23,18
1047.0,23,17
1048.0,23,18
1049.0,23,18
1050.0,22,18
1051.0,22,18
1052.0,22,17
1053.0,22,16
1054.0,22,16
1055.0,22,16
1056.0,22,16
1057.0,22,16
1058.0,22,16
1059.0,22,16
1060.0,22,16
1061.0,22,16
1062.0,21,18
1063.0,21,19
1064.0,21,17
1065.0,21,17
1066.0,21,18
1067.0,22,18
1068.0,22,19
1069.0,22,19
1070.0,22,20
1071.0,22,23
1072.0,22,23
1073.0,22,24
1074.0,22,24
1075.0,21,26
1076.0,21,26
1077.0,21,26
1078.0,22,24
1079.0,22,24
1080.0,21,26
1081.0,21,26
1082.0,21,26
1083.0,21,26
1084.0,21,27
1085.0,21,28
1086.0,21,27
1087.0,21,28
1088.0,20,28
1089.0,21,27
1090.0,21,27
1091.0,21,26
1092.0,21,24
1093.0,21,25
1094.0,21,24
1095.0,21,24
1096.0,21,24
1097.0,21,23
1098.0,21,24
1099.0,20,24
1100.0,20,24
1101.0,20,24
1102.0,20,25
1103.0,20,25
1104.0,20,26
1105.0,20,26
1106.0,21,26
1107.0,21,27
1108.0,21,27
1109.0,21,27
1110.0,21,27
1111.0,21,28
1112.0,21,29
1113.0,20,32
1114.0,20,31
1115.0,20,31
1116.0,20,31
1117.0,20,31
1118.0,20,30
1119.0,20,30
1120.0,20,30
1121.0,20,32
1122.0,19,32
1123.0,19,32
1124.0,19,32
1125.0,19,32
1126.0,19,32
1127.0,19,31
1128.0,19,31
1129.0,19,30
1130.0,19,31
1131.0,19,32
1132.0,19,32
1133.0,19,32
1134.0,19,33
1135.0,19,34
1136.0,19,34
1137.0,19,34
1138.0,19,34
1139.0,19,35
1140.0,19,35
1141.0,19,35
1142.0,19,34
1143.0,19,33
1144.0,19,34
1145.0,19,34
1146.0,19,34
1147.0,19,33
1148.0,19,33
1149.0,19,33
1150.0,19,34
1151.0,19,34
1152.0,19,34
1153.0,19,34
1154.0,19,34
1155.0,19,35
1156.0,19,37
1157.0,19,37
1158.0,19,38
1159.0,19,37
1160.0,19,37
1161.0,19,36
1162.0,19,36
1163.0,19,37
1164.0,19,37
1165.0,19,37
1166.0,19,35
1167.0,20,34
1168.0,20,34
1169.0,20,35
1170.0,20,35
1171.0,20,35
1172.0,20,36
1173.0,20,36
1174.0,20,36
1175.0,20,37
1176.0,21,36
1177.0,21,36
1178.0,21,36
1179.0,21,38
1180.0,21,39
1181.0,22,38
1182.0,22,37
1183.0,21,37
1184.0,22,35
1185.0,22,37
1186.0,22,35
1187.0,22,36
1188.0,21,38
1189.0,21,37
1190.0,21,36
1191.0,22,35
1192.0,22,36
1193.0,22,37
1194.0,22,36
1195.0,23,34
1196.0,24,34
1197.0,24,33
1198.0,24,33
1199.0,24,33
1200.0,24,33
1201.0,24,32
1202.0,24,31
1203.0,24,29
1204.0,24,29
1205.0,24,29
1206.0,23,29
1207.0,23,29
1208.0,23,29
1209.0,23,29
1210.0,23,30
1211.0,23,32
1212.0,23,32
1213.0,24,33
1214.0,24,34
1215.0,24,33
1216.0,24,32
1217.0,24,32
1218.0,24,31
1219.0,24,31
1220.0,24,31
1221.0,25,29
1222.0,25,30
1223.0,25,31
1224.0,25,31
1225.0,25,31
1226.0,25,32
1227.0,26,30
1228.0,25,29
1229.0,25,29
1230.0,26,28
1231.0,26,27
1232.0,26,27
1233.0,26,27
1234.0,26,27
1235.0,26,27
1236.0,26,27
1237.0,26,27
1238.0,27,23
1239.0,26,23
1240.0,26,22
1241.0,26,22
1242.0,26,22
1243.0,26,23
1244.0,26,22
1245.0,26,22
1246.0,26,21
1247.0,27,20
1248.0,27,20
1249.0,27,20
1250.0,27,18
1251.0,27,18
1252.0,27,18
1253.0,27,19
1254.0,27,19
1255.0,27,18
1256.0,27,18
1257.0,27,18
1258.0,27,18
1259.0,27,17
1260.0,27,17
1261.0,27,16
1262.0,27,16
1263.0,26,16
1264.0,26,16
1265.0,25,17
1266.0,25,17
1267.0,24,18
1268.0,24,19
1269.0,24,21
1270.0,24,22
1271.0,24,22
1272.0,24,21
1273.0,24,21
1274.0,24,20
1275.0,24,22
1276.0,24,23
1277.0,24,23
1278.0,24,23
1279.0,24,23
1280.0,24,23
1281.0,24,24
1282.0,23,24
1283.0,23,24
1284.0,23,25
1285.0,23,25
1286.0,23,27
1287.0,23,27
1288.0,24,25
1289.0,24,24
1290.0,24,24
1291.0,24,23
1292.0,24,22
1293.0,24,21
1294.0,25,20
1295.0,24,20
1296.0,24,21
1297.0,24,20
1298.0,25,19
1299.0,25,18
1300.0,25,18
1301.0,25,17
1302.0,25,17
1303.0,25,16
1304.0,25,17
1305.0,25,17
1306.0,25,18
1307.0,26,16
1308.0,26,18
1309.0,26,18
1310.0,26,19
1311.0,26,18
1312.0,28,16
1313.0,27,16
1314.0,27,16
1315.0,27,15
1316.0,27,18
1317.0,28,17
1318.0,28,17
1319.0,28,18
1320.0,28,16
1321.0,28,17
1322.0,28,17
1323.0,28,17
1324.0,28,17
1325.0,28,18
1326.0,28,17
1327.0,28,19
1328.0,29,18
1329.0,29,19
1330.0,29,19
1331.0,30,17
1332.0,30,19
1333.0,30,18
1334.0,29,17
1335.0,29,18
1336.0,29,18
1337.0,29,18
1338.0,29,19
1339.0,29,18
1340.0,29,18
1341.0,29,17
1342.0,28,18
1343.0,28,17
1344.0,28,17
1345.0,28,17
1346.0,28,18
1347.0,28,17
1348.0,30,15
1349.0,30,15
1350.0,30,16
1351.0,30,16
1352.0,30,16
1353.0,31,15
1354.0,31,14
1355.0,31,15
1356.0,31,15
1357.0,31,15
1358.0,31,15
1359.0,31,16
1360.0,31,16
1361.0,31,16
1362.0,31,16
1363.0,31,16
1364.0,31,14
1365.0,31,14
1366.0,31,14
1367.0,30,15
1368.0,31,14
1369.0,32,14
1370.0,32,14
1371.0,33,12
1372.0,33,12
1373.0,33,13
1374.0,33,13
1375.0,34,12
1376.0,35,10
1377.0,34,9
1378.0,34,7
1379.0,34,7
1380.0,34,8
1381.0,33,7
1382.0,33,7
1383.0,33,9
1384.0,33,9
1385.0,33,8
1386.0,33,8
1387.0,33,7
1388.0,32,7
1389.0,32,6
1390.0,32,6
1391.0,32,7
1392.0,32,8
1393.0,32,8
1394.0,32,8
1395.0,32,8
1396.0,31,8
1397.0,31,8
1398.0,31,8
1399.0,31,8
1400.0,31,8
1401.0,31,8
1402.0,31,8
1403.0,31,8
1404.0,31,8
1405.0,31,7
1406.0,31,7
1407.0,31,7
1408.0,30,6
1409.0,30,7
1410.0,31,6
1411.0,31,6
1412.0,31,6
1413.0,31,7
1414.0,31,8
1415.0,31,8
1416.0,31,8
1417.0,31,8
1418.0,31,9
1419.0,31,9
1420.0,31,9
1421.0,31,10
1422.0,31,10
1423.0,31,10
1424.0,31,11
1425.0,31,11
1426.0,30,11
1427.0,30,9
1428.0,29,9
1429.0,29,8
1430.0,29,8
1431.0,29,8
1432.0,29,7
1433.0,29,6
1434.0,29,6
1435.0,29,6
1436.0,28,7
1437.0,28,9
1438.0,28,10
1439.0,28,10
1440.0,28,11
1441.0,28,11
1442.0,28,12
1443.0,28,11
1444.0,28,12
1445.0,28,12
1446.0,28,12
1447.0,28,12
1448.0,27,11
1449.0,27,11
1450.0,27,10
1451.0,27,12
1452.0,27,12
1453.0,27,13
1454.0,27,14
1455.0,27,12
1456.0,27,12
1457.0,27,12
1458.0,27,13
1459.0,27,13
1460.0,27,12
1461.0,27,12
1462.0,27,14
1463.0,27,13
1464.0,27,13
1465.0,27,15
1466.0,27,15
1467.0,27,15
1468.0,27,15
1469.0,27,16
1470.0,27,18
1471.0,27,19
1472.0,27,19
1473.0,27,21
1474.0,27,22
1475.0,27,23
1476.0,27,23
1477.0,27,21
1478.0,27,19
1479.0,27,19
1480.0,26,20
1481.0,25,19
1482.0,25,19
1483.0,25,18
1484.0,25,19
1485.0,25,19
1486.0,26,18
1487.0,26,18
1488.0,26,16
1489.0,26,16
1490.0,26,17
1491.0,26,17
1492.0,26,17
1493.0,28,15
1494.0,27,16
1495.0,27,16
1496.0,27,17
1497.0,27,18
1498.0,27,19
1499.0,27,18
1500.0,27,19
1501.0,27,18
1502.0,27,16
1503.0,27,16
1504.0,27,15
1505.0,27,16
1506.0,27,18
1507.0,27,18
1508.0,27,18
1509.0,27,18
1510.0,28,18
1511.0,28,19
1512.0,27,19
1513.0,27,20
1514.0,27,19
1515.0,27,18
1516.0,27,18
1517.0,27,18
1518.0,26,18
1519.0,26,18
1520.0,26,18
1521.0,26,19
1522.0,26,18
1523.0,26,18
1524.0,26,18
1525.0,26,18
1526.0,25,19
1527.0,25,18
1528.0,25,18
1529.0,25,19
1530.0,25,20
1531.0,25,19
1532.0,26,17
1533.0,26,17
1534.0,26,18
1535.0,26,16
1536.0,26,18
1537.0,26,19
1538.0,26,19
1539.0,26,18
1540.0,26,18
1541.0,25,18
1542.0,25,17
1543.0,25,19
1544.0,25,19
1545.0,26,19
1546.0,26,20
1547.0,26,20
1548.0,26,20
1549.0,26,20
1550.0,27,19
1551.0,27,20
1552.0,27,19
1553.0,27,17
1554.0,27,17
1555.0,27,16
1556.0,26,16
1557.0,25,16
1558.0,25,16
1559.0,25,17
1560.0,25,17
1561.0,25,17
1562.0,25,16
1563.0,25,18
1564.0,25,18
1565.0,25,18
1566.0,25,18
1567.0,25,18
1568.0,25,19
1569.0,25,19
1570.0,24,20
1571.0,22,21
1572.0,22,21
1573.0,22,21
1574.0,23,21
1575.0,23,21
1576.0,23,20
1577.0,23,20
1578.0,24,20
1579.0,24,18
1580.0,24,19
1581.0,24,17
1582.0,24,16
1583.0,25,15
1584.0,25,14
1585.0,25,14
1586.0,25,14
1587.0,25,14
1588.0,25,14
1589.0,25,14
1590.0,25,14
1591.0,24,14
1592.0,24,13
1593.0,24,13
1594.0,24,13
1595.0,24,14
1596.0,24,15
1597.0,24,14
1598.0,24,15
1599.0,24,16
1600.0,24,15
1601.0,24,15
1602.0,24,15
1603.0,24,16
1604.0,25,15
1605.0,25,15
1606.0,25,15
1607.0,25,15
1608.0,25,16
1609.0,25,16
1610.0,25,16
1611.0,25,16
1612.0,25,17
1613.0,24,17
1614.0,24,18
1615.0,24,18
1616.0,24,19
1617.0,24,19
1618.0,24,21
1619.0,23,22
1620.0,23,23
1621.0,23,23
1622.0,23,22
1623.0,23,24
1624.0,23,24
1625.0,23,24
1626.0,23,24
1627.0,23,25
1628.0,23,25
1629.0,23,24
1630.0,23,24
1631.0,23,23
1632.0,22,24
1633.0,22,24
1634.0,22,24
1635.0,22,25
1636.0,22,25
1637.0,22,25
1638.0,22,25
1639.0,22,26
1640.0,22,24
1641.0,22,25
1642.0,22,24
1643.0,21,25
1644.0,23,23
1645.0,23,24
1646.0,23,24
1647.0,23,26
1648.0,22,26
1649.0,22,25
1650.0,22,25
1651.0,21,25
1652.0,22,24
1653.0,22,23
1654.0,22,23
1655.0,22,22
1656.0,22,23
1657.0,23,22
1658.0,23,22
1659.0,23,22
1660.0,23,23
