Time Elapsed/s,Agent Population,Food Population
283.0,30,51
284.0,30,51
285.0,30,51
286.0,30,51
287.0,31,51
288.0,31,51
289.0,31,50
290.0,32,48
291.0,32,48
292.0,32,48
293.0,32,47
294.0,33,46
295.0,33,47
296.0,35,45
297.0,35,45
298.0,35,45
299.0,36,41
300.0,36,42
301.0,36,42
302.0,36,41
303.0,37,41
304.0,37,41
305.0,37,41
306.0,37,41
307.0,37,40
308.0,37,41
309.0,37,41
310.0,37,42
311.0,37,43
312.0,37,44
313.0,37,44
314.0,37,45
315.0,36,44
316.0,38,41
317.0,38,41
318.0,38,43
319.0,38,42
320.0,38,42
321.0,39,42
322.0,38,40
323.0,38,41
324.0,38,41
325.0,38,41
326.0,38,42
327.0,38,39
328.0,38,39
329.0,39,38
330.0,39,35
331.0,39,34
332.0,39,35
333.0,39,32
334.0,39,31
335.0,39,32
336.0,40,31
337.0,40,31
338.0,41,28
339.0,42,28
340.0,42,28
341.0,42,28
342.0,41,26
343.0,41,26
344.0,44,20
345.0,45,19
346.0,47,16
347.0,47,17
348.0,48,14
349.0,49,13
350.0,50,12
351.0,50,12
352.0,50,13
353.0,49,13
354.0,49,12
355.0,49,14
356.0,49,16
357.0,49,16
358.0,49,15
359.0,49,14
360.0,50,13
361.0,50,13
362.0,51,12
363.0,51,11
364.0,51,11
365.0,51,11
366.0,51,10
367.0,51,10
368.0,50,11
369.0,50,11
370.0,50,11
371.0,49,12
372.0,49,11
373.0,48,12
374.0,48,12
375.0,48,12
376.0,48,12
377.0,48,12
378.0,48,12
379.0,48,13
380.0,48,13
381.0,48,12
382.0,48,13
383.0,47,14
384.0,47,13
385.0,47,13
386.0,47,13
387.0,47,12
388.0,47,12
389.0,47,12
390.0,47,12
391.0,47,12
392.0,46,12
393.0,46,13
394.0,46,14
395.0,46,16
396.0,46,17
397.0,46,16
398.0,46,16
399.0,45,16
400.0,45,17
401.0,45,17
402.0,45,17
403.0,43,16
404.0,44,15
405.0,44,14
406.0,44,15
407.0,44,18
408.0,44,18
409.0,43,18
410.0,43,17
411.0,43,17
412.0,43,16
413.0,43,16
414.0,44,17
415.0,44,17
416.0,43,17
417.0,43,17
418.0,43,17
419.0,43,17
420.0,43,16
421.0,43,16
422.0,43,16
423.0,43,16
424.0,43,16
425.0,43,16
426.0,43,16
427.0,42,16
428.0,41,15
429.0,41,14
430.0,41,14
431.0,41,14
432.0,41,13
433.0,40,13
434.0,40,14
435.0,40,14
436.0,38,15
437.0,37,15
438.0,36,14
439.0,36,13
440.0,36,11
441.0,36,11
442.0,35,10
443.0,35,11
444.0,33,11
445.0,33,10
446.0,33,10
447.0,33,10
448.0,33,10
449.0,32,11
450.0,31,11
451.0,31,12
452.0,31,13
453.0,31,13
454.0,30,13
455.0,30,14
456.0,30,16
457.0,29,16
458.0,29,16
459.0,29,15
460.0,29,16
461.0,29,16
462.0,28,16
463.0,28,15
464.0,28,16
465.0,28,15
466.0,27,15
467.0,27,14
468.0,27,14
469.0,27,15
470.0,27,15
471.0,27,18
472.0,27,17
473.0,26,18
474.0,26,16
475.0,26,15
476.0,26,16
477.0,26,15
478.0,26,16
479.0,27,16
480.0,27,16
481.0,27,16
482.0,27,17
483.0,27,17
484.0,28,16
485.0,28,17
486.0,28,18
487.0,28,15
488.0,28,15
489.0,28,16
490.0,28,16
491.0,28,16
492.0,28,17
493.0,28,17
494.0,27,17
495.0,27,17
496.0,25,17
497.0,25,16
498.0,24,17
499.0,24,17
500.0,24,17
501.0,23,17
502.0,23,17
503.0,23,18
504.0,22,17
505.0,22,17
506.0,22,19
507.0,22,19
508.0,22,19
509.0,22,21
510.0,21,20
511.0,21,20
512.0,21,21
513.0,21,21
514.0,21,20
515.0,21,20
516.0,21,19
517.0,21,20
518.0,21,20
519.0,21,20
520.0,21,20
521.0,21,22
522.0,21,21
523.0,21,22
524.0,21,21
525.0,21,21
526.0,21,21
527.0,21,20
528.0,21,19
529.0,21,19
530.0,21,20
531.0,21,19
532.0,22,19
533.0,22,18
534.0,22,19
535.0,22,19
536.0,22,19
537.0,22,19
538.0,22,18
539.0,21,18
540.0,22,18
541.0,22,17
542.0,22,17
543.0,22,17
544.0,22,17
545.0,22,17
546.0,20,17
547.0,20,19
548.0,20,18
549.0,20,19
550.0,20,20
551.0,20,18
552.0,20,18
553.0,20,18
554.0,20,18
555.0,20,18
556.0,20,18
557.0,20,18
558.0,20,17
559.0,20,15
560.0,20,17
561.0,20,17
562.0,19,16
563.0,19,16
564.0,19,15
565.0,19,17
566.0,20,16
567.0,20,16
568.0,20,18
569.0,21,18
570.0,21,18
571.0,21,17
572.0,21,17
573.0,21,17
574.0,22,15
575.0,23,15
576.0,23,15
577.0,23,16
578.0,23,16
579.0,23,16
580.0,23,17
581.0,23,16
582.0,23,16
583.0,23,17
584.0,23,16
585.0,23,16
586.0,23,15
587.0,23,15
588.0,23,16
589.0,23,16
590.0,23,17
591.0,23,18
592.0,23,18
593.0,23,19
594.0,23,18
595.0,23,18
596.0,23,17
597.0,24,17
598.0,24,16
599.0,24,16
600.0,24,16
601.0,25,15
602.0,25,15
603.0,25,15
604.0,25,14
605.0,25,14
606.0,25,14
607.0,25,13
608.0,25,13
609.0,25,13
610.0,25,14
611.0,25,15
612.0,25,15
613.0,25,16
614.0,25,15
615.0,25,15
616.0,25,15
617.0,25,16
618.0,26,15
619.0,27,13
620.0,27,12
621.0,27,12
622.0,27,13
623.0,27,12
624.0,27,10
625.0,27,11
626.0,27,11
627.0,27,10
628.0,27,11
629.0,26,11
630.0,27,10
631.0,27,10
632.0,27,8
633.0,27,8
634.0,27,8
635.0,27,9
636.0,27,9
637.0,27,9
638.0,27,9
639.0,27,9
640.0,26,9
641.0,26,9
642.0,26,10
643.0,26,10
644.0,25,10
645.0,24,11
646.0,24,11
647.0,24,11
648.0,24,12
649.0,24,14
650.0,24,13
651.0,24,12
652.0,24,12
653.0,24,12
654.0,24,12
655.0,24,12
656.0,24,13
657.0,24,14
658.0,24,14
659.0,24,14
660.0,24,13
661.0,24,13
662.0,24,13
663.0,24,13
664.0,25,11
665.0,25,11
666.0,25,12
667.0,25,12
668.0,25,13
669.0,25,13
670.0,25,13
671.0,25,13
672.0,25,13
673.0,25,13
674.0,25,15
675.0,24,14
676.0,24,14
677.0,24,14
678.0,24,16
679.0,24,17
680.0,24,17
681.0,24,17
682.0,23,17
683.0,23,17
684.0,23,17
685.0,23,16
686.0,23,17
687.0,23,18
688.0,23,18
689.0,23,21
690.0,23,22
691.0,23,22
692.0,22,22
693.0,22,22
694.0,22,22
695.0,22,20
696.0,23,17
697.0,23,18
698.0,23,18
699.0,23,19
700.0,23,18
701.0,23,19
702.0,23,19
703.0,23,21
704.0,23,21
705.0,23,22
706.0,23,23
707.0,23,23
708.0,24,22
709.0,24,22
710.0,24,23
711.0,24,23
712.0,24,22
713.0,23,22
714.0,23,22
715.0,23,23
716.0,23,24
717.0,22,24
718.0,22,24
719.0,21,26
720.0,21,25
721.0,21,24
722.0,21,24
723.0,21,25
724.0,21,26
725.0,22,27
726.0,22,25
727.0,22,25
728.0,22,26
729.0,21,26
730.0,21,26
731.0,21,26
732.0,21,25
733.0,21,26
734.0,21,26
735.0,22,25
736.0,22,26
737.0,22,23
738.0,22,24
739.0,22,23
740.0,22,24
741.0,22,23
742.0,22,23
743.0,22,21
744.0,22,22
745.0,23,22
746.0,23,23
747.0,24,23
748.0,24,23
749.0,24,25
750.0,24,26
751.0,24,26
752.0,24,26
753.0,24,27
754.0,24,26
755.0,24,25
756.0,24,25
757.0,24,26
758.0,24,26
759.0,24,25
760.0,24,26
761.0,24,26
762.0,25,24
763.0,25,26
764.0,25,25
765.0,25,24
766.0,25,23
767.0,25,24
768.0,25,25
769.0,25,24
770.0,25,24
771.0,25,24
772.0,25,23
773.0,25,23
774.0,24,24
775.0,24,25
776.0,24,25
777.0,25,24
778.0,25,24
779.0,25,23
780.0,25,22
781.0,25,22
782.0,24,22
783.0,25,20
784.0,25,19
785.0,25,19
786.0,26,18
787.0,26,19
788.0,26,19
789.0,26,18
790.0,26,18
791.0,26,17
792.0,26,16
793.0,26,16
794.0,26,15
795.0,26,15
796.0,26,15
797.0,27,13
798.0,27,13
799.0,27,14
800.0,27,14
801.0,26,15
802.0,26,16
803.0,26,15
804.0,26,16
805.0,27,16
806.0,28,16
807.0,29,17
808.0,30,15
809.0,30,14
810.0,30,16
811.0,30,16
812.0,30,16
813.0,30,16
814.0,31,16
815.0,31,17
816.0,31,18
817.0,31,19
818.0,31,19
819.0,31,19
820.0,31,18
821.0,30,18
822.0,30,17
823.0,30,17
824.0,30,19
825.0,30,19
826.0,30,18
827.0,30,18
828.0,32,15
829.0,32,15
830.0,33,15
831.0,33,13
832.0,34,13
833.0,34,13
834.0,34,15
835.0,34,14
836.0,34,14
837.0,34,14
838.0,34,15
839.0,34,15
840.0,34,16
841.0,34,14
842.0,34,13
843.0,34,13
844.0,34,13
845.0,34,12
846.0,34,13
847.0,34,13
848.0,34,13
849.0,34,13
850.0,34,14
851.0,34,14
852.0,34,14
853.0,35,13
854.0,35,12
855.0,35,12
856.0,35,13
857.0,35,12
858.0,34,11
859.0,34,11
860.0,34,11
861.0,34,10
862.0,34,10
863.0,34,12
864.0,34,12
865.0,34,13
866.0,34,10
867.0,34,11
868.0,34,11
869.0,33,12
870.0,33,12
871.0,33,12
872.0,33,10
873.0,33,10
874.0,33,9
875.0,33,9
876.0,33,10
877.0,33,8
878.0,33,7
879.0,33,7
880.0,33,7
881.0,33,6
882.0,33,6
883.0,33,6
884.0,33,7
885.0,33,7
886.0,33,8
887.0,33,8
888.0,33,8
889.0,32,9
890.0,32,10
891.0,32,10
892.0,32,10
893.0,32,11
894.0,32,10
895.0,32,11
896.0,32,9
897.0,30,10
898.0,30,10
899.0,30,10
900.0,30,10
901.0,30,10
902.0,31,10
903.0,31,10
904.0,31,10
905.0,30,10
906.0,30,11
907.0,30,12
908.0,29,12
909.0,29,12
910.0,29,12
911.0,29,12
912.0,29,10
913.0,29,11
914.0,29,10
915.0,29,11
916.0,30,10
917.0,30,9
918.0,30,9
919.0,30,10
920.0,30,10
921.0,30,10
922.0,30,10
923.0,30,9
924.0,30,10
925.0,30,10
926.0,30,10
927.0,29,10
928.0,27,10
929.0,27,10
930.0,27,11
931.0,27,11
932.0,27,11
933.0,27,12
934.0,27,12
935.0,27,12
936.0,28,12
937.0,28,12
938.0,28,12
939.0,28,11
940.0,27,12
941.0,27,13
942.0,27,13
943.0,27,15
944.0,27,14
945.0,26,14
946.0,26,14
947.0,26,14
948.0,26,14
949.0,26,14
950.0,26,12
951.0,25,13
952.0,25,13
953.0,26,14
954.0,26,14
955.0,26,13
956.0,26,12
957.0,26,13
958.0,26,13
959.0,26,13
960.0,26,12
961.0,26,14
962.0,27,13
963.0,27,14
964.0,27,13
965.0,27,13
966.0,27,13
967.0,27,14
968.0,26,13
969.0,26,14
970.0,26,15
971.0,26,17
972.0,26,17
973.0,26,18
974.0,26,19
975.0,26,19
976.0,26,19
977.0,25,20
978.0,25,19
979.0,25,20
980.0,25,20
981.0,25,21
982.0,25,22
983.0,25,23
984.0,25,22
985.0,24,21
986.0,23,21
987.0,23,22
988.0,23,23
989.0,23,22
990.0,23,20
991.0,24,19
992.0,24,19
993.0,24,18
994.0,24,19
995.0,25,19
996.0,25,20
997.0,25,21
998.0,26,19
999.0,26,17
1000.0,26,15
1001.0,26,15
1002.0,26,15
1003.0,27,14
1004.0,27,14
1005.0,27,14
1006.0,27,14
1007.0,27,15
1008.0,27,15
1009.0,27,16
1010.0,25,16
1011.0,25,18
1012.0,25,18
1013.0,25,17
1014.0,25,17
1015.0,25,17
1016.0,25,17
1017.0,25,18
1018.0,25,18
1019.0,25,17
1020.0,26,17
1021.0,26,17
1022.0,26,17
1023.0,26,19
1024.0,28,17
1025.0,28,17
1026.0,29,17
1027.0,29,18
1028.0,29,18
1029.0,29,18
1030.0,29,18
1031.0,29,20
1032.0,29,21
1033.0,29,22
1034.0,29,23
1035.0,29,23
1036.0,29,22
1037.0,29,21
1038.0,29,22
1039.0,29,24
1040.0,29,24
1041.0,29,24
1042.0,29,24
1043.0,30,22
1044.0,30,22
1045.0,30,22
1046.0,30,22
1047.0,30,23
1048.0,30,22
1049.0,30,22
1050.0,31,21
1051.0,31,19
1052.0,31,19
1053.0,30,19
1054.0,30,20
1055.0,30,20
1056.0,30,20
1057.0,30,20
1058.0,30,20
1059.0,31,19
1060.0,31,20
1061.0,31,22
1062.0,31,22
1063.0,31,22
1064.0,28,23
1065.0,28,23
1066.0,27,21
1067.0,27,20
1068.0,27,19
1069.0,27,19
1070.0,27,19
1071.0,27,19
1072.0,27,19
1073.0,28,18
1074.0,28,17
1075.0,28,18
1076.0,28,18
1077.0,28,18
1078.0,28,17
1079.0,28,18
1080.0,27,19
1081.0,27,19
1082.0,27,17
1083.0,28,16
1084.0,28,16
1085.0,29,16
1086.0,30,16
1087.0,30,16
1088.0,30,18
1089.0,30,17
1090.0,30,18
1091.0,30,18
1092.0,30,19
1093.0,30,21
1094.0,30,21
1095.0,30,20
1096.0,29,19
1097.0,28,21
1098.0,27,21
1099.0,27,21
1100.0,27,21
1101.0,27,22
1102.0,27,22
1103.0,27,22
1104.0,27,22
1105.0,27,20
1106.0,27,20
1107.0,27,21
1108.0,27,21
1109.0,28,19
1110.0,28,21
1111.0,28,22
1112.0,28,22
1113.0,28,22
1114.0,28,22
1115.0,29,23
1116.0,29,23
1117.0,29,21
1118.0,29,21
1119.0,29,21
1120.0,29,21
1121.0,29,21
1122.0,29,21
1123.0,30,19
1124.0,29,20
1125.0,28,19
1126.0,28,19
1127.0,28,21
1128.0,29,20
1129.0,29,21
1130.0,29,20
1131.0,29,21
1132.0,29,20
1133.0,28,21
1134.0,28,20
1135.0,28,21
1136.0,28,21
1137.0,28,21
1138.0,28,22
1139.0,28,22
1140.0,28,23
1141.0,28,21
1142.0,28,21
1143.0,28,22
1144.0,28,22
1145.0,28,22
1146.0,28,22
1147.0,28,23
1148.0,28,23
1149.0,28,23
1150.0,28,23
1151.0,28,23
1152.0,28,23
1153.0,27,23
1154.0,27,23
1155.0,27,24
1156.0,26,23
1157.0,25,22
1158.0,25,23
1159.0,24,22
1160.0,24,23
1161.0,25,22
1162.0,23,22
1163.0,24,23
1164.0,24,20
1165.0,24,20
1166.0,24,19
1167.0,24,20
1168.0,24,21
1169.0,25,19
1170.0,25,20
1171.0,25,20
1172.0,25,21
1173.0,25,19
1174.0,24,19
1175.0,24,19
1176.0,24,18
1177.0,24,18
1178.0,24,19
1179.0,24,18
1180.0,24,18
1181.0,24,18
1182.0,24,18
1183.0,24,18
1184.0,24,18
1185.0,24,19
1186.0,23,19
1187.0,24,17
1188.0,24,17
1189.0,25,16
1190.0,25,16
1191.0,25,17
1192.0,25,17
1193.0,24,17
1194.0,24,16
1195.0,24,16
1196.0,24,16
1197.0,24,16
1198.0,24,18
1199.0,24,18
1200.0,24,18
1201.0,24,18
1202.0,24,18
1203.0,24,18
1204.0,24,18
1205.0,25,19
1206.0,25,19
1207.0,25,19
1208.0,25,19
1209.0,25,20
1210.0,25,20
1211.0,25,19
1212.0,25,19
1213.0,25,19
1214.0,25,19
1215.0,24,19
1216.0,24,19
1217.0,24,18
1218.0,24,18
1219.0,24,18
1220.0,24,18
1221.0,24,18
1222.0,24,18
1223.0,24,18
1224.0,24,18
1225.0,24,19
1226.0,24,21
1227.0,24,22
1228.0,24,22
1229.0,24,22
1230.0,24,22
1231.0,24,22
1232.0,24,22
1233.0,23,23
1234.0,23,23
1235.0,23,22
1236.0,22,24
1237.0,22,24
1238.0,22,25
1239.0,22,26
1240.0,22,27
1241.0,22,28
1242.0,22,26
1243.0,22,26
1244.0,21,25
1245.0,20,25
1246.0,20,25
1247.0,20,25
1248.0,20,25
1249.0,20,26
1250.0,20,26
1251.0,20,25
1252.0,21,23
1253.0,21,23
1254.0,21,23
1255.0,21,23
1256.0,21,23
1257.0,21,24
1258.0,21,24
1259.0,21,25
1260.0,21,23
1261.0,20,23
1262.0,20,23
1263.0,20,24
1264.0,20,23
1265.0,20,23
1266.0,19,23
1267.0,19,24
1268.0,19,23
1269.0,19,23
1270.0,19,23
1271.0,19,23
1272.0,19,23
1273.0,19,23
1274.0,19,23
1275.0,19,24
1276.0,19,24
1277.0,19,26
1278.0,20,27
1279.0,20,26
1280.0,20,25
1281.0,20,25
1282.0,21,24
1283.0,21,23
1284.0,21,23
1285.0,23,22
1286.0,23,22
1287.0,23,22
1288.0,23,22
1289.0,22,22
1290.0,22,21
1291.0,21,21
1292.0,21,21
1293.0,21,21
1294.0,21,22
1295.0,21,22
1296.0,21,22
1297.0,21,22
1298.0,22,21
1299.0,22,21
1300.0,22,19
1301.0,22,18
1302.0,22,17
1303.0,22,17
1304.0,23,16
1305.0,23,16
1306.0,23,16
1307.0,23,16
1308.0,23,16
1309.0,22,16
1310.0,22,15
1311.0,22,15
1312.0,23,15
1313.0,22,16
1314.0,22,16
1315.0,22,16
1316.0,22,17
1317.0,22,16
1318.0,22,17
1319.0,22,17
1320.0,22,18
1321.0,22,18
1322.0,22,18
1323.0,21,18
1324.0,21,18
1325.0,21,19
1326.0,21,18
1327.0,21,18
1328.0,21,19
1329.0,21,20
1330.0,21,20
1331.0,21,20
1332.0,21,21
1333.0,21,21
1334.0,21,21
1335.0,21,20
1336.0,21,20
1337.0,21,20
1338.0,21,19
1339.0,21,19
1340.0,22,18
1341.0,22,18
1342.0,22,17
1343.0,22,18
1344.0,22,18
1345.0,22,17
1346.0,22,18
1347.0,22,19
1348.0,22,19
1349.0,22,18
1350.0,22,18
1351.0,22,18
1352.0,21,18
1353.0,21,18
1354.0,22,17
1355.0,22,17
1356.0,22,17
1357.0,22,17
1358.0,22,17
1359.0,22,17
1360.0,22,17
1361.0,22,17
1362.0,22,15
1363.0,22,15
1364.0,22,16
1365.0,22,16
1366.0,22,14
1367.0,22,15
1368.0,22,15
1369.0,22,16
1370.0,22,15
1371.0,22,15
1372.0,22,17
1373.0,21,17
1374.0,22,15
1375.0,23,14
1376.0,23,13
1377.0,23,14
1378.0,22,13
1379.0,22,14
1380.0,22,13
1381.0,22,14
1382.0,22,15
1383.0,22,16
1384.0,23,16
1385.0,22,16
1386.0,22,17
1387.0,22,18
1388.0,22,18
1389.0,22,17
1390.0,22,17
1391.0,22,17
1392.0,22,17
1393.0,22,18
1394.0,22,19
1395.0,22,18
1396.0,22,19
1397.0,22,18
1398.0,22,17
1399.0,22,17
1400.0,22,17
1401.0,22,14
1402.0,22,13
1403.0,22,13
1404.0,22,13
1405.0,21,13
1406.0,21,13
1407.0,21,14
1408.0,21,14
1409.0,21,14
1410.0,21,14
1411.0,21,14
1412.0,20,14
1413.0,20,14
1414.0,20,13
1415.0,20,13
1416.0,20,14
1417.0,20,15
1418.0,20,15
1419.0,20,14
1420.0,20,15
1421.0,20,14
1422.0,20,14
1423.0,20,15
1424.0,20,16
1425.0,20,17
1426.0,20,17
1427.0,20,17
1428.0,20,17
1429.0,20,17
1430.0,20,19
1431.0,20,19
1432.0,20,18
1433.0,20,18
1434.0,21,17
1435.0,21,17
1436.0,21,17
1437.0,21,17
1438.0,21,17
1439.0,21,15
1440.0,21,16
1441.0,21,16
1442.0,21,15
1443.0,21,15
1444.0,21,15
1445.0,21,15
1446.0,22,12
1447.0,22,12
1448.0,22,12
1449.0,22,12
1450.0,22,13
1451.0,22,13
1452.0,22,16
1453.0,22,16
1454.0,22,16
1455.0,22,17
1456.0,22,17
1457.0,22,17
1458.0,22,17
1459.0,22,17
1460.0,22,18
1461.0,22,17
1462.0,22,16
1463.0,22,15
1464.0,22,14
1465.0,22,15
1466.0,22,14
1467.0,22,15
1468.0,23,14
1469.0,23,14
1470.0,23,14
1471.0,23,15
1472.0,23,15
1473.0,23,15
1474.0,22,15
1475.0,22,15
1476.0,22,15
1477.0,22,15
1478.0,21,14
1479.0,21,14
1480.0,21,13
1481.0,21,13
1482.0,21,13
1483.0,21,13
1484.0,21,14
1485.0,21,13
1486.0,21,13
1487.0,21,14
1488.0,22,13
1489.0,22,14
1490.0,21,14
1491.0,21,14
1492.0,21,13
1493.0,21,14
1494.0,21,15
1495.0,21,15
1496.0,22,15
1497.0,22,14
1498.0,21,13
1499.0,21,15
1500.0,21,15
1501.0,21,16
1502.0,21,16
1503.0,21,16
1504.0,21,17
1505.0,21,17
1506.0,21,18
1507.0,21,19
1508.0,22,19
1509.0,23,18
1510.0,24,18
1511.0,24,18
1512.0,23,17
1513.0,23,17
1514.0,23,18
1515.0,23,20
1516.0,23,20
1517.0,25,18
1518.0,25,20
1519.0,25,20
1520.0,25,20
1521.0,25,20
1522.0,25,19
1523.0,25,18
1524.0,25,20
1525.0,25,20
1526.0,25,21
1527.0,25,20
1528.0,25,20
1529.0,25,21
1530.0,25,21
1531.0,25,23
1532.0,24,23
1533.0,24,22
1534.0,24,20
1535.0,22,21
1536.0,22,21
1537.0,22,22
1538.0,22,23
1539.0,22,24
1540.0,22,23
1541.0,22,22
1542.0,22,22
1543.0,22,22
1544.0,22,23
1545.0,23,22
1546.0,23,22
1547.0,23,22
1548.0,23,22
1549.0,24,21
1550.0,24,21
1551.0,25,21
1552.0,25,20
1553.0,26,20
1554.0,26,21
1555.0,26,21
1556.0,26,21
1557.0,26,21
1558.0,26,22
1559.0,26,22
1560.0,26,22
1561.0,26,23
1562.0,26,23
1563.0,26,21
1564.0,26,22
1565.0,26,21
1566.0,27,21
1567.0,27,22
1568.0,27,23
1569.0,28,21
1570.0,29,19
1571.0,29,19
1572.0,29,19
1573.0,29,20
1574.0,29,19
1575.0,29,18
1576.0,29,20
1577.0,29,19
1578.0,29,20
1579.0,29,19
1580.0,29,19
1581.0,29,20
1582.0,30,19
1583.0,30,19
1584.0,30,19
1585.0,31,18
1586.0,31,18
1587.0,31,18
1588.0,31,18
1589.0,31,16
1590.0,31,17
1591.0,31,17
1592.0,31,19
1593.0,31,20
1594.0,32,18
1595.0,32,18
1596.0,31,18
1597.0,32,19
1598.0,32,19
1599.0,32,19
1600.0,32,19
1601.0,32,18
1602.0,32,17
1603.0,32,16
1604.0,31,15
1605.0,31,16
1606.0,31,17
1607.0,32,17
1608.0,32,17
1609.0,32,19
1610.0,32,19
1611.0,32,17
1612.0,32,18
1613.0,32,18
1614.0,32,18
1615.0,32,19
1616.0,32,19
1617.0,31,19
1618.0,31,19
1619.0,31,20
1620.0,31,20
1621.0,31,20
1622.0,31,19
1623.0,32,18
1624.0,33,18
1625.0,33,18
1626.0,33,17
1627.0,34,15
1628.0,34,16
1629.0,34,16
1630.0,34,17
1631.0,34,17
1632.0,33,16
1633.0,33,17
1634.0,33,16
1635.0,33,18
1636.0,33,19
1637.0,33,17
1638.0,33,17
1639.0,33,18
1640.0,33,17
1641.0,33,17
1642.0,33,16
1643.0,33,16
1644.0,33,16
1645.0,32,17
1646.0,31,17
1647.0,31,17
1648.0,32,15
1649.0,33,12
1650.0,33,12
1651.0,33,11
1652.0,33,11
1653.0,32,11
1654.0,32,11
1655.0,32,11
1656.0,32,10
1657.0,32,10
1658.0,32,9
1659.0,33,9
1660.0,32,9
