Time Elapsed/s,Agent Population,Food Population
283.0,13,96
284.0,13,96
285.0,14,96
286.0,14,95
287.0,14,95
288.0,15,95
289.0,15,93
290.0,15,94
291.0,16,92
292.0,16,90
293.0,16,91
294.0,16,91
295.0,16,89
296.0,17,88
297.0,18,87
298.0,18,89
299.0,18,88
300.0,18,88
301.0,18,87
302.0,19,83
303.0,20,82
304.0,20,81
305.0,20,82
306.0,23,78
307.0,24,75
308.0,25,72
309.0,26,71
310.0,28,67
311.0,28,66
312.0,30,62
313.0,32,59
314.0,32,60
315.0,32,59
316.0,33,59
317.0,33,59
318.0,33,60
319.0,34,57
320.0,34,54
321.0,35,53
322.0,35,53
323.0,35,53
324.0,36,51
325.0,37,52
326.0,37,52
327.0,37,51
328.0,38,47
329.0,38,46
330.0,38,46
331.0,38,45
332.0,39,43
333.0,39,43
334.0,41,39
335.0,43,37
336.0,44,36
337.0,45,33
338.0,45,32
339.0,45,33
340.0,46,30
341.0,47,29
342.0,47,27
343.0,48,27
344.0,49,28
345.0,50,27
346.0,51,27
347.0,51,25
348.0,51,25
349.0,51,25
350.0,52,22
351.0,52,21
352.0,53,20
353.0,54,17
354.0,55,17
355.0,55,16
356.0,55,16
357.0,56,14
358.0,56,13
359.0,56,13
360.0,56,13
361.0,56,13
362.0,56,13
363.0,56,14
364.0,56,14
365.0,56,15
366.0,57,13
367.0,57,14
368.0,57,13
369.0,57,13
370.0,58,12
371.0,58,10
372.0,57,12
373.0,57,11
374.0,58,9
375.0,58,9
376.0,58,7
377.0,57,6
378.0,57,7
379.0,57,7
380.0,57,7
381.0,57,7
382.0,57,8
383.0,57,7
384.0,57,7
385.0,57,7
386.0,57,7
387.0,57,7
388.0,56,7
389.0,56,7
390.0,56,8
391.0,56,8
392.0,56,7
393.0,56,9
394.0,56,8
395.0,56,8
396.0,56,9
397.0,55,9
398.0,55,9
399.0,55,10
400.0,55,9
401.0,55,9
402.0,54,11
403.0,52,13
404.0,52,14
405.0,52,14
406.0,51,15
407.0,50,15
408.0,49,14
409.0,50,12
410.0,49,13
411.0,49,13
412.0,48,16
413.0,48,17
414.0,48,15
415.0,48,15
416.0,48,16
417.0,48,16
418.0,48,14
419.0,48,14
420.0,48,13
421.0,48,14
422.0,48,13
423.0,48,14
424.0,47,13
425.0,48,11
426.0,48,10
427.0,47,9
428.0,46,9
429.0,46,8
430.0,46,9
431.0,45,7
432.0,45,7
433.0,45,8
434.0,43,8
435.0,43,7
436.0,42,7
437.0,41,8
438.0,41,6
439.0,41,7
440.0,42,6
441.0,42,6
442.0,42,5
443.0,42,6
444.0,41,7
445.0,41,6
446.0,41,6
447.0,41,6
448.0,41,6
449.0,41,4
450.0,41,5
451.0,41,7
452.0,41,7
453.0,41,7
454.0,41,8
455.0,41,8
456.0,40,7
457.0,41,6
458.0,40,7
459.0,39,8
460.0,38,9
461.0,38,8
462.0,38,8
463.0,38,10
464.0,38,10
465.0,38,11
466.0,37,10
467.0,36,11
468.0,36,11
469.0,35,11
470.0,35,11
471.0,35,11
472.0,35,10
473.0,35,10
474.0,35,10
475.0,34,10
476.0,34,10
477.0,34,9
478.0,34,8
479.0,34,9
480.0,34,10
481.0,34,10
482.0,32,10
483.0,32,10
484.0,32,10
485.0,31,11
486.0,31,10
487.0,31,10
488.0,31,10
489.0,31,10
490.0,31,10
491.0,31,9
492.0,31,10
493.0,31,9
494.0,31,10
495.0,31,10
496.0,30,10
497.0,30,10
498.0,30,11
499.0,30,12
500.0,30,12
501.0,29,11
502.0,29,11
503.0,27,11
504.0,27,11
505.0,27,11
506.0,27,11
507.0,27,11
508.0,27,9
509.0,26,11
510.0,26,11
511.0,26,10
512.0,26,10
513.0,25,10
514.0,25,10
515.0,25,11
516.0,25,11
517.0,25,13
518.0,25,13
519.0,25,13
520.0,25,14
521.0,25,15
522.0,25,15
523.0,24,14
524.0,24,15
525.0,24,15
526.0,24,15
527.0,24,14
528.0,24,14
529.0,24,14
530.0,24,14
531.0,25,13
532.0,25,13
533.0,25,13
534.0,25,13
535.0,24,15
536.0,24,15
537.0,24,15
538.0,24,16
539.0,24,16
540.0,22,16
541.0,21,16
542.0,21,17
543.0,21,16
544.0,21,17
545.0,21,17
546.0,21,17
547.0,21,17
548.0,21,17
549.0,21,18
550.0,21,18
551.0,21,18
552.0,21,17
553.0,20,18
554.0,20,18
555.0,20,17
556.0,20,18
557.0,19,18
558.0,19,19
559.0,19,19
560.0,19,20
561.0,19,20
562.0,19,19
563.0,18,19
564.0,18,18
565.0,18,19
566.0,18,18
567.0,18,18
568.0,18,18
569.0,18,19
570.0,17,19
571.0,16,19
572.0,16,20
573.0,16,20
574.0,16,20
575.0,16,20
576.0,16,19
577.0,16,19
578.0,16,20
579.0,16,21
580.0,16,22
581.0,16,22
582.0,16,21
583.0,16,21
584.0,16,21
585.0,16,21
586.0,16,22
587.0,16,21
588.0,17,21
589.0,18,20
590.0,18,20
591.0,18,20
592.0,18,20
593.0,18,21
594.0,18,21
595.0,17,21
596.0,17,23
597.0,17,25
598.0,17,24
599.0,17,23
600.0,17,23
601.0,17,24
602.0,17,26
603.0,17,27
604.0,17,27
605.0,17,26
606.0,16,27
607.0,16,27
608.0,16,27
609.0,16,27
610.0,16,27
611.0,16,27
612.0,16,27
613.0,17,27
614.0,18,25
615.0,18,25
616.0,18,25
617.0,18,25
618.0,19,24
619.0,19,23
620.0,19,24
621.0,19,23
622.0,19,23
623.0,19,25
624.0,18,24
625.0,19,22
626.0,20,20
627.0,20,24
628.0,21,22
629.0,21,22
630.0,21,23
631.0,21,22
632.0,21,22
633.0,21,21
634.0,21,20
635.0,21,22
636.0,21,21
637.0,21,21
638.0,21,21
639.0,21,20
640.0,21,20
641.0,21,20
642.0,21,21
643.0,21,21
644.0,21,22
645.0,21,22
646.0,21,22
647.0,21,20
648.0,21,20
649.0,21,19
650.0,21,22
651.0,21,22
652.0,20,22
653.0,20,21
654.0,20,21
655.0,20,21
656.0,20,21
657.0,21,20
658.0,21,21
659.0,21,22
660.0,21,22
661.0,21,23
662.0,21,23
663.0,22,22
664.0,22,23
665.0,22,22
666.0,22,22
667.0,22,22
668.0,22,23
669.0,22,23
670.0,23,23
671.0,23,22
672.0,23,21
673.0,23,22
674.0,23,22
675.0,23,22
676.0,23,22
677.0,23,22
678.0,23,21
679.0,23,22
680.0,23,22
681.0,23,22
682.0,24,20
683.0,24,20
684.0,24,20
685.0,24,21
686.0,24,22
687.0,24,23
688.0,24,22
689.0,24,22
690.0,24,23
691.0,24,22
692.0,24,21
693.0,24,21
694.0,25,19
695.0,25,19
696.0,25,20
697.0,25,20
698.0,25,20
699.0,25,20
700.0,24,21
701.0,24,21
702.0,24,22
703.0,24,23
704.0,24,23
705.0,24,23
706.0,24,23
707.0,23,25
708.0,23,25
709.0,23,25
710.0,23,26
711.0,23,29
712.0,23,30
713.0,24,29
714.0,24,29
715.0,24,31
716.0,24,31
717.0,24,32
718.0,24,31
719.0,24,32
720.0,24,31
721.0,24,31
722.0,24,30
723.0,24,29
724.0,24,29
725.0,24,28
726.0,24,28
727.0,24,28
728.0,24,27
729.0,24,26
730.0,24,24
731.0,24,24
732.0,24,24
733.0,23,24
734.0,23,24
735.0,23,24
736.0,23,24
737.0,24,22
738.0,24,22
739.0,24,22
740.0,24,22
741.0,24,22
742.0,24,22
743.0,25,20
744.0,25,20
745.0,25,18
746.0,25,18
747.0,25,18
748.0,26,17
749.0,26,18
750.0,26,19
751.0,26,21
752.0,26,20
753.0,26,20
754.0,26,20
755.0,27,19
756.0,27,16
757.0,26,16
758.0,26,16
759.0,26,17
760.0,26,18
761.0,26,18
762.0,26,17
763.0,26,16
764.0,26,15
765.0,26,16
766.0,27,16
767.0,27,16
768.0,27,15
769.0,27,15
770.0,27,15
771.0,27,15
772.0,27,15
773.0,27,16
774.0,27,15
775.0,25,15
776.0,25,16
777.0,25,15
778.0,25,15
779.0,26,13
780.0,26,13
781.0,27,13
782.0,27,13
783.0,27,12
784.0,27,12
785.0,27,13
786.0,27,12
787.0,27,11
788.0,27,11
789.0,26,12
790.0,26,12
791.0,26,12
792.0,26,12
793.0,26,12
794.0,26,11
795.0,26,11
796.0,26,11
797.0,26,10
798.0,26,11
799.0,26,12
800.0,26,12
801.0,26,14
802.0,26,13
803.0,26,12
804.0,26,11
805.0,26,12
806.0,26,11
807.0,26,12
808.0,26,12
809.0,26,12
810.0,26,13
811.0,26,14
812.0,26,14
813.0,26,14
814.0,26,14
815.0,26,14
816.0,26,15
817.0,26,14
818.0,25,14
819.0,25,16
820.0,24,18
821.0,25,15
822.0,25,15
823.0,25,15
824.0,26,14
825.0,26,14
826.0,26,15
827.0,26,15
828.0,26,16
829.0,26,17
830.0,26,17
831.0,26,17
832.0,26,17
833.0,26,18
834.0,26,18
835.0,26,17
836.0,26,16
837.0,26,17
838.0,26,19
839.0,26,20
840.0,26,20
841.0,26,20
842.0,26,19
843.0,25,19
844.0,25,19
845.0,25,20
846.0,25,21
847.0,25,21
848.0,25,24
849.0,25,24
850.0,26,22
851.0,26,23
852.0,27,22
853.0,27,23
854.0,27,23
855.0,27,23
856.0,27,21
857.0,27,21
858.0,27,19
859.0,27,19
860.0,27,18
861.0,27,18
862.0,27,19
863.0,27,19
864.0,27,16
865.0,27,16
866.0,27,16
867.0,27,17
868.0,27,17
869.0,27,17
870.0,27,18
871.0,27,17
872.0,27,17
873.0,27,19
874.0,27,19
875.0,27,19
876.0,27,19
877.0,27,18
878.0,27,17
879.0,26,16
880.0,27,15
881.0,27,16
882.0,27,15
883.0,27,15
884.0,27,15
885.0,27,16
886.0,27,16
887.0,27,16
888.0,27,16
889.0,27,16
890.0,26,16
891.0,25,17
892.0,25,17
893.0,25,17
894.0,25,17
895.0,25,17
896.0,26,16
897.0,26,18
898.0,25,18
899.0,25,20
900.0,26,22
901.0,27,22
902.0,27,23
903.0,27,24
904.0,27,24
905.0,27,23
906.0,27,23
907.0,27,23
908.0,27,23
909.0,27,24
910.0,27,24
911.0,27,23
912.0,28,23
913.0,28,22
914.0,28,22
915.0,28,24
916.0,28,23
917.0,28,23
918.0,28,23
919.0,29,21
920.0,29,21
921.0,30,21
922.0,30,22
923.0,30,22
924.0,30,22
925.0,30,21
926.0,30,20
927.0,30,20
928.0,29,20
929.0,29,21
930.0,30,20
931.0,29,21
932.0,29,16
933.0,30,15
934.0,30,15
935.0,30,15
936.0,30,14
937.0,30,14
938.0,30,14
939.0,30,14
940.0,30,15
941.0,30,16
942.0,31,15
943.0,32,12
944.0,32,12
945.0,32,12
946.0,32,12
947.0,33,13
948.0,33,13
949.0,33,12
950.0,34,9
951.0,34,9
952.0,34,10
953.0,34,9
954.0,33,10
955.0,32,11
956.0,32,11
957.0,32,12
958.0,32,11
959.0,32,12
960.0,32,12
961.0,33,10
962.0,32,11
963.0,32,12
964.0,32,12
965.0,32,13
966.0,32,13
967.0,32,15
968.0,32,17
969.0,33,17
970.0,33,16
971.0,32,15
972.0,32,16
973.0,32,15
974.0,32,16
975.0,32,16
976.0,32,17
977.0,32,17
978.0,32,18
979.0,32,19
980.0,32,18
981.0,32,16
982.0,33,16
983.0,33,16
984.0,33,16
985.0,33,18
986.0,33,18
987.0,33,20
988.0,33,21
989.0,34,18
990.0,34,18
991.0,34,18
992.0,34,18
993.0,34,18
994.0,35,16
995.0,36,15
996.0,35,18
997.0,36,17
998.0,36,17
999.0,36,16
1000.0,36,17
1001.0,35,17
1002.0,34,18
1003.0,34,16
1004.0,34,16
1005.0,34,15
1006.0,34,14
1007.0,34,14
1008.0,34,15
1009.0,34,15
1010.0,34,13
1011.0,34,14
1012.0,34,14
1013.0,34,13
1014.0,33,12
1015.0,34,11
1016.0,34,11
1017.0,35,12
1018.0,35,12
1019.0,35,10
1020.0,35,11
1021.0,34,13
1022.0,34,12
1023.0,34,13
1024.0,33,12
1025.0,33,11
1026.0,33,11
1027.0,33,12
1028.0,33,12
1029.0,33,12
1030.0,33,13
1031.0,32,13
1032.0,32,13
1033.0,32,13
1034.0,32,14
1035.0,31,13
1036.0,31,12
1037.0,31,12
1038.0,30,12
1039.0,30,13
1040.0,30,13
1041.0,31,13
1042.0,31,13
1043.0,31,12
1044.0,32,12
1045.0,32,14
1046.0,32,14
1047.0,32,14
1048.0,32,14
1049.0,32,14
1050.0,32,15
1051.0,32,12
1052.0,32,12
1053.0,32,14
1054.0,32,14
1055.0,32,15
1056.0,32,15
1057.0,32,16
1058.0,32,16
1059.0,32,14
1060.0,32,14
1061.0,32,14
1062.0,31,14
1063.0,31,14
1064.0,31,13
1065.0,31,11
1066.0,30,11
1067.0,30,12
1068.0,30,12
1069.0,30,12
1070.0,30,12
1071.0,30,11
1072.0,30,11
1073.0,30,12
1074.0,31,13
1075.0,31,14
1076.0,31,14
1077.0,31,12
1078.0,31,12
1079.0,31,12
1080.0,30,15
1081.0,30,14
1082.0,29,14
1083.0,30,12
1084.0,30,12
1085.0,30,12
1086.0,30,12
1087.0,30,11
1088.0,30,11
1089.0,29,11
1090.0,29,12
1091.0,29,14
1092.0,29,13
1093.0,29,13
1094.0,29,12
1095.0,28,12
1096.0,28,11
1097.0,28,11
1098.0,28,12
1099.0,28,11
1100.0,26,11
1101.0,26,12
1102.0,26,12
1103.0,26,13
1104.0,26,13
1105.0,26,13
1106.0,26,13
1107.0,26,13
1108.0,26,13
1109.0,26,13
1110.0,27,11
1111.0,27,11
1112.0,27,11
1113.0,27,13
1114.0,27,14
1115.0,27,14
1116.0,27,15
1117.0,26,16
1118.0,26,17
1119.0,25,14
1120.0,25,15
1121.0,25,15
1122.0,25,14
1123.0,25,15
1124.0,26,14
1125.0,26,14
1126.0,26,14
1127.0,27,13
1128.0,27,13
1129.0,27,12
1130.0,27,12
1131.0,27,12
1132.0,27,12
1133.0,27,12
1134.0,27,12
1135.0,27,12
1136.0,27,12
1137.0,27,12
1138.0,27,12
1139.0,27,14
1140.0,27,13
1141.0,27,12
1142.0,27,13
1143.0,26,14
1144.0,25,14
1145.0,25,14
1146.0,25,15
1147.0,25,14
1148.0,25,15
1149.0,25,15
1150.0,25,15
1151.0,25,16
1152.0,25,16
1153.0,25,16
1154.0,25,17
1155.0,25,17
1156.0,25,17
1157.0,25,17
1158.0,25,17
1159.0,25,19
1160.0,25,20
1161.0,25,22
1162.0,25,23
1163.0,26,22
1164.0,26,21
1165.0,25,19
1166.0,25,18
1167.0,25,19
1168.0,25,20
1169.0,25,19
1170.0,25,20
1171.0,25,19
1172.0,25,19
1173.0,25,20
1174.0,24,20
1175.0,24,19
1176.0,24,19
1177.0,24,18
1178.0,24,17
1179.0,24,18
1180.0,24,18
1181.0,24,19
1182.0,23,19
1183.0,22,19
1184.0,22,21
1185.0,23,20
1186.0,23,21
1187.0,23,21
1188.0,23,20
1189.0,23,20
1190.0,23,21
1191.0,22,21
1192.0,21,21
1193.0,21,20
1194.0,21,20
1195.0,21,20
1196.0,21,20
1197.0,19,20
1198.0,19,22
1199.0,19,24
1200.0,18,23
1201.0,18,24
1202.0,18,24
1203.0,18,24
1204.0,18,26
1205.0,18,27
1206.0,18,27
1207.0,18,26
1208.0,18,27
1209.0,18,28
1210.0,18,31
1211.0,18,31
1212.0,18,30
1213.0,18,30
1214.0,18,32
1215.0,18,33
1216.0,18,33
1217.0,18,34
1218.0,19,33
1219.0,19,34
1220.0,19,34
1221.0,19,32
1222.0,19,32
1223.0,19,32
1224.0,19,31
1225.0,19,31
1226.0,18,30
1227.0,17,29
1228.0,18,30
1229.0,18,30
1230.0,18,29
1231.0,18,30
1232.0,18,29
1233.0,17,29
1234.0,17,29
1235.0,17,30
1236.0,17,31
1237.0,17,29
1238.0,17,29
1239.0,17,28
1240.0,18,27
1241.0,19,26
1242.0,19,26
1243.0,19,25
1244.0,18,26
1245.0,18,26
1246.0,18,26
1247.0,18,27
1248.0,18,29
1249.0,18,30
1250.0,18,30
1251.0,18,30
1252.0,19,29
1253.0,19,29
1254.0,19,29
1255.0,19,30
1256.0,19,30
1257.0,19,30
1258.0,19,32
1259.0,19,34
1260.0,19,34
1261.0,19,34
1262.0,19,34
1263.0,18,34
1264.0,18,33
1265.0,18,34
1266.0,18,33
1267.0,18,34
1268.0,18,35
1269.0,18,35
1270.0,18,35
1271.0,18,36
1272.0,18,32
1273.0,18,32
1274.0,18,32
1275.0,18,31
1276.0,18,33
1277.0,18,33
1278.0,18,33
1279.0,18,33
1280.0,19,31
1281.0,19,31
1282.0,21,32
1283.0,21,30
1284.0,21,30
1285.0,22,29
1286.0,22,27
1287.0,21,27
1288.0,21,29
1289.0,21,26
1290.0,22,25
1291.0,22,25
1292.0,22,25
1293.0,22,25
1294.0,22,25
1295.0,22,26
1296.0,22,28
1297.0,22,29
1298.0,22,29
1299.0,22,29
1300.0,23,29
1301.0,24,26
1302.0,24,25
1303.0,25,24
1304.0,25,24
1305.0,25,25
1306.0,25,23
1307.0,25,23
1308.0,25,24
1309.0,25,26
1310.0,25,26
1311.0,25,26
1312.0,25,25
1313.0,25,25
1314.0,25,25
1315.0,25,25
1316.0,25,25
1317.0,25,25
1318.0,25,24
1319.0,25,23
1320.0,25,23
1321.0,25,23
1322.0,25,23
1323.0,25,24
1324.0,25,24
1325.0,26,24
1326.0,27,23
1327.0,27,23
1328.0,28,22
1329.0,28,22
1330.0,28,23
1331.0,28,23
1332.0,28,21
1333.0,29,20
1334.0,29,22
1335.0,29,24
1336.0,29,25
1337.0,29,25
1338.0,29,25
1339.0,29,27
1340.0,29,27
1341.0,29,26
1342.0,29,26
1343.0,29,26
1344.0,29,26
1345.0,29,24
1346.0,29,22
1347.0,30,21
1348.0,30,21
1349.0,30,21
1350.0,30,21
1351.0,30,24
1352.0,30,24
1353.0,32,22
1354.0,32,22
1355.0,33,23
1356.0,33,22
1357.0,34,21
1358.0,34,21
1359.0,34,23
1360.0,35,22
1361.0,35,22
1362.0,35,20
1363.0,34,20
1364.0,34,20
1365.0,34,19
1366.0,34,19
1367.0,34,20
1368.0,34,20
1369.0,34,20
1370.0,34,18
1371.0,34,19
1372.0,34,19
1373.0,34,19
1374.0,34,17
1375.0,34,16
1376.0,34,16
1377.0,34,17
1378.0,34,18
1379.0,34,18
1380.0,34,18
1381.0,34,18
1382.0,33,16
1383.0,33,15
1384.0,33,15
1385.0,33,15
1386.0,33,15
1387.0,34,15
1388.0,34,15
1389.0,34,16
1390.0,34,16
1391.0,34,17
1392.0,34,18
1393.0,34,17
1394.0,34,17
1395.0,34,17
1396.0,34,18
1397.0,34,19
1398.0,34,19
1399.0,34,20
1400.0,33,20
1401.0,33,20
1402.0,33,20
1403.0,33,20
1404.0,33,19
1405.0,33,19
1406.0,33,19
1407.0,33,18
1408.0,34,18
1409.0,34,17
1410.0,34,17
1411.0,34,16
1412.0,34,15
1413.0,34,16
1414.0,34,15
1415.0,34,17
1416.0,34,16
1417.0,34,17
1418.0,33,19
1419.0,33,18
1420.0,33,18
1421.0,33,19
1422.0,33,18
1423.0,34,17
1424.0,33,17
1425.0,33,17
1426.0,32,18
1427.0,32,17
1428.0,31,17
1429.0,31,17
1430.0,31,17
1431.0,31,18
1432.0,31,16
1433.0,31,15
1434.0,31,15
1435.0,29,15
1436.0,29,15
1437.0,29,15
1438.0,29,18
1439.0,29,17
1440.0,28,17
1441.0,28,17
1442.0,28,17
1443.0,28,18
1444.0,28,18
1445.0,28,19
1446.0,27,17
1447.0,26,16
1448.0,26,16
1449.0,26,16
1450.0,27,14
1451.0,27,14
1452.0,27,13
1453.0,27,12
1454.0,27,12
1455.0,27,12
1456.0,27,12
1457.0,27,15
1458.0,27,16
1459.0,27,18
1460.0,27,18
1461.0,27,18
1462.0,27,18
1463.0,27,18
1464.0,27,19
1465.0,27,21
1466.0,27,21
1467.0,27,21
1468.0,27,20
1469.0,27,20
1470.0,27,21
1471.0,27,21
1472.0,27,22
1473.0,27,23
1474.0,27,21
1475.0,27,22
1476.0,27,23
1477.0,28,20
1478.0,28,19
1479.0,28,19
1480.0,30,18
1481.0,30,18
1482.0,30,16
1483.0,30,17
1484.0,30,17
1485.0,30,18
1486.0,31,18
1487.0,31,18
1488.0,32,17
1489.0,32,18
1490.0,32,18
1491.0,32,18
1492.0,33,17
1493.0,33,16
1494.0,33,15
1495.0,33,15
1496.0,33,16
1497.0,33,17
1498.0,33,15
1499.0,33,16
1500.0,33,15
1501.0,33,15
1502.0,33,16
1503.0,33,15
1504.0,33,14
1505.0,32,16
1506.0,34,14
1507.0,34,14
1508.0,33,14
1509.0,34,13
1510.0,33,13
1511.0,32,13
1512.0,32,12
1513.0,31,13
1514.0,31,12
1515.0,31,14
1516.0,31,16
1517.0,32,14
1518.0,32,14
1519.0,31,13
1520.0,31,14
1521.0,31,15
1522.0,31,15
1523.0,31,15
1524.0,31,16
1525.0,31,16
1526.0,31,16
1527.0,31,16
1528.0,30,19
1529.0,31,16
1530.0,31,16
1531.0,31,17
1532.0,31,17
1533.0,30,16
1534.0,30,17
1535.0,30,17
1536.0,30,17
1537.0,29,17
1538.0,29,17
1539.0,29,16
1540.0,29,16
1541.0,28,17
1542.0,28,17
1543.0,27,18
1544.0,27,18
1545.0,27,18
1546.0,27,20
1547.0,27,20
1548.0,27,20
1549.0,27,20
1550.0,26,20
1551.0,26,19
1552.0,26,20
1553.0,25,21
1554.0,25,22
1555.0,25,23
1556.0,25,24
1557.0,25,24
1558.0,25,24
1559.0,25,25
1560.0,26,24
1561.0,26,24
1562.0,26,23
1563.0,25,23
1564.0,25,23
1565.0,25,23
1566.0,25,23
1567.0,25,25
1568.0,25,23
1569.0,25,23
1570.0,25,23
1571.0,25,24
1572.0,25,24
1573.0,25,23
1574.0,25,24
1575.0,25,22
1576.0,25,22
1577.0,26,20
1578.0,26,19
1579.0,26,19
1580.0,22,19
1581.0,22,20
1582.0,22,19
1583.0,23,19
1584.0,23,20
1585.0,23,21
1586.0,23,20
1587.0,23,20
1588.0,23,21
1589.0,23,20
1590.0,22,20
1591.0,22,20
1592.0,22,20
1593.0,22,19
1594.0,22,19
1595.0,22,20
1596.0,22,20
1597.0,22,19
1598.0,22,19
1599.0,22,20
1600.0,22,19
1601.0,22,18
1602.0,22,18
1603.0,22,18
1604.0,22,18
1605.0,22,18
1606.0,22,17
1607.0,22,18
1608.0,22,17
1609.0,22,17
1610.0,22,17
1611.0,22,16
1612.0,22,15
1613.0,22,16
1614.0,23,15
1615.0,23,15
1616.0,23,17
1617.0,23,18
1618.0,23,18
1619.0,23,20
1620.0,23,21
1621.0,23,21
1622.0,23,21
1623.0,23,21
1624.0,23,21
1625.0,23,21
1626.0,23,22
1627.0,23,22
1628.0,24,21
1629.0,24,21
1630.0,24,21
1631.0,24,20
1632.0,23,20
1633.0,23,20
1634.0,23,19
1635.0,23,20
1636.0,23,20
1637.0,23,20
1638.0,23,20
1639.0,23,20
1640.0,23,21
1641.0,23,22
1642.0,23,22
1643.0,23,22
1644.0,23,22
1645.0,23,22
1646.0,24,21
1647.0,24,22
1648.0,24,21
1649.0,24,21
1650.0,24,21
1651.0,24,21
1652.0,24,21
1653.0,24,21
1654.0,24,20
1655.0,24,20
1656.0,24,20
1657.0,24,20
1658.0,24,20
1659.0,24,21
1660.0,23,20
