Time Elapsed/s,Agent Population,Food Population
53.50000000000049,11.0,39.0
53.50000000000049,11.0,40.0
55.80000000000052,11.0,40.0
55.80000000000052,11.0,41.0
56.000000000000526,11.0,41.0
56.000000000000526,11.0,42.0
56.700000000000536,11.0,41.0
57.00000000000054,11.0,41.0
57.00000000000054,11.0,42.0
57.10000000000054,11.0,41.0
57.50000000000055,11.0,41.0
57.50000000000055,11.0,42.0
58.30000000000056,11.0,42.0
58.30000000000056,11.0,43.0
58.40000000000056,11.0,43.0
58.40000000000056,11.0,44.0
59.10000000000057,11.0,44.0
59.10000000000057,11.0,45.0
59.60000000000058,11.0,45.0
59.60000000000058,11.0,46.0
59.70000000000058,11.0,45.0
59.70000000000058,12.0,45.0
60.00000000000058,12.0,44.0
60.200000000000585,12.0,44.0
60.200000000000585,12.0,45.0
62.80000000000062,12.0,44.0
63.10000000000063,12.0,44.0
63.10000000000063,12.0,45.0
63.600000000000634,12.0,45.0
63.600000000000634,12.0,46.0
64.50000000000061,12.0,45.0
64.50000000000061,13.0,45.0
64.7000000000006,13.0,44.0
65.40000000000056,13.0,43.0
65.80000000000054,13.0,42.0
66.70000000000049,13.0,41.0
66.80000000000048,13.0,41.0
66.80000000000048,13.0,42.0
67.80000000000042,13.0,42.0
67.80000000000042,13.0,43.0
68.90000000000036,13.0,43.0
68.90000000000036,13.0,44.0
69.40000000000033,13.0,44.0
69.40000000000033,13.0,45.0
70.60000000000026,13.0,45.0
70.60000000000026,13.0,46.0
71.30000000000022,13.0,46.0
71.30000000000022,13.0,47.0
72.50000000000016,13.0,47.0
72.50000000000016,13.0,48.0
72.60000000000015,13.0,48.0
72.60000000000015,13.0,49.0
73.4000000000001,13.0,49.0
73.4000000000001,13.0,50.0
74.00000000000007,13.0,50.0
74.00000000000007,13.0,51.0
74.40000000000005,13.0,50.0
74.70000000000003,13.0,50.0
74.70000000000003,13.0,51.0
75.2,13.0,51.0
75.2,13.0,52.0
75.3,13.0,52.0
75.3,13.0,53.0
76.09999999999995,13.0,53.0
76.09999999999995,13.0,54.0
76.39999999999993,13.0,53.0
76.39999999999993,14.0,53.0
76.8999999999999,14.0,53.0
76.8999999999999,14.0,54.0
77.29999999999988,14.0,54.0
77.29999999999988,14.0,55.0
77.69999999999986,14.0,54.0
78.6999999999998,14.0,53.0
79.29999999999977,14.0,52.0
79.29999999999977,15.0,52.0
79.69999999999975,15.0,51.0
79.99999999999973,15.0,51.0
79.99999999999973,15.0,52.0
80.5999999999997,15.0,52.0
80.5999999999997,15.0,53.0
81.29999999999966,15.0,52.0
81.29999999999966,16.0,52.0
81.89999999999962,16.0,51.0
81.89999999999962,16.0,51.0
81.89999999999962,16.0,52.0
82.79999999999957,16.0,51.0
84.19999999999949,16.0,51.0
84.19999999999949,16.0,52.0
84.89999999999945,16.0,52.0
84.89999999999945,16.0,53.0
85.19999999999943,16.0,53.0
85.19999999999943,16.0,54.0
85.6999999999994,16.0,54.0
85.6999999999994,16.0,55.0
85.7999999999994,16.0,55.0
85.7999999999994,16.0,56.0
86.79999999999934,16.0,55.0
86.79999999999934,17.0,55.0
87.79999999999929,17.0,55.0
87.79999999999929,17.0,56.0
87.99999999999928,17.0,55.0
87.99999999999928,18.0,55.0
88.79999999999923,18.0,55.0
88.79999999999923,18.0,56.0
88.99999999999922,18.0,56.0
88.99999999999922,18.0,57.0
89.3999999999992,18.0,57.0
89.3999999999992,18.0,58.0
89.59999999999918,18.0,58.0
89.59999999999918,18.0,59.0
89.69999999999918,18.0,59.0
89.69999999999918,18.0,60.0
89.99999999999916,18.0,60.0
89.99999999999916,18.0,61.0
90.69999999999912,18.0,60.0
91.1999999999991,18.0,59.0
92.09999999999904,18.0,59.0
92.09999999999904,18.0,60.0
92.29999999999903,18.0,60.0
92.29999999999903,18.0,61.0
92.49999999999902,18.0,61.0
92.49999999999902,18.0,62.0
92.59999999999901,18.0,61.0
92.59999999999901,19.0,61.0
92.899999999999,19.0,60.0
93.99999999999893,19.0,59.0
94.5999999999989,19.0,58.0
94.5999999999989,20.0,58.0
94.6999999999989,20.0,58.0
94.6999999999989,20.0,59.0
94.79999999999889,20.0,58.0
94.79999999999889,21.0,58.0
95.89999999999883,21.0,57.0
95.99999999999882,21.0,57.0
95.99999999999882,21.0,58.0
96.2999999999988,21.0,58.0
96.2999999999988,21.0,59.0
96.49999999999879,21.0,59.0
96.49999999999879,21.0,60.0
96.89999999999877,21.0,59.0
97.49999999999874,21.0,58.0
97.49999999999874,22.0,58.0
97.49999999999874,22.0,57.0
97.89999999999871,22.0,56.0
98.29999999999869,22.0,55.0
99.69999999999861,22.0,55.0
99.69999999999861,22.0,56.0
99.7999999999986,22.0,56.0
99.7999999999986,22.0,57.0
99.9999999999986,22.0,56.0
100.09999999999859,22.0,55.0
100.29999999999858,22.0,54.0
100.29999999999858,23.0,54.0
100.79999999999855,23.0,53.0
101.5999999999985,23.0,53.0
101.5999999999985,23.0,54.0
102.39999999999846,23.0,54.0
102.39999999999846,23.0,55.0
102.49999999999845,23.0,54.0
102.49999999999845,24.0,54.0
102.59999999999845,24.0,53.0
102.59999999999845,24.0,53.0
102.59999999999845,24.0,54.0
102.89999999999843,24.0,54.0
102.89999999999843,24.0,55.0
102.99999999999842,24.0,54.0
103.4999999999984,24.0,53.0
103.69999999999838,24.0,52.0
103.69999999999838,25.0,52.0
103.79999999999838,25.0,51.0
103.79999999999838,26.0,51.0
103.79999999999838,26.0,50.0
104.09999999999836,26.0,50.0
104.09999999999836,26.0,51.0
104.79999999999832,26.0,50.0
104.79999999999832,27.0,50.0
104.99999999999831,27.0,49.0
104.99999999999831,27.0,48.0
104.99999999999831,27.0,48.0
104.99999999999831,27.0,49.0
106.09999999999825,27.0,48.0
106.69999999999821,27.0,48.0
106.69999999999821,27.0,49.0
106.7999999999982,27.0,48.0
107.79999999999815,27.0,48.0
107.79999999999815,27.0,49.0
108.09999999999813,27.0,49.0
108.09999999999813,27.0,50.0
109.79999999999804,27.0,50.0
109.79999999999804,27.0,51.0
110.09999999999802,27.0,50.0
110.89999999999797,27.0,49.0
110.89999999999797,28.0,49.0
111.59999999999793,28.0,49.0
111.59999999999793,28.0,50.0
111.69999999999793,28.0,49.0
112.0999999999979,28.0,49.0
112.0999999999979,28.0,50.0
112.89999999999786,28.0,49.0
113.09999999999785,28.0,49.0
113.09999999999785,28.0,50.0
113.49999999999783,28.0,50.0
113.49999999999783,28.0,51.0
113.59999999999782,28.0,50.0
113.8999999999978,28.0,49.0
114.19999999999779,28.0,49.0
114.19999999999779,28.0,50.0
114.59999999999776,28.0,50.0
114.59999999999776,28.0,51.0
114.99999999999774,28.0,51.0
114.99999999999774,28.0,52.0
115.49999999999771,28.0,52.0
115.49999999999771,28.0,53.0
115.89999999999769,28.0,52.0
115.89999999999769,29.0,52.0
116.29999999999767,29.0,51.0
116.29999999999767,30.0,51.0
116.99999999999763,30.0,51.0
116.99999999999763,30.0,52.0
117.79999999999758,30.0,52.0
117.79999999999758,30.0,53.0
118.09999999999756,30.0,53.0
118.09999999999756,30.0,54.0
119.09999999999751,30.0,54.0
119.09999999999751,30.0,55.0
119.39999999999749,30.0,55.0
119.39999999999749,30.0,56.0
121.89999999999735,30.0,56.0
121.89999999999735,30.0,57.0
122.7999999999973,30.0,56.0
123.39999999999726,30.0,56.0
123.39999999999726,30.0,57.0
124.09999999999722,30.0,57.0
124.09999999999722,30.0,58.0
124.79999999999718,30.0,58.0
124.79999999999718,30.0,59.0
125.99999999999712,30.0,58.0
127.19999999999705,30.0,58.0
127.19999999999705,30.0,59.0
127.39999999999704,30.0,59.0
127.39999999999704,30.0,60.0
127.999999999997,30.0,59.0
128.199999999997,30.0,58.0
128.299999999997,30.0,57.0
128.99999999999696,30.0,56.0
129.19999999999695,30.0,55.0
129.39999999999694,30.0,54.0
129.39999999999694,31.0,54.0
130.79999999999686,31.0,53.0
130.79999999999686,32.0,53.0
130.89999999999685,32.0,53.0
130.89999999999685,32.0,54.0
131.19999999999683,32.0,54.0
131.19999999999683,32.0,55.0
131.49999999999682,32.0,54.0
131.5999999999968,32.0,54.0
131.5999999999968,32.0,55.0
131.8999999999968,32.0,54.0
131.8999999999968,33.0,54.0
132.09999999999678,33.0,54.0
132.09999999999678,33.0,55.0
132.19999999999678,33.0,54.0
132.19999999999678,34.0,54.0
132.49999999999676,34.0,53.0
132.79999999999674,34.0,52.0
133.4999999999967,34.0,51.0
133.4999999999967,34.0,50.0
133.4999999999967,35.0,50.0
133.5999999999967,35.0,50.0
133.5999999999967,35.0,51.0
133.7999999999967,35.0,50.0
133.7999999999967,35.0,50.0
133.7999999999967,35.0,51.0
134.09999999999667,35.0,50.0
134.49999999999665,35.0,49.0
134.49999999999665,36.0,49.0
134.49999999999665,36.0,48.0
134.89999999999662,36.0,47.0
134.89999999999662,37.0,47.0
134.99999999999662,37.0,47.0
134.99999999999662,37.0,48.0
135.1999999999966,37.0,47.0
135.1999999999966,38.0,47.0
135.4999999999966,38.0,47.0
135.4999999999966,38.0,48.0
135.69999999999658,38.0,47.0
135.69999999999658,39.0,47.0
136.09999999999656,39.0,46.0
136.79999999999652,39.0,45.0
137.99999999999645,39.0,45.0
137.99999999999645,39.0,46.0
138.09999999999644,39.0,45.0
138.09999999999644,39.0,44.0
138.49999999999642,39.0,43.0
138.49999999999642,39.0,42.0
138.5999999999964,39.0,41.0
139.49999999999636,39.0,40.0
139.49999999999636,40.0,40.0
139.69999999999635,40.0,39.0
139.69999999999635,41.0,39.0
141.09999999999627,41.0,38.0
141.89999999999623,41.0,38.0
141.89999999999623,41.0,39.0
142.5999999999962,41.0,39.0
142.5999999999962,41.0,40.0
143.29999999999615,41.0,40.0
143.29999999999615,41.0,41.0
143.39999999999614,41.0,41.0
143.39999999999614,41.0,42.0
143.8999999999961,41.0,41.0
143.9999999999961,41.0,40.0
144.1999999999961,41.0,40.0
144.1999999999961,41.0,41.0
144.99999999999605,41.0,40.0
145.39999999999603,41.0,39.0
145.49999999999602,41.0,39.0
145.49999999999602,41.0,40.0
146.099999999996,41.0,40.0
146.099999999996,41.0,41.0
146.69999999999595,41.0,40.0
146.69999999999595,42.0,40.0
146.79999999999595,42.0,40.0
146.79999999999595,42.0,41.0
147.09999999999593,42.0,41.0
147.09999999999593,42.0,42.0
147.19999999999592,42.0,41.0
147.4999999999959,42.0,41.0
147.4999999999959,42.0,42.0
147.7999999999959,42.0,41.0
147.7999999999959,43.0,41.0
147.89999999999588,43.0,41.0
147.89999999999588,43.0,42.0
148.09999999999587,43.0,41.0
148.49999999999585,43.0,40.0
148.49999999999585,44.0,40.0
148.89999999999583,44.0,40.0
148.89999999999583,44.0,41.0
149.5999999999958,44.0,41.0
149.5999999999958,44.0,42.0
149.69999999999578,44.0,41.0
149.69999999999578,45.0,41.0
150.09999999999576,44.0,41.0
150.79999999999572,44.0,40.0
150.9999999999957,44.0,39.0
151.2999999999957,44.0,38.0
151.39999999999569,44.0,37.0
151.39999999999569,44.0,37.0
151.39999999999569,44.0,38.0
