,Time Elapsed,ID,X-Coord,Y-Coord
0,0.0,2543949968816.0,18.189387091979313,20.829681294627513
1,0.0,2543949968816.0,18.189387091979313,20.829681294627513
2,0.0,2543949892816.0,37.27086561181865,32.321463790503536
3,0.0,2543949968816.0,18.189387091979313,20.829681294627513
4,0.0,2543949892816.0,37.27086561181865,32.321463790503536
5,0.0,2543949968096.0,5.776106870008384,26.164444411407345
6,0.0,2543949968816.0,18.189387091979313,20.829681294627513
7,0.0,2543949892816.0,37.27086561181865,32.321463790503536
8,0.0,2543949968096.0,5.776106870008384,26.164444411407345
9,0.0,2543950288544.0,34.77744690943924,18.64353410225104
10,1.0999999999999999,2543949968816.0,18.189387091979313,20.829681294627513
11,1.0999999999999999,2543949892816.0,37.27086561181865,32.321463790503536
12,1.0999999999999999,2543949968096.0,5.776106870008384,26.164444411407345
13,1.0999999999999999,2543950288544.0,34.77744690943924,18.64353410225104
14,1.0999999999999999,2543950290464.0,21.50490066629953,0.7104381536707027
15,1.8000000000000005,2543949968816.0,18.189387091979313,20.829681294627513
16,1.8000000000000005,2543949892816.0,37.27086561181865,32.321463790503536
17,1.8000000000000005,2543949968096.0,5.776106870008384,26.164444411407345
18,1.8000000000000005,2543950288544.0,34.77744690943924,18.64353410225104
19,1.8000000000000005,2543950290464.0,21.50490066629953,0.7104381536707027
20,1.8000000000000005,2543950357264.0,1.858551619162916,11.537599707968145
21,2.2000000000000006,2543949968816.0,18.189387091979313,20.829681294627513
22,2.2000000000000006,2543949892816.0,37.27086561181865,32.321463790503536
23,2.2000000000000006,2543949968096.0,5.776106870008384,26.164444411407345
24,2.2000000000000006,2543950288544.0,34.77744690943924,18.64353410225104
25,2.2000000000000006,2543950290464.0,21.50490066629953,0.7104381536707027
26,2.2000000000000006,2543950357264.0,1.858551619162916,11.537599707968145
27,2.2000000000000006,2543950326080.0,32.19418123777798,22.810407120509424
28,3.1000000000000014,2543949968816.0,18.189387091979313,20.829681294627513
29,3.1000000000000014,2543949892816.0,37.27086561181865,32.321463790503536
30,3.1000000000000014,2543949968096.0,5.776106870008384,26.164444411407345
31,3.1000000000000014,2543950288544.0,34.77744690943924,18.64353410225104
32,3.1000000000000014,2543950290464.0,21.50490066629953,0.7104381536707027
33,3.1000000000000014,2543950357264.0,1.858551619162916,11.537599707968145
34,3.1000000000000014,2543950326080.0,32.19418123777798,22.810407120509424
35,3.1000000000000014,2543950324304.0,35.70574039283961,5.130330029680841
36,3.4000000000000017,2543949968816.0,18.189387091979313,20.829681294627513
37,3.4000000000000017,2543949892816.0,37.27086561181865,32.321463790503536
38,3.4000000000000017,2543949968096.0,5.776106870008384,26.164444411407345
39,3.4000000000000017,2543950288544.0,34.77744690943924,18.64353410225104
40,3.4000000000000017,2543950290464.0,21.50490066629953,0.7104381536707027
41,3.4000000000000017,2543950357264.0,1.858551619162916,11.537599707968145
42,3.4000000000000017,2543950326080.0,32.19418123777798,22.810407120509424
43,3.4000000000000017,2543950324304.0,35.70574039283961,5.130330029680841
44,3.4000000000000017,2543950325744.0,32.74784013997009,2.024625974502592
45,4.200000000000001,2543949968816.0,18.189387091979313,20.829681294627513
46,4.200000000000001,2543949892816.0,37.27086561181865,32.321463790503536
47,4.200000000000001,2543949968096.0,5.776106870008384,26.164444411407345
48,4.200000000000001,2543950288544.0,34.77744690943924,18.64353410225104
49,4.200000000000001,2543950290464.0,21.50490066629953,0.7104381536707027
50,4.200000000000001,2543950357264.0,1.858551619162916,11.537599707968145
51,4.200000000000001,2543950326080.0,32.19418123777798,22.810407120509424
52,4.200000000000001,2543950324304.0,35.70574039283961,5.130330029680841
53,4.200000000000001,2543950325744.0,32.74784013997009,2.024625974502592
54,4.200000000000001,2543950289744.0,6.8598658743975305,22.279679131251193
55,4.999999999999998,2543949968816.0,18.189387091979313,20.829681294627513
56,4.999999999999998,2543949892816.0,37.27086561181865,32.321463790503536
57,4.999999999999998,2543949968096.0,5.776106870008384,26.164444411407345
58,4.999999999999998,2543950288544.0,34.77744690943924,18.64353410225104
59,4.999999999999998,2543950290464.0,21.50490066629953,0.7104381536707027
60,4.999999999999998,2543950357264.0,1.858551619162916,11.537599707968145
61,4.999999999999998,2543950326080.0,32.19418123777798,22.810407120509424
62,4.999999999999998,2543950324304.0,35.70574039283961,5.130330029680841
63,4.999999999999998,2543950325744.0,32.74784013997009,2.024625974502592
64,4.999999999999998,2543950289744.0,6.8598658743975305,22.279679131251193
65,4.999999999999998,2543950450640.0,13.105179220006281,39.00856020846168
66,5.399999999999997,2543949968816.0,18.189387091979313,20.829681294627513
67,5.399999999999997,2543949892816.0,37.27086561181865,32.321463790503536
68,5.399999999999997,2543949968096.0,5.776106870008384,26.164444411407345
69,5.399999999999997,2543950288544.0,34.77744690943924,18.64353410225104
70,5.399999999999997,2543950290464.0,21.50490066629953,0.7104381536707027
71,5.399999999999997,2543950357264.0,1.858551619162916,11.537599707968145
72,5.399999999999997,2543950326080.0,32.19418123777798,22.810407120509424
73,5.399999999999997,2543950324304.0,35.70574039283961,5.130330029680841
74,5.399999999999997,2543950325744.0,32.74784013997009,2.024625974502592
75,5.399999999999997,2543950289744.0,6.8598658743975305,22.279679131251193
76,5.399999999999997,2543950450640.0,13.105179220006281,39.00856020846168
77,5.399999999999997,2543950475216.0,7.0139212192897915,32.2062369534078
78,6.099999999999994,2543949968816.0,18.189387091979313,20.829681294627513
79,6.099999999999994,2543949892816.0,37.27086561181865,32.321463790503536
80,6.099999999999994,2543949968096.0,5.776106870008384,26.164444411407345
81,6.099999999999994,2543950288544.0,34.77744690943924,18.64353410225104
82,6.099999999999994,2543950290464.0,21.50490066629953,0.7104381536707027
83,6.099999999999994,2543950357264.0,1.858551619162916,11.537599707968145
84,6.099999999999994,2543950326080.0,32.19418123777798,22.810407120509424
85,6.099999999999994,2543950324304.0,35.70574039283961,5.130330029680841
86,6.099999999999994,2543950325744.0,32.74784013997009,2.024625974502592
87,6.099999999999994,2543950289744.0,6.8598658743975305,22.279679131251193
88,6.099999999999994,2543950450640.0,13.105179220006281,39.00856020846168
89,6.099999999999994,2543950475216.0,7.0139212192897915,32.2062369534078
90,6.099999999999994,2543950486544.0,33.913485484497656,24.996221956949718
91,6.399999999999993,2543949968816.0,18.189387091979313,20.829681294627513
92,6.399999999999993,2543949892816.0,37.27086561181865,32.321463790503536
93,6.399999999999993,2543949968096.0,5.776106870008384,26.164444411407345
94,6.399999999999993,2543950288544.0,34.77744690943924,18.64353410225104
95,6.399999999999993,2543950290464.0,21.50490066629953,0.7104381536707027
96,6.399999999999993,2543950357264.0,1.858551619162916,11.537599707968145
97,6.399999999999993,2543950326080.0,32.19418123777798,22.810407120509424
98,6.399999999999993,2543950324304.0,35.70574039283961,5.130330029680841
99,6.399999999999993,2543950325744.0,32.74784013997009,2.024625974502592
100,6.399999999999993,2543950289744.0,6.8598658743975305,22.279679131251193
101,6.399999999999993,2543950450640.0,13.105179220006281,39.00856020846168
102,6.399999999999993,2543950475216.0,7.0139212192897915,32.2062369534078
103,6.399999999999993,2543950486544.0,33.913485484497656,24.996221956949718
104,6.399999999999993,2543950484336.0,24.96686454591962,36.99953046362044
